Date Time,Elapsed,UT,UT,UT,E,E,E,E,R,R,R,R,C,C,C,C,X,X,X,T,T,T,D,D,D,ER,ER,ER,EC,EC,EC,EX,EX,EX,ET,ET,ED,ED,ED,
1/26/23 13:31,380,0.3455786,0.3251741,0.305557,0.4737763,0.1482015,0.2455251,0.1713948,0.2460647,0.2793944,0.283626,0.2865347,0.08660192,0.05007529,0.04840921,0.05816799,0.1402481,0.1511985,0.1440978,0.3355849,0.2602361,0.3061927,0.04441869,0.05530482,0.04873589,0.4343207,0.4235651,0.3516065,0.07833809,0.08796851,0.03192174,0.1307495,0.1377348,0.1318917,0.6642559,0.6468921,0.01421642,0.007018718,0.007018718,
1/26/23 17:31,384,0.351047,0.3384507,0.3088533,0.4032474,0.1429043,0.2051256,0.1491944,0.2497962,0.2840489,0.2927796,0.2991506,0.09110067,0.05315826,0.05180857,0.06154559,0.1499519,0.151275,0.1492437,0.3173444,0.2509722,0.2934155,0.04793159,0.05173658,0.04424641,0.4092596,0.4086207,0.2996411,0.07907481,0.09063797,0.0345236,0.1017085,0.125398,0.1281118,0.6259181,0.5441253,0.01886885,0.004958018,0.004958018,
1/26/23 21:31,388,0.3561979,0.3449693,0.3147971,0.3959492,0.1329256,0.2031146,0.1505821,0.2541738,0.2959271,0.3086628,0.3114337,0.0994052,0.05611846,0.05503037,0.0645999,0.1522462,0.1575631,0.1523125,0.3032641,0.244717,0.2908946,0.04843832,0.04808349,0.04273137,0.3657231,0.3778531,0.3021038,0.08445659,0.1004645,0.04171407,0.1076957,0.1168387,0.1151713,0.6424872,0.5393234,0.01672989,0.003640436,0.003640436,
1/27/23 1:31,392,0.3598663,0.3490906,0.3208535,0.3733898,0.1210062,0.1966439,0.1534676,0.2629547,0.306893,0.3248748,0.3248478,0.1116034,0.05969868,0.05595251,0.06787106,0.1614992,0.1615118,0.1568141,0.2993663,0.2444233,0.2858899,0.04356086,0.04661608,0.03730486,0.350385,0.368282,0.2908639,0.09762209,0.1190697,0.05564488,0.1246349,0.109121,0.1161681,0.6161394,0.5440568,0.01463525,0.002036829,0.002036829,
1/27/23 5:31,396,0.3698791,0.3518506,0.3250306,0.3684982,0.1169368,0.19147,0.154546,0.2692915,0.3150903,0.328788,0.3388298,0.1254227,0.06244579,0.05895347,0.07223697,0.1649527,0.1654464,0.1634096,0.2931826,0.2406055,0.2856014,0.03993129,0.04173382,0.03451466,0.374091,0.3644266,0.2956319,0.1173678,0.1352487,0.07680473,0.1251959,0.1168366,0.1247074,0.64744,0.5432172,0.01017178,0.004388059,0.004388059,
1/27/23 9:31,400,0.3438952,0.3155283,0.2857555,0.2871345,0.1536147,0.1895634,0.1211624,0.2849679,0.3302408,0.3308803,0.3408053,0.1315117,0.06803408,0.06879081,0.07120404,0.1789505,0.172535,0.1800738,0.2412762,0.2966088,0.3472526,0.04394311,0.04843491,0.06810445,0.3559518,0.3531429,0.2431678,0.098672,0.1001205,0.09789507,0.2102023,0.08663719,0.1347585,0.37971,0.1566836,0.000177956,0.000177956,0.000177956,
1/27/23 13:31,404,0.3793134,0.3632615,0.3317649,0.2819375,0.1175905,0.1982244,0.1652162,0.2781218,0.3217771,0.3249467,0.3415067,0.1494531,0.06960309,0.0654078,0.08390163,0.1713247,0.1771812,0.1736547,0.2795556,0.2405032,0.2915105,0.03799753,0.0416054,0.03144655,0.3129688,0.333277,0.2706912,0.1652584,0.1818376,0.1182395,0.1407176,0.10071,0.13558,0.6040799,0.5583964,0.01614234,0.004640215,0.007673282,
1/27/23 17:31,408,0.2000443,0.3130789,0.1706622,0.1250055,0.1040364,0.1430955,0.08548745,0.2449585,0.2690306,0.2421201,0.2958378,0.111128,0.0570212,0.08039676,0.06775945,0.1277841,0.09760438,0.1549976,0.1454923,0.2603557,0.3266112,0.01760948,0.02582624,0.05931385,0.3129688,0.333277,0.2706912,0.1652584,0.1818376,0.1182395,0.1407176,0.07415503,0.04632714,0.4136122,0.3994598,0.01594751,0.004456292,0.000139246,
1/28/23 5:31,420,0.4075779,0.3682638,0.314361,0.2294043,0.2061481,0.3073455,0.2435783,0.3693389,0.3557866,0.3245426,0.3465756,0.2349206,0.1154818,0.1074471,0.1065038,0.2001171,0.1787584,0.1916418,0.2772557,0.3358889,0.4057466,0.06070772,0.09104694,0.1019666,0.3303161,0.3799898,0.2374156,0.2486285,0.1951464,0.2208331,0.1764111,0.1039022,0.1606336,0.4534963,0.2709778,0.01594751,0.009383523,0.009383523,
1/28/23 17:31,432,0.4160195,0.3637098,0.314808,0.3040111,0.1940501,0.2570533,0.1959261,0.3786134,0.3460116,0.3208134,0.3369086,0.2620395,0.1432264,0.1277056,0.1372656,0.2181331,0.1962046,0.207729,0.268682,0.3378249,0.3967823,0.0775851,0.1052132,0.1185502,0.3391133,0.3699209,0.2087766,0.2074236,0.1903664,0.2053201,0.1954914,0.1088755,0.1576753,0.4334782,0.292305,0.009383523,0.009383523,0.009383523,
1/28/23 21:31,436,0.4930533,0.4422255,0.3943332,0.3590042,0.1888765,0.2925219,0.2327276,0.3870228,0.3420017,0.3373876,0.3463722,0.3110121,0.1542143,0.1346433,0.1663498,0.22953,0.2151249,0.1964976,0.319439,0.2668613,0.3280043,0.08719379,0.08795087,0.09100919,0.3483883,0.3885746,0.3026908,0.286598,0.2818688,0.2337712,0.1562619,0.1014894,0.132789,0.6163101,0.7357709,0.01859174,0.001103342,0.003804602,
1/29/23 1:31,440,0.4737651,0.4593308,0.3513848,0.2432696,0.2574596,0.1465791,0.2119151,0.4020264,0.3320852,0.3089941,0.3389235,0.3300133,0.1599494,0.1386874,0.1390554,0.241712,0.1920767,0.2343331,0.2993951,0.2997244,0.3857972,0.07078756,0.1114017,0.1257624,0.3354559,0.3429838,0.2675585,0.2054668,0.17298,0.212704,0.1212901,0.07671613,0.06135933,0.3710478,0.5033097,0.009520352,0.001470197,0.001788673,
1/29/23 5:31,444,0.5307258,0.5003808,0.3840947,0.3099709,0.2229956,0.1147195,0.1873375,0.4248047,0.3417609,0.3204146,0.3521644,0.3864558,0.1768677,0.1512587,0.151696,0.26676,0.1927508,0.2304545,0.2995447,0.3027626,0.3932447,0.07542467,0.1204781,0.1352527,0.3049578,0.3300373,0.2831261,0.1888002,0.1676364,0.2106378,0.1263201,0.07013411,0.0776787,0.3617989,0.5047349,0.007368715,0.001914352,0.002230006,
1/29/23 9:31,448,0.5680673,0.4775198,0.4133953,0.5194653,0.1378324,0.168941,0.1624581,0.4646347,0.3847256,0.3523208,0.3513538,0.4375035,0.1877532,0.1582634,0.1731773,0.2749172,0.2145861,0.2124303,0.2648908,0.3224284,0.3830856,0.1120197,0.1292216,0.1587825,0.3371448,0.27134,0.1820411,0.2071075,0.2243472,0.2427994,0.1637568,0.08276157,0.1160246,0.4109486,0.2500973,0.003761566,0.003761566,0.000200046,
1/29/23 13:31,452,0.5883213,0.5467727,0.4109869,0.2775598,0.1797702,0.09128014,0.1598884,0.4718014,0.3658891,0.3404903,0.3629426,0.4954188,0.1946919,0.1662692,0.1639784,0.2779821,0.1984084,0.2281854,0.3027529,0.2901415,0.3809361,0.09616219,0.1416455,0.1528176,0.2579189,0.2503409,0.2055135,0.1626163,0.1604663,0.2055465,0.1101187,0.05521331,0.08083637,0.3480546,0.5081176,0.006206385,0.001099205,0.00266059,
1/29/23 21:31,460,0.6290023,0.5262526,0.4854424,0.4007902,0.1443318,0.1855988,0.2084104,0.5306157,0.3923818,0.3833739,0.3753686,0.6075718,0.185878,0.168351,0.2006751,0.3125625,0.248959,0.2032691,0.3290949,0.2741085,0.305933,0.1655209,0.1487038,0.159676,0.2672789,0.2123814,0.2275961,0.2909333,0.34935,0.257232,0.2302879,0.0552628,0.1251355,0.5849055,0.8019752,0.02646395,0.007832862,0.00492841,
1/30/23 1:31,464,0.6462861,0.5335361,0.48739,0.4354691,0.1553857,0.1965086,0.2277442,0.579899,0.3888705,0.3963356,0.3963309,0.653578,0.189711,0.1767624,0.2079411,0.3218904,0.2649091,0.2189351,0.339729,0.2762671,0.3047035,0.1879608,0.1634133,0.1714007,0.2461152,0.1972578,0.2023864,0.3084773,0.3562188,0.2604867,0.1561695,0.0559285,0.0826529,0.5709962,0.75001,0.02313992,0.001030636,0.004705392,
1/30/23 5:31,468,0.6752943,0.5360876,0.4909265,0.4344859,0.1714847,0.2099465,0.2483021,0.6314961,0.3833717,0.4012085,0.412128,0.6852417,0.1931941,0.1806674,0.2163499,0.32316,0.2791817,0.2390567,0.3498635,0.2725096,0.3018857,0.2113038,0.1752989,0.1789145,0.2697203,0.1697558,0.1757154,0.3332922,0.364617,0.2680003,0.1767171,0.05081801,0.1075038,0.52841,0.6669827,0.02297143,0.001647788,0.001927593,
1/30/23 9:31,472,0.6564517,0.5074857,0.4416686,0.370701,0.1716631,0.1985245,0.2260137,0.7239179,0.3973255,0.3771183,0.3962802,0.6629412,0.1966748,0.1793889,0.1978886,0.3244686,0.2772132,0.2589165,0.2884946,0.3268648,0.3695875,0.212746,0.200723,0.2268741,0.3141595,0.140438,0.08736607,0.2882974,0.2869212,0.2713848,0.2768724,0.04961058,0.09715209,0.3700749,0.2682273,0.003528171,0.003528171,0.000238605,
1/30/23 13:31,476,0.7168692,0.5074143,0.4573744,0.5451722,0.1932991,0.2055363,0.2375907,0.7949889,0.3914648,0.381648,0.3968645,0.6320432,0.2024105,0.1849646,0.2034297,0.3292453,0.3016555,0.274745,0.3006392,0.3273323,0.3681191,0.2337424,0.2137353,0.2348655,0.2848148,0.1233268,0.07410907,0.3110668,0.2985177,0.2733849,0.2834519,0.05038844,0.07605411,0.3681036,0.1753985,0.004053632,0.000134575,0.000134575,
1/30/23 17:31,480,0.615882,0.4485815,0.4097279,0.31361,0.1807493,0.2106264,0.2514631,0.6569079,0.3169308,0.3517267,0.3724281,0.2519763,0.1721753,0.1917401,0.2166617,0.287383,0.2733232,0.2830163,0.3174382,0.2448011,0.2797385,0.2426555,0.1732866,0.1862698,0.1742416,0.1074042,0.1110892,0.342719,0.364053,0.2502434,0.1668902,0.0308274,0.05121107,0.3443,0.3403004,0.003449432,0.000124893,0.000124893,
1/30/23 21:31,484,0.6518801,0.4619698,0.4245508,0.2518851,0.2043502,0.2406424,0.2787665,0.6934634,0.3241023,0.3517827,0.3719885,0.253179,0.1742583,0.1913829,0.2210569,0.2842898,0.2787794,0.2830541,0.3338298,0.2515744,0.2879352,0.2716559,0.1946707,0.2094431,0.1509221,0.1119618,0.1142063,0.3538146,0.3801958,0.2642907,0.1517342,0.03760142,0.04455946,0.2790219,0.3128167,0.002359882,0.000136249,0.000136249,
1/31/23 1:31,488,0.720372,0.540487,0.5089775,0.196898,0.2574844,0.3199937,0.3264743,0.7745428,0.3371447,0.3540042,0.3698981,0.2646844,0.1864077,0.1852728,0.2111853,0.2909012,0.2725655,0.2752678,0.4021916,0.2789458,0.3111241,0.3293914,0.252228,0.2493203,0.1378331,0.1308411,0.09933823,0.4247018,0.4223989,0.301984,0.1679841,0.04183228,0.04715549,0.2863624,0.2725894,0.002426315,0.000121351,0.000121351,
1/31/23 5:31,492,0.7471815,0.5617217,0.522266,0.1819961,0.2933755,0.3515001,0.3462014,0.7752602,0.3421531,0.3434705,0.3632975,0.2595845,0.1945794,0.1731468,0.200474,0.2813639,0.2599776,0.2626862,0.4393869,0.3082339,0.3342912,0.355098,0.2881432,0.274983,0.1493518,0.1358181,0.1301356,0.4538333,0.441971,0.3209167,0.1384972,0.04503373,0.05252536,0.302222,0.2553686,0.002124917,0.000138191,0.000138191,
1/31/23 9:31,496,0.7180237,0.5435003,0.5114497,0.1839681,0.3001963,0.3477961,0.3339111,0.7319486,0.3330388,0.3334805,0.3532074,0.2513307,0.2006069,0.1712771,0.1934535,0.2795523,0.2479635,0.2507889,0.4537334,0.3105204,0.3347172,0.3528418,0.297117,0.2841585,0.1572053,0.1302426,0.1090972,0.4424573,0.4387609,0.3173387,0.1056178,0.0409979,0.06089667,0.2625026,0.2721754,0.001680959,0.000132492,0.000132492,
1/31/23 13:31,500,0.6989758,0.5266038,0.4927965,0.1848143,0.3043199,0.3387171,0.3293619,0.6904174,0.3309491,0.3267139,0.2863926,0.2492622,0.2059953,0.1709261,0.1943997,0.2705398,0.2409379,0.2414552,0.4413401,0.3039892,0.3256851,0.3421781,0.2969626,0.2822896,0.1528985,0.1308271,0.0948,0.4113777,0.4247445,0.3165585,0.1065178,0.0379573,0.05934452,0.2623356,0.2165106,0.001477924,0.000129106,0.000129106,
1/31/23 17:31,504,0.6964397,0.5284958,0.4815582,0.1882086,0.3239909,0.3391578,0.3410184,0.6884679,0.3399946,0.3324244,0.337163,0.244597,0.2172431,0.1753327,0.1958592,0.2786821,0.2391278,0.2402578,0.4344067,0.3031834,0.3282427,0.3444413,0.3063895,0.2939096,0.1600487,0.1272721,0.08870003,0.3962883,0.4510436,0.3226728,0.1110666,0.04320198,0.05699844,0.2550762,0.2501859,0.001111934,0.000135078,0.000135078,
1/31/23 21:31,508,0.6785965,0.5085269,0.4637862,0.2058915,0.3178893,0.3525659,0.3449841,0.654296,0.3422226,0.3145902,0.3274623,0.2356113,0.2213929,0.1658835,0.1880038,0.2685148,0.2268175,0.2308986,0.4215937,0.2990695,0.3263319,0.3413583,0.3052984,0.2939982,0.1489933,0.1165654,0.08620347,0.3788225,0.448149,0.3280002,0.10018,0.04117707,0.03779253,0.2618625,0.3385228,0.00099803,0.000134848,0.000134848,
2/1/23 1:31,512,0.6587068,0.4979383,0.4496561,0.198595,0.3000101,0.3439862,0.3469625,0.6207647,0.3388697,0.3109277,0.318661,0.2193374,0.2268765,0.1610352,0.1856229,0.2633603,0.2198976,0.2262296,0.4123096,0.2975276,0.3283251,0.3346412,0.3041282,0.2952749,0.1493149,0.1088878,0.08016729,0.3804778,0.4616746,0.3294059,0.07741383,0.03919451,0.03450016,0.2222683,0.1916609,0.000909951,0.000134591,0.000134591,
2/1/23 5:31,516,0.6333005,0.4814594,0.4349711,0.1820929,0.2969981,0.3362049,0.3428245,0.6080482,0.3368016,0.3102531,0.3124823,0.2137823,0.2229424,0.1572486,0.1797062,0.2576679,0.2125439,0.2183463,0.4058249,0.2967049,0.3242016,0.3338225,0.3019354,0.2981001,0.156795,0.1051365,0.06515124,0.3776423,0.4663046,0.3271404,0.2077174,0.03372733,0.03603402,0.2391912,0.2598666,0.000697732,0.000157977,0.000157977,
2/1/23 9:31,520,0.6084034,0.4713635,0.4316474,0.1640087,0.2917311,0.3379771,0.342689,0.601079,0.3328397,0.301419,0.3102715,0.1998678,0.2228759,0.1547959,0.1775085,0.2536356,0.207829,0.2125588,0.40642,0.2966114,0.3172096,0.3318388,0.303779,0.3016399,0.1305268,0.09459432,0.05855522,0.365441,0.4639843,0.3219398,0.1504201,0.03203691,0.05170151,0.2181993,0.3241322,0.00065916,0.000138111,0.000138111,
2/1/23 13:31,524,0.5880361,0.4721056,0.4319105,0.1671149,0.2966181,0.346751,0.3405724,0.5917162,0.3262065,0.3011965,0.3069321,0.1826434,0.2229594,0.1554842,0.1779312,0.2494089,0.2024685,0.2075429,0.3875304,0.2973074,0.3193484,0.3384277,0.3104523,0.3100938,0.1193721,0.08697847,0.05727798,0.3535596,0.4538625,0.3239568,0.1649847,0.03502861,0.03879984,0.1857473,0.1746502,0.000570838,0.000135898,0.000135898,
2/1/23 17:31,528,0.5787715,0.4758295,0.4377883,0.174619,0.3111726,0.3477359,0.3394194,0.5905574,0.3240937,0.2970176,0.3012793,0.1770776,0.2222802,0.1578523,0.1799059,0.2475148,0.1968645,0.2016518,0.3808763,0.2926147,0.3204702,0.3460298,0.3153674,0.3162533,0.1172912,0.08229468,0.0525448,0.3439035,0.4525883,0.3206574,0.1274635,0.04150827,0.02943174,0.2106865,0.172715,0.000553663,0.000133606,0.000133606,
2/1/23 21:31,532,0.582733,0.4846655,0.4483673,0.1631129,0.3285756,0.3522719,0.3357629,0.600353,0.3301805,0.2954882,0.3003092,0.1648823,0.2287531,0.1608635,0.17958,0.2474503,0.1948893,0.1973224,0.3777272,0.2924272,0.3243381,0.3527002,0.3173553,0.3177325,0.09995055,0.08618433,0.05499861,0.3337782,0.4474314,0.3235157,0.1453896,0.04850693,0.03243797,0.1714429,0.1688493,0.000504592,0.000137755,0.000137755,
2/2/23 1:31,536,0.5925984,0.4950516,0.4474682,0.140963,0.3492068,0.3486096,0.3325792,0.6195408,0.3505806,0.2906699,0.292441,0.1574597,0.2363564,0.1657694,0.1806475,0.2454059,0.1907292,0.1938243,0.3759393,0.2851642,0.3236961,0.3596383,0.3164547,0.3123241,0.09340007,0.08521879,0.05417994,0.3314309,0.43974,0.3165213,0.1635097,0.05642759,0.03214404,0.1422201,0.1568572,0.000533115,0.000140984,0.000140984,
2/2/23 5:31,540,0.6173745,0.4943054,0.4415718,0.1420329,0.362669,0.3483903,0.3368586,0.6157514,0.3702145,0.2902559,0.288404,0.1464204,0.2503578,0.173553,0.1878482,0.2400205,0.1864949,0.1923108,0.3725166,0.2842559,0.3287271,0.3647459,0.3092305,0.3067361,0.08390474,0.0888498,0.05204497,0.3253636,0.4368955,0.3140712,0.1458444,0.06378348,0.03037454,0.1392399,0.1779133,0.000492631,0.000136212,0.000136212,
2/2/23 9:31,544,0.6438689,0.5005868,0.4422358,0.1328109,0.3622858,0.3423699,0.3369627,0.6003166,0.3880223,0.2996157,0.2875182,0.138149,0.2588651,0.1827182,0.1934999,0.2431468,0.1843237,0.1901775,0.3758734,0.2822549,0.3337475,0.3752617,0.3011715,0.30275,0.0832162,0.09302118,0.05371619,0.3273872,0.4380921,0.3105339,0.1329485,0.07350842,0.03078402,0.1360361,0.1513019,0.000483993,0.000127942,0.000127942,
2/2/23 13:31,548,0.6580855,0.4887511,0.4420048,0.1224452,0.3609862,0.3433599,0.3284319,0.6004834,0.3985468,0.3094724,0.2858028,0.1325013,0.271943,0.193866,0.2045324,0.2431669,0.1841749,0.1826099,0.3779191,0.2902755,0.3275043,0.3799886,0.2960602,0.297312,0.08035336,0.1031688,0.0603886,0.3200896,0.4313605,0.3116774,0.1072179,0.08124638,0.02958217,0.1327213,0.1677864,0.000463174,0.00013921,0.00013921,
2/2/23 17:31,552,0.6681027,0.4763482,0.4355547,0.1228786,0.3675166,0.3398383,0.3206523,0.5853729,0.4069805,0.3299761,0.2948973,0.1281169,0.285085,0.2048275,0.2163767,0.2551506,0.1806675,0.1791755,0.3659972,0.3002747,0.3280521,0.384652,0.2929943,0.2932518,0.08570345,0.114116,0.06706829,0.3120143,0.4279505,0.3103443,0.07598256,0.084913,0.03173905,0.1168399,0.1924223,0.000685287,8.03E-05,8.03E-05,
2/2/23 21:31,556,0.6820888,0.4816507,0.4450154,0.122887,0.3716027,0.3379271,0.3168051,0.5690038,0.410889,0.3569009,0.3139872,0.1218352,0.2882737,0.2179739,0.2281041,0.2652664,0.1845292,0.177979,0.3755569,0.3032154,0.3250227,0.3873242,0.2964045,0.2955967,0.07603456,0.1211788,0.07506077,0.3048373,0.4234887,0.3058884,0.0688436,0.08844636,0.03570635,0.114094,0.1963654,0.000662863,7.12E-05,7.12E-05,
2/3/23 1:31,560,0.6793986,0.4765201,0.4511988,0.1145,0.3683541,0.3291349,0.3022056,0.5449821,0.4144588,0.3809984,0.333873,0.1196411,0.2918985,0.2317055,0.2429592,0.2792648,0.1860688,0.1751472,0.3766347,0.3031023,0.3326716,0.3838845,0.3162577,0.294046,0.07316764,0.1376072,0.08008404,0.2937288,0.4222553,0.3028629,0.08718874,0.08972812,0.04296618,0.1036034,0.196481,0.000605123,7.35E-05,7.35E-05,
2/3/23 5:31,564,0.6860563,0.4768219,0.4420679,0.1173149,0.3665926,0.3266143,0.2943161,0.5348884,0.4111056,0.4003676,0.3503893,0.1181497,0.291033,0.2394665,0.2566354,0.2953095,0.189055,0.174263,0.3676996,0.2985374,0.3358903,0.3786994,0.334582,0.2954004,0.07563528,0.1455574,0.08935466,0.2896951,0.4083945,0.2974358,0.07791469,0.09212875,0.04818434,0.08520656,0.1632824,0.000550821,8.40E-05,8.40E-05,
2/3/23 9:31,568,0.6866692,0.4837539,0.4490776,0.1221282,0.3632714,0.3160541,0.2838831,0.5231259,0.4067073,0.4147077,0.3716625,0.1141061,0.2932148,0.2539117,0.2727109,0.3166304,0.1994814,0.1766035,0.3560359,0.2916612,0.3345672,0.3776365,0.3570777,0.2914596,0.07950498,0.1591778,0.0963634,0.274456,0.3967464,0.2923217,0.07127796,0.1000992,0.05047185,0.07708054,0.1579103,0.000552901,7.07E-05,7.07E-05,
2/3/23 13:31,572,0.686581,0.4838643,0.4511337,0.1177115,0.354762,0.3137406,0.2758665,0.5020961,0.4069626,0.4280472,0.3920407,0.1117108,0.2908444,0.2640914,0.2800546,0.3385564,0.2147128,0.1786143,0.3432894,0.2857275,0.3309484,0.3712637,0.370899,0.2977004,0.07215563,0.1710372,0.101127,0.2582926,0.3882273,0.2849667,0.06351443,0.1054374,0.0555696,0.0922339,0.1272629,0.000569427,6.85E-05,6.85E-05,
2/3/23 17:31,576,0.6345428,0.4633809,0.424988,0.09135438,0.3150797,0.2895098,0.2441455,0.4381042,0.4239302,0.3750822,0.3923178,0.06425498,0.2762392,0.2355912,0.2701102,0.3472362,0.3304055,0.3485402,0.296161,0.2266477,0.2967885,0.3507143,0.3789809,0.4089043,0.06292225,0.1695493,0.09727773,0.2098947,0.3495923,0.2593016,0.09985411,0.1019956,0.04765017,0.07624771,0.07985797,0.00053758,7.18E-05,7.18E-05,
2/3/23 21:31,580,0.6432581,0.48291,0.4350047,0.09267979,0.3315533,0.3003417,0.2537062,0.4575849,0.4120453,0.3870937,0.3965055,0.08057088,0.2740938,0.2370178,0.2802024,0.3683867,0.341309,0.3571005,0.3122752,0.2315632,0.3012462,0.3565907,0.3934817,0.4199174,0.06634419,0.1894841,0.1109716,0.2099354,0.3518913,0.2526424,0.06627402,0.1158296,0.05355905,0.0802043,0.08508796,0.000560869,7.09E-05,7.09E-05,
2/4/23 1:31,584,0.6363214,0.4828318,0.4362925,0.1120701,0.3731211,0.3395274,0.274213,0.4780584,0.4018943,0.3892391,0.3994418,0.100888,0.2689537,0.2385031,0.275835,0.3812694,0.3573296,0.3617601,0.3409679,0.2470746,0.3209674,0.3755317,0.3964602,0.4183583,0.09163886,0.2306497,0.1474162,0.2394569,0.3627976,0.2567924,0.07756822,0.1352551,0.0714314,0.08681101,0.08747187,0.000549139,7.82E-05,7.82E-05,
2/4/23 5:31,588,0.5938496,0.469808,0.4214169,0.1107853,0.3911997,0.3587025,0.2733983,0.4759401,0.3743241,0.3754623,0.3866122,0.1058336,0.258857,0.2325426,0.2688721,0.3746044,0.3569059,0.3548257,0.3539943,0.2557692,0.3211039,0.3827212,0.3939058,0.4107309,0.1139939,0.2641685,0.1821255,0.25651,0.3624536,0.2608264,0.07317648,0.1487268,0.08723869,0.08264458,0.07529704,0.000527338,7.24E-05,7.24E-05,
2/4/23 9:31,592,0.5936128,0.4577965,0.3987657,0.1205314,0.3917217,0.3587621,0.266291,0.4649844,0.3650339,0.3709727,0.3694097,0.1099742,0.2544541,0.2266524,0.2637025,0.362324,0.3482958,0.3401116,0.3469772,0.2583219,0.3152087,0.3810492,0.3804151,0.4012271,0.1105377,0.2737092,0.1895954,0.2550637,0.3646827,0.2567855,0.07409824,0.1532178,0.09206462,0.0788582,0.08026707,0.00050803,7.14E-05,7.14E-05,
2/4/23 13:31,596,0.5845023,0.4484469,0.3894656,0.1229661,0.3845395,0.3554743,0.2563187,0.4552317,0.3478271,0.3683595,0.3638466,0.1059975,0.2533045,0.2275342,0.2577805,0.3666279,0.3477336,0.329857,0.3323216,0.2554093,0.3197162,0.3817854,0.3636469,0.3887944,0.1077798,0.2788122,0.1930748,0.2484401,0.3640859,0.2506163,0.08112764,0.1545651,0.09525217,0.0839175,0.07469195,0.000612375,8.05E-05,8.05E-05,
2/4/23 17:31,600,0.5677074,0.4418496,0.3807542,0.130787,0.3800024,0.3536997,0.2526597,0.4518954,0.343671,0.3650647,0.3630907,0.1080067,0.2501045,0.2213491,0.250808,0.3626067,0.3403243,0.3276155,0.332276,0.2625786,0.3179302,0.3718322,0.3622261,0.3840969,0.1148898,0.2864631,0.2008009,0.2481939,0.363888,0.2450217,0.07557218,0.1561091,0.0982158,0.08050197,0.07989173,0.0005679,7.95E-05,7.95E-05,
2/4/23 21:31,604,0.5415499,0.4324347,0.3696569,0.1260645,0.3860331,0.3619833,0.2564816,0.4289999,0.341634,0.3536617,0.3513244,0.1073259,0.2421464,0.2144042,0.2443807,0.3549379,0.3353402,0.3188437,0.3392413,0.2645712,0.3253053,0.3790653,0.3533486,0.3747836,0.1179147,0.2935372,0.2082651,0.2471398,0.3646322,0.2405193,0.07317853,0.1492617,0.1058935,0.07623542,0.0766646,0.000573265,8.45E-05,8.45E-05,
2/5/23 1:31,608,0.5266017,0.4210633,0.3623747,0.1304562,0.3931421,0.3624198,0.255149,0.4319168,0.3500186,0.343149,0.3383512,0.1044688,0.2355354,0.2079557,0.240191,0.3418652,0.3221542,0.3077446,0.3357231,0.2673217,0.3186635,0.3868813,0.3369749,0.3671662,0.1138799,0.2932818,0.2134977,0.2525256,0.3699427,0.2410352,0.06661288,0.151129,0.1043465,0.07956184,0.06965064,0.000560329,8.68E-05,8.68E-05,
2/5/23 5:31,612,0.5123143,0.4102959,0.3591767,0.103164,0.3940973,0.3628522,0.2573417,0.4175918,0.33021,0.3343173,0.3316082,0.1032215,0.228891,0.1987773,0.2356036,0.323366,0.3107681,0.3014354,0.3408354,0.2576894,0.3137728,0.3953629,0.3361855,0.3549368,0.1018663,0.2962395,0.2182417,0.2530141,0.3702596,0.2401898,0.07177287,0.1589123,0.1017543,0.07281364,0.06936178,0.000542934,8.72E-05,8.72E-05,
2/5/23 9:31,616,0.5015647,0.4052851,0.3598794,0.09819147,0.3964841,0.3558752,0.2569608,0.4238323,0.329766,0.3299065,0.3286831,0.1033663,0.2237924,0.1995863,0.2297608,0.3231617,0.3044573,0.2939309,0.3447137,0.2604961,0.3092599,0.3877668,0.339875,0.346615,0.1010364,0.3018821,0.2210114,0.252586,0.3636511,0.2396176,0.07505042,0.163406,0.1043831,0.08149951,0.07893822,0.000507778,8.72E-05,8.72E-05,
2/5/23 13:31,620,0.4960253,0.402444,0.3579887,0.1029552,0.4027908,0.3516591,0.2521706,0.4512464,0.3129373,0.3231109,0.322387,0.1078448,0.2192312,0.1959366,0.2247693,0.3217527,0.2995805,0.2873216,0.3395176,0.2542612,0.305337,0.3740299,0.3146965,0.3411999,0.1036557,0.3071281,0.2237234,0.249241,0.3672867,0.2319685,0.07554749,0.1694966,0.1122582,0.07165585,0.08571543,0.000516392,6.96E-05,6.96E-05,
2/5/23 17:31,624,0.4917185,0.4029408,0.3646019,0.1075316,0.4067287,0.3499908,0.2478359,0.4699847,0.3185568,0.3163502,0.3202846,0.1121062,0.2184222,0.1986168,0.2264525,0.3256683,0.295188,0.281945,0.3364212,0.2499465,0.3019905,0.3706377,0.3261746,0.3419441,0.1044053,0.3107406,0.2355895,0.2484545,0.3610136,0.2221346,0.06764102,0.177368,0.1155971,0.06724646,0.07720076,9.56E-06,7.79E-06,7.79E-06,
2/5/23 21:31,628,0.5011783,0.4009499,0.3694947,0.1060084,0.4110094,0.3460365,0.2491684,0.4919466,0.3133985,0.3119672,0.3133877,0.1190588,0.2193425,0.2004121,0.2247645,0.3211053,0.2845699,0.275257,0.3305607,0.2470043,0.300088,0.3596894,0.3223726,0.337478,0.1145631,0.3100626,0.2367422,0.2370685,0.3577572,0.2139186,0.06628957,0.1806052,0.117295,0.06843422,0.06757286,9.13E-06,8.53E-06,8.53E-06,
