,Patient_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,C3L.00263,-0.056687068890821674,0.2680808556853387,0.38591648671561424,0.18085529499483002,0.018506614387944757,-0.585532168462341,0.263633175177977,0.30974280762121925,-0.003050312497735613,0.07959169142487305,0.31887232699277646,0.14784158192950267,0.07655167226859644,-2.146557350159634,-0.42160921858426176,-0.06494304480252179,0.11007388639490612,0.3812724959129311,0.23794850680877735,-0.33256334066198606,0.010805249354328587,0.04130607297210473,1.832045496750045,-0.07394373849999993,0.292676524293507,0.271614263173025,0.04039593928838731,-0.2142749909016526,0.294753439505654,-0.2007686109705485
11,C3L.00263.N,-1.9506352290616658,-0.8481364866519099,-0.9525208006161466,-1.066883595956193,-1.4557017900390254,-0.6200345232036251,-1.0999670918848603,-1.397997500824754,-0.8231058414943059,-0.809298433820957,-1.6331379074235488,-0.7540100644594941,-0.6118294227423428,-2.566268624300003,-0.3327919796505488,-1.0798366450531287,-2.3693986177588773,-1.7738261519437124,-1.6029605975180583,-2.3763872653079443,-1.1630029770456316,-1.5108452910110493,-1.3752468005075769,-0.5353252557499995,-1.0993680578483553,-1.1982576891975067,-0.4971228014192565,-1.7147876061941982,-0.8702447831749989,-0.7337092482092038
12,C3N.01410,0.35533158152396344,-0.36081377595659286,0.20320308083440694,-0.6353306332156731,-0.3832278873871941,-1.7123804432216776,-0.26478386594035724,-0.1573205800480197,-1.3046700454524964,-1.2855060260329572,0.03663209179038726,-0.7051962064325704,-0.805994308199034,-3.0164156805782785,-1.0534841809427051,-1.412089206414076,0.9370258499484503,-0.6444497369741112,0.47953229256552127,0.3585089189433589,-0.20369260258256666,-0.4579841915071465,-2.005654660977289,0.48735435774999947,-0.6179746834343004,0.24067862472768006,-0.6963513834506894,-0.44680579839424484,-0.6827657895308743,-1.6830068145746797
13,C3N.01410.N,-2.114234553451594,-0.9952804774840754,-1.1540430713321017,-1.3143959373617884,-1.7622976604513187,-0.4406405070751069,-1.26268212820556,-1.5560164356362143,-0.7251821248569533,-1.291406216689532,-1.7615743261109824,-0.8867944852284642,-0.6768738781641134,-3.6073273170147533,0.02155729045258242,-1.5827447613915118,-1.8621265654140375,-1.2462093224141175,-1.5255336099799721,-2.552089754585571,-1.1598727202997765,-1.7464573100683727,-1.2845707802399233,-1.6347341767499983,-1.3745474089749783,-1.2282992957769596,-0.6421336321872231,-1.7775209456750027,-0.9452147155694531,-1.081689844324407
14,C3N.00578,0.798157531673247,0.5427836219118568,0.7334480879470255,0.3853441877036113,0.5176482420653493,-0.5302747844618185,0.5289783931825371,0.5206592321110862,-0.17714015793248059,-0.03171969239580237,0.417388536153592,0.4039095880763333,0.16695563161617902,-1.161646381238673,-0.16250814022094107,-0.036367905057987863,1.2256279812679687,0.5305336675682794,0.9136131088552525,0.7158290885962021,0.9823987306609446,0.6834578349837415,-0.4369186707651466,0.5225450194999994,0.3183731264338997,0.8750417118999524,0.37307409102016464,0.7109203096497082,0.27956191059187036,-0.41743270901852453
15,C3N.00578.N,-1.0290134675914835,-0.05528229114187781,-0.129008972981337,-0.21208820027465836,-0.6401638865532208,0.8268635653936716,-0.23730332895404424,-0.374974807288052,0.7706867889647128,-0.02346920595870493,-0.5073748283281811,-0.02685186791307276,0.361628636611592,-2.232273764786827,0.7244742608149836,-0.40444105168367683,-0.9317575623547053,-0.19240278344220568,-0.5512988728493765,-1.6204788537819,-0.4089720633771869,-0.6136920056686904,1.4509771170227161,-0.5552841704999993,-0.19474961517394423,-0.3432017846828344,0.3345787538388163,-0.8911605589346343,0.27863864143696543,0.23968266806028204
16,C3N.02587,0.29166088825002806,0.4120931463422159,-0.30240587230152394,0.543350882167208,0.5383174725003722,-0.5725795396292843,0.4575166141043863,0.43865850382869453,-0.20012404502588685,0.2941744367012745,0.44981976771459276,0.4179833580945716,0.12447807054684913,-0.4325453299999996,-0.41175756124926854,0.5530382960025187,0.1690513346358676,0.6062128542700898,0.26216721795756354,-0.0039823074834522305,0.5602972897296759,0.4988585287934127,-0.4585485322787397,0.18117313149999975,0.5101049097749427,0.3682235110056401,-0.5497549914702179,-0.13886577687225438,0.22891625036898156,-0.02129968188055834
17,C3N.02587.N,-1.2135523079421389,-0.28783829104726494,-0.2618255060646339,-0.24198170667520089,-0.5966016600994911,0.5239082537096226,-0.44053535254136394,-0.5322275978252362,0.42689706075914435,0.30900668023243694,-0.7357887416990163,-0.3426069881094787,0.11726940935476506,-9.975321212333327,0.3741499640672676,-0.06652323639704116,-1.6384346410834212,-1.0408031673341869,-1.021063804698839,-1.9267780949964892,-0.7708379666158305,-0.8269438873325894,1.0579599070143766,-0.4603159119999995,-0.25768096609030383,-0.6873408048492331,-0.08325358988256985,-1.3597105093398185,0.01227337473925731,0.5364697198160381
18,C3L.00893,-0.08386511005355678,0.2206302522492933,0.23371981780888262,0.49172019246791693,0.5072591935221802,-0.0018287808052765903,0.26636576493835457,0.3169751537569714,0.15135611667433596,0.5822056178683805,0.24137095141560502,0.20167141894034674,0.22069543937235328,-1.314538852999999,0.048390583375974794,0.8449925222348643,-0.4672059034981936,0.22258614826699252,-0.1588654199725522,-0.541183670945272,0.08015261048676027,0.3559851988715319,-0.48586865185633327,0.25421305749999973,0.4506933063777581,0.06941883809586673,0.05881321019140481,-0.17866245012444498,0.23713931655145837,0.47959532140959615
19,C3L.00893.N,-1.6700794068089009,-0.6314166975167398,-0.6390100739474979,-0.727078707580919,-1.0969002719970555,0.09882988205786948,-0.8808150642383052,-1.0358458973277662,-0.29253800345004316,-0.4423612906896975,-1.282810151555942,-0.47181119864648413,-0.2531803068843851,-2.432625117000093,0.23862523983480866,-0.7128869354942473,-1.9698011432005118,-1.0803505025188025,-1.3563209942621945,-2.1322785973935674,-0.8909068497126535,-1.1812578349005933,-1.3063272490287374,-1.058552017999999,-0.7692197999091253,-1.018140002488969,-0.08684065970459931,-1.4431666456167827,-0.5307366948199794,-0.19372853506165208
20,C3N.01488,0.5022650182416752,0.1589291391109547,0.20162552914090986,-0.028936085751314376,0.036292745907418655,-1.08956451081623,0.2542491513502501,0.41329484575126363,-0.4899142917225399,-0.5607207521862498,0.5720033411341068,-0.0948490858080205,-0.23429677584651076,-0.36558807433333323,-0.7837634724436819,-0.6583258769684716,1.5780150875261634,0.1890458182148283,0.9028764977722261,0.4278545546728437,0.21541014368143535,0.1773779317519293,-0.9910697025000175,0.43683976649999945,0.06580934952162684,0.5168891520436418,-0.38841265558821,-0.25914584203556923,0.0067259358401599925,-0.8793466848756499
21,C3N.01488.N,-1.81746007599394,-0.7924638777232816,-0.9428396358526736,-1.1079009231321448,-1.5918948882563106,-0.40373248138440215,-1.058138356831781,-1.2483978471954578,-0.3810628045041237,-1.2206105563691396,-1.39662415607615,-0.7025012143720254,-0.5354464719303291,-5.582342435999997,-0.09321411699442166,-1.6013829577085068,-0.9105204449200948,-0.9805576297621456,-0.9864928362486914,-2.33627085268384,-0.9518201096854584,-1.518764861853976,-0.627899496968397,-1.860605766999998,-1.1306886363281545,-0.9898762150260004,-0.43817760518389576,-1.7330641677906833,-0.6274785727239113,-0.9948799052493125
22,C3N.01413,0.6915461342023382,0.5322979675157286,0.365158836876678,0.6962419816990609,0.8391887635182972,-0.16477053608110864,0.5482204716957876,0.6246867372395859,0.19432440212609178,0.5989152639878341,0.6438698452966833,0.45561808397492626,0.3096170241243478,-1.3093191539998958,-0.200660639445481,0.7671052863776336,0.05486980178520469,0.5295863871141173,0.340221572154131,0.711947365694824,0.4998970925331016,0.6111287386977682,-0.21150292326723566,0.5879000269999993,0.6654520399136385,0.4640732195675337,-0.01277187899740637,-0.0370954125035629,0.394567456072945,0.40317574044183013
23,C3N.01413.N,-0.9569007949215701,0.06922745527221302,-0.03418834292391314,-0.05956834730900836,-0.5031076997966413,0.8467152878273626,-0.1918926756669973,-0.3900595904298443,0.6331441827741613,0.1203239446578636,-0.6104427503148829,0.37766396173785477,0.4931884244395102,-1.943594654500043,0.8733819096248407,-0.1663886243054818,-1.0140344445434861,-0.36341085663071915,-0.5707603027720243,-1.5087355952953243,0.014641972502976856,-0.5322934195634638,0.7940001148218215,-0.4238534909999996,-0.1295066145176377,-0.32499720499352497,0.6315831461134089,-0.9566424701550941,0.2352573691412737,0.3947660023508619
24,C3N.01030,0.2637509419076589,-0.04520064782733545,0.032727653385357595,-0.26998227465894065,-0.17549275946245615,-1.2747627108757276,0.059595698573810814,0.21460438182371017,-0.6849257464149168,-0.6869032777514914,0.41788826578978794,-0.28445042629238193,-0.44206612251520183,3.8785673259999975,-0.9619615900025971,-0.6629850502964849,0.6498183643583938,0.041083908878633536,0.5030458136159733,0.1576738511707842,-0.14074063798467334,-0.0345215971316307,-0.9990807974193605,-0.09450573049999988,-0.07962454923142408,0.15939016693090413,-0.628579999014723,-0.5241233091245598,-0.1357306005101331,-1.0056704360491777
25,C3N.01030.N,-1.521551483755473,-0.6121314150750017,-0.5689578810882631,-0.7494576924175502,-1.1285134315245362,0.11992941633780417,-0.7812677624709431,-0.9374804121425828,-0.2023806742302181,-0.5236352272872982,-1.0737456298054764,-0.3597086619111568,-0.26209585557163995,-21.02142230799999,0.40413746125041944,-0.8617495424324931,-1.2988128582138272,-0.9890968241035667,-1.0167450368184505,-1.9931800463113412,-0.7520449677179083,-1.1140420541507245,-0.9824412840725907,-1.3871915679999984,-0.7296531834702645,-0.8397508892331874,-0.07293378169921126,-1.3556788119676864,-0.4323293561797725,-0.3703595194835078
26,C3N.02588,1.091177167885449,0.6956617090291135,0.7633182288246727,0.8829150350696353,1.0788624229819717,-0.4995297390524669,0.7301146941191631,0.8176960477959094,0.005547183034772103,0.7239295483822203,0.8562596934248327,0.43463831676482045,0.37438158828132545,-0.8572621139999996,-0.2369889892841157,0.9851046972970117,0.03728654410271092,0.9033335036756944,0.6251624742213219,1.1205623990734732,0.6037951878905262,0.7154523119871682,1.1067813094354906,0.6615834644999993,0.821286563281307,0.7044644966182577,0.13458522534796472,0.37966071912311694,0.46178068463607946,0.27514527539399153
27,C3N.02588.N,-1.1332346206725217,-0.1875467204128588,-0.19734916145374448,-0.1518044272069339,-0.4752168200053809,0.3739569287758258,-0.3488882163659798,-0.4482117231819274,0.272975363653233,0.37081357624148575,-0.6087059803770974,-0.2458433428439432,0.13476044563918876,-3.7558144474775284,0.22476867848655563,0.014528026723465268,-1.640359350125722,-1.0531538973952779,-0.943759178926861,-1.6905257816896475,-0.7020869763002552,-0.729446899581183,0.39903529409678756,-0.15959903299999983,-0.19923830770143866,-0.6224470661654323,-0.10933331616516632,-0.9523792645680409,0.0001374454319809662,0.49656742943500665
28,C3N.00552,0.7638803079535404,0.33625612256961857,-0.3674009635936609,0.21282263629706247,0.2812189863989349,-1.221475532413118,0.4595733679729131,0.43853115925246156,-0.6140992931794803,-0.37500958017311226,0.5524875021252883,0.2767829438941526,-0.1838846969784772,1.169976797999999,-0.9236765414004594,-0.359358529815949,1.5987171876656383,0.3675696428719784,0.9580212450754958,0.6997221433955368,0.9596175584331677,0.46032194723282743,-1.3168106546693314,0.04566168999999994,0.17206384633371166,0.7773655398268967,-0.8282091104362677,-0.05935094104722026,0.07269441166072094,-0.8480324459415346
29,C3N.00552.N,-1.1045688734070458,-0.08110458196946063,-0.11208699587721069,-0.19917607423531838,-0.7250244768721323,0.7292260209935427,-0.2774117181931831,-0.4088156273482949,0.4596944740927021,-0.07317296068924008,-0.6587517375393187,0.15201294770572135,0.32797506916777186,-9.495853535999997,0.5786000856745026,-0.4843079471541474,-1.0082938657655998,-0.42557518300303243,-0.6572226854783548,-1.5633531391950057,-0.24481794094944437,-0.688624370583745,0.5524425170000054,-1.5171069004999982,-0.24354640661921986,-0.3575804273894366,0.4133484710585241,-0.9683906944022568,0.19715882895593181,0.14639222595131365
30,C3L.01889,0.1558479475340674,0.3679521481314732,-0.15218742250056377,0.6124980244149834,0.6261888012462925,-0.23576713165988566,0.41103969444172883,0.4624775672818432,0.07393087429272024,0.6730927166044426,0.5274994797423529,0.25657295445738637,0.2602774163704032,2.1069003434998845,-0.3004853914537326,0.8115294787617298,-0.6658103802590373,-0.014156097665482249,-0.06410081054426849,-0.28297243872036293,0.15540388754463277,0.45402759893360745,-0.3265628949193474,0.41364382949999956,0.5613132089488229,0.19758118795340457,-0.5350862803420527,-0.03490359486737761,0.273789513674243,0.41327969244098023
31,C3L.01889.N,-1.0814608370111918,-0.13816593087203274,-0.1995911244678858,-0.13081020463596846,-0.49323663001222123,0.48338721021979186,-0.31484371820710627,-0.47837091450659697,0.286558825641909,0.2887119991991839,-0.6624577013262493,0.03345045453534945,0.23730450309554335,-0.3035785677286742,0.3933018364813171,-0.017818510145408688,-1.5285978986596387,-0.9830646938292237,-0.8543548906957924,-1.5266267942264022,-0.3776271028065032,-0.5647907582178786,-0.620547753499993,-0.4325406329999995,-0.19685178169547404,-0.5751023851166901,0.14724399785030065,-0.8395495788954248,0.011118206120647808,0.5223945813797573
32,C3N.00169,1.0161898630950708,0.33090976327148103,0.8560167497998066,0.04840505076616144,0.23568092330053494,-0.730404370427196,0.3602274453007024,0.3871260029002678,-0.31062588011237713,-0.5236057595638454,0.527710923540248,0.14788380223353914,-0.0881343036159074,0.40912804249999496,-0.3256341077732175,-0.7083695790253529,1.528058066239459,0.08559332046029247,1.1314146704131125,1.1995171087546443,0.8613375145633323,0.3855201386681265,-0.8245413421594202,0.812941002999999,0.027189913967518287,0.8434827522245266,0.2698795984200417,0.03039717401823189,0.09516906097104456,-0.8251562821446957
33,C3N.00169.N,-0.8779393991722297,-0.07457726421766099,-0.30921567726632676,-0.30649685438475704,-0.7631686174165283,0.1977023060284285,-0.2653944671455257,-0.2771302551972476,0.34080631778326026,-0.4951390238557666,-0.38666752535999477,-0.1722841172594917,0.10766510595736163,-0.8371267705000212,0.14023329595215256,-0.7682223182646111,0.32053933751333724,-0.016094344985977227,-0.08827875733301321,-1.394294987656371,-0.45647844430965695,-0.6390275519823678,-0.16201187481158072,-0.6457375612499994,-0.33606046617448987,-0.21582109419081033,-0.06404703597897339,-0.9975258232457273,0.1513847031851031,-0.17643367412705402
34,C3L.00422,-0.7241975405957023,-0.2913252351927599,-0.3914039190523163,-0.22730337827122687,-0.22316372230831835,-1.4228264304480258,-0.35845659762534626,-0.4496975626204857,-1.0091273734483464,-0.3591134818416459,-0.5647725164214881,-0.5178558976896103,-0.5162110990899056,-1.7404372419999772,-0.9680500287397942,-0.060138372391286714,-1.6046579735877198,-0.34345673307673985,-0.8525653031886993,-0.920801858036905,-0.6141438936274447,-0.3815884435138093,-2.034062029398542,-0.5171053549999994,-0.29521261759124184,-0.48686617852401926,-0.7980003985868351,-0.6652965982635038,-0.5466364168071223,-0.8284548043181702
35,C3L.00422.N,-1.3399771640104141,-0.3427609044426876,-0.2601001016359147,-0.36872543798018576,-0.7312613359023757,0.3993459688364055,-0.4922128161288125,-0.5799435202621696,0.4501294426999895,0.08727789445784939,-0.8038466576495096,-0.45367943805952604,0.09868165497618128,-0.6509923715000452,0.30396405005842553,-0.35225909114691967,-1.6685881592062979,-0.3749592579528006,-1.0521685703050605,-1.9684129802756722,-0.9126771804986803,-0.9170211501279242,-1.1844290158623132,-0.4691248667499995,-0.3687806091163091,-0.7277591954020676,0.22962317446146574,-1.0790621105896212,-0.04263076839946981,0.3782015122839412
36,C3L.00083,-0.7700452277269355,-0.3989794167101686,-0.3868913044457584,-0.5546881116996983,-0.8098613372673448,-1.017267237215377,-0.4695381919198658,-0.40353926536469864,-0.43410707613036265,-0.8998754997410309,-0.4325734735123404,-0.7353796523717592,-0.41712365911282506,-1.244935110500001,-0.6460637955585573,-1.0337671072356323,0.15784664522374692,-0.13868025130397763,-0.18858942897067266,-1.03534272154157,-0.7163791503523488,-0.6697596516906209,0.6634762663912668,-0.24251228649999973,-0.5518057260392013,-0.32156149680736706,-0.49087688408014774,-1.0994713453197842,-0.2992250533885954,-0.8644734018304087
37,C3L.00083.N,-1.8243769009599822,-0.9421163884779403,-0.9310254100477003,-1.173592987316027,-1.5750364086698714,-0.3651879302745422,-1.2134797950417828,-1.3004820943378808,-0.368272380761168,-1.1982650976558011,-1.5352347904035546,-1.0548458507076264,-0.5114103202053144,-0.8175007820000755,-0.07161763453322703,-1.4923183798741408,-1.0619584145963974,-0.6511542149990728,-1.1895152931349595,-2.415521756627878,-1.2504943691730452,-1.5850006411694249,-2.3233691678555597,-1.2466781292499987,-1.2440906317395568,-1.1268517562268003,-0.34384875666545966,-1.908619110748096,-0.693984765001311,-0.7697339152247337
38,C3N.00551,0.3450506879908901,0.016564368534657755,-0.16566737825098543,-0.15776311653207242,-0.10809727228944199,-1.434067375744966,0.07219729134176124,0.2525767747289967,-0.7259061236884978,-0.7517789973650637,0.35769740452206866,-0.2693991133177723,-0.43518537495328513,-2.0918018684999167,-0.9920288932402954,-0.7034555404365084,1.1864944624896572,0.12289024726955639,0.7209553129996777,0.27005980104290644,-0.058077416368636565,0.08704783540389252,-1.7073210071231817,0.2456133039999997,-0.11647300267737397,0.30216102267815165,-0.7407015001757995,-0.5538609312394329,-0.11494954784211138,-1.0631761675505513
39,C3N.00551.N,-1.0694078257800967,-0.2185681634286631,-0.16733022851477727,-0.22686264998021513,-0.6277692540759403,0.481046662946591,-0.37596562892007834,-0.47461790123886805,0.28841541665452525,0.1286292294993,-0.6698029620919113,-0.12845874193366996,0.12070840106364272,-1.9888072470000224,0.28827905360914563,-0.1322237623328304,-1.3501911334733905,-0.8123683911282785,-0.7880989293760386,-1.5375094279056525,-0.528134380856787,-0.7126495321264097,-0.02769418963405689,-0.9624870692499989,-0.24123243352183818,-0.5233828969800911,0.16310840166399238,-1.1035708701039384,-0.016649244382511,0.24921350887020535
40,C3N.01842,0.637588149573245,0.39079384503586234,0.5796280889388454,0.38732715909315174,0.37981104603986743,-0.6044262196395335,0.41586771029562924,0.5950766434223957,-0.17516384131166346,0.10517646281778552,0.6762365913174195,0.2808785464100807,0.07290404570360687,-0.30086525849998613,-0.24304256507498148,0.09728909760248788,0.449532666338094,0.08178699196251224,0.5872518151994146,0.6313787089461318,0.3912708277915995,0.46753658454437613,-1.3726430219094157,0.5036090819999994,0.3954376774333207,0.5254285971597487,0.02089544345793341,0.14482324603674107,0.19437540523110472,-0.2563619948472456
41,C3N.02089,1.030564736385948,0.17257419448693487,0.3209182568352544,-0.2458810567268056,-0.22550906541672566,-1.6843115364775147,0.150690296361817,0.4900735768980958,-1.0545305167559307,-0.8693978924458137,0.7540878698385471,-0.35418036343210546,-0.4711665036460374,2.030972175988816,-1.1263575793388116,-1.265946317200414,1.5337770154209698,-0.2661330426025428,1.2554286379999298,0.992354926100122,0.11838065806358523,-0.04252164425957167,-1.7369334305309077,0.37072887399999954,-0.19894551650508993,0.6930194316434712,-0.8564117150147895,-0.49186351370821907,-0.2957187846213848,-1.5381289700402683
42,C3N.02089.N,-1.4262532870235363,-0.5840155508231861,-0.5941187332350223,-0.8693168268384677,-1.3910743452969012,0.10820269658822192,-0.8368094011764009,-0.8989483575964149,0.044137681843223184,-0.9621562526731622,-1.0474322323969685,-0.5022249537411743,-0.18180283821030324,-2.270970831153825,0.2710656417391253,-1.3867011921645649,-0.5757203002248574,-0.5515366328439758,-0.8000786196080113,-2.096447058397154,-0.769275169700141,-1.2467834819495849,0.03153516988578499,-0.790520284999999,-0.8864776894091101,-0.762875378554663,-0.06368852277750167,-2.1172226245746275,-0.28200995049358124,-0.7428011346449899
43,C3L.01682,-0.04582600258279142,0.39349321131583054,-0.30099216491121383,0.487418260204059,0.4627259018306362,0.13898699444409077,0.37886031524923225,0.3931506115082434,0.4419790786091369,0.6433878780044882,0.3465972394919354,0.5341770537334622,0.36147961551987584,-1.9065009008934888,0.14848029788595077,0.791658134504298,-0.6714361745492969,0.6613576837274118,-0.06354403788663732,-0.46437709024463875,0.3059717558397453,0.3583188673497201,-0.6893819728302466,0.3777814549999996,0.5452516552484047,0.1743100996856969,-0.2738386883242495,-0.1113177622607775,0.4489244320773317,0.6377485443837541
44,C3L.01682.N,-1.3009149341028199,-0.3427543102076471,-0.3299141336418692,-0.36430592492675595,-0.7484261970934323,0.5172519684586763,-0.48651565648519424,-0.5975221097519458,0.40205208814780463,0.04200650265739592,-0.7816883976731731,-0.22869573907371435,0.09986273319277958,-2.4843051898647857,0.4427160637468334,-0.2815154776873459,-1.54794603982159,-0.429088850904446,-1.0209196307929342,-1.8268621956634867,-0.7082839261782654,-0.8656638508117354,-1.4676048049414034,-0.23804896599999975,-0.346818309246019,-0.7237669744944261,0.18754631643418204,-1.1496166189903643,-0.04169416516151895,0.274280491330379
45,C3N.01016,0.5603076600739566,0.016992542020828446,0.23797143268270227,-0.31690531635525665,-0.23229177033010065,-1.2963371092869926,-0.010800017973263234,0.13509081560566494,-0.8524593914868616,-0.9342004754285076,0.22182355693136457,-0.3623668179324463,-0.44640145349750987,-1.8847792086375936,-0.8268000503568844,-1.264947069430067,1.246877092421056,-0.40850697665456825,0.6698876619803419,0.5524086957499401,0.1917546852584682,-0.19094585351962348,-1.4451283007283693,0.39017645899999953,-0.33822082216902843,0.4066248564974087,-0.6223071517494084,-0.44065941128533453,-0.3044689542383294,-1.4505720310862893
