Date Time,Elapsed,WT-UT,WT-UT,WT-UT,AXL KO-UT,AXL KO-UT,AXL KO-UT,WT-E,WT-E,WT-E,AXL KO-E,AXL KO-E,WT-R,WT-R,WT-R,WT-R,AXL KO-R,AXL KO-R,AXL KO-R,AXL KO-R,WT-C,WT-C,WT-C,WT-C,AXL KO-C,AXL KO-C,AXL KO-C,AXL KO-C,WT-X,WT-X,WT-X,WT-X,AXL KO-X,AXL KO-X,AXL KO-X,AXL KO-X,WT-T,WT-T,WT-T,AXL KO-T,AXL KO-T,WT-D,WT-D,WT-D,AXL KO-D,AXL KO-D,AXL KO-D,AXL KO-D,WT-ER,WT-ER,WT-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,WT-EC,WT-EC,WT-EC,WT-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,WT-EX,WT-EX,WT-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,WT-ET,WT-ET,WT-ET,WT-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,WT-ED,WT-ED,WT-ED,WT-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED
1/19/23 12:44,212,99.2793,99.46645,99.03045,99.84062,99.88752,99.85826,13.24041,8.338035,11.99086,9.112831,6.197843,76.86604,97.86832,99.27092,98.78744,98.51686,98.18819,98.14451,94.88013,93.50356,98.74078,98.7663,98.13129,99.79884,99.69146,99.77626,99.28443,76.11806,98.16228,99.43135,98.66441,99.72389,99.81807,99.63237,99.03484,42.20648,64.92073,75.82668,71.9128,56.85596,10.50706,12.56057,15.17841,39.35519,30.82968,33.24823,15.18611,3.804325,7.284798,4.575451,6.755507,5.799944,3.26124,52.34394,3.047268,12.19332,15.33369,17.68995,18.95501,11.85248,11.90191,2.596546,3.339024,4.595016,4.352993,1.528508,1.927362,2.211077,1.102679,2.013375,3.350309,2.510004,4.089168,0.5642722,1.494106,0.928588,1.249351,0.07293487,0.09432706,0.07570066,0.1030683,0.1160266,0.09774161,0.3338239,0.05683526
1/19/23 16:44,216,99.61647,99.67664,99.3225,99.96937,99.94402,99.92983,13.31736,8.455204,11.71144,9.395196,6.186147,80.85393,99.30541,99.74875,99.62614,98.82684,98.71165,98.6664,96.69118,95.18329,99.55693,99.41182,99.2318,99.79513,99.72419,99.90649,99.56628,82.03499,99.17177,99.77593,99.39381,99.95044,99.92016,99.82587,99.59517,42.77659,65.81343,76.77081,75.13655,60.44278,10.14647,10.51391,16.6719,40.5584,33.08022,34.97208,16.11543,3.659377,7.593115,4.730062,7.334428,6.034149,3.945005,57.06464,3.073202,12.53727,16.42665,17.66178,18.32977,12.39884,12.30636,2.592671,3.295028,4.445835,4.114999,1.245151,1.841588,1.980305,1.156544,1.839762,3.477587,2.745763,4.190631,0.6150466,1.485109,1.109115,1.20853,0.09786112,0.1036146,0.05500846,0.1522037,0.1308799,0.100644,0.3154877,0.01821665
1/19/23 20:44,220,99.79294,99.71492,99.27258,99.95913,99.91486,99.81384,13.62238,9.021167,11.82595,9.308535,6.01373,84.49049,99.57048,99.93919,99.88042,99.08604,98.87599,98.98973,97.82874,96.87234,99.71204,99.78094,99.50021,99.88844,99.86804,99.94922,99.8084,83.97878,99.61604,99.88465,99.70865,99.99654,99.9679,99.91805,99.77802,43.94016,68.29491,78.12438,76.22365,65.17577,10.83023,11.00948,17.71117,41.75428,34.57347,36.11902,15.98201,3.745493,7.521989,4.796253,6.681172,5.85625,3.558836,54.71181,3.023383,11.98119,15.65831,19.40937,20.71384,13.06994,12.64291,3.090069,3.461914,4.750157,4.482661,1.417108,1.679927,2.037994,1.143756,1.694763,3.476955,2.429967,4.193943,0.5196952,1.368741,1.106811,1.268899,0.1207216,0.09729772,0.1276019,0.1243581,0.1290701,0.1631645,0.3539356,0.03102122
1/20/23 0:44,224,99.75898,99.79131,99.50581,99.96001,99.96018,99.86153,13.83632,8.789932,12.01559,9.73491,6.430305,87.88583,99.75108,99.97073,99.93159,99.70409,99.49681,99.43518,98.64127,97.11504,99.77138,99.76803,99.7359,99.93138,99.9113,99.91224,99.85018,85.43607,99.04836,99.66506,99.41975,99.97435,99.98531,99.95197,99.8051,43.21122,69.17226,80.01584,80.70261,69.71024,11.28797,10.91406,21.02785,43.70443,37.04499,37.33423,16.30429,3.8397,7.571295,4.854078,7.226187,6.745418,4.004811,51.93581,2.906998,12.04458,18.35046,20.08347,21.04528,13.22604,13.33687,2.889191,3.82582,4.666261,4.519589,1.705109,2.044242,2.541606,1.009428,1.602553,3.561517,2.664513,4.336945,0.5425385,1.550122,1.235795,1.288328,0.1037342,0.1342091,0.1239142,0.1718374,0.1317164,0.1892175,0.3767619,0.03187486
1/20/23 4:44,228,99.91813,99.96523,99.88909,99.99055,99.96742,99.93127,14.25588,8.58704,13.09476,9.65163,6.703521,89.34067,99.9435,99.98695,100,99.91089,99.86697,99.74694,99.36823,97.90228,99.90299,99.91573,99.881,99.98312,99.94516,99.95247,99.91144,89.21568,99.23504,99.64526,99.33636,99.95308,99.98083,99.96593,99.85215,42.80014,68.31922,80.79333,82.5199,71.95248,11.38115,11.06998,23.9343,44.62155,37.35809,39.2979,16.21604,3.745851,7.274401,4.727518,6.350866,5.89994,3.465465,51.89186,2.679742,11.69247,19.3988,20.5277,21.3605,12.57191,13.81464,3.213317,3.95291,5.041862,4.574273,1.444851,1.643015,2.10106,1.194616,1.739545,3.662587,2.62236,4.358508,0.5139758,1.569449,1.338983,1.363346,0.07720307,0.0907247,0.1098291,0.1472868,0.1087365,0.1092487,0.3613964,0.02752131
1/20/23 8:44,232,99.97453,99.96588,99.98552,99.96178,99.9968,99.97153,14.07534,8.771324,12.72333,10.59005,6.629835,92.24136,99.9764,100,100,99.99291,99.99767,99.96563,99.69945,98.62948,99.97298,99.94608,99.94528,99.95578,99.97946,99.98692,99.9049,93.20218,99.69942,99.89204,99.75982,99.98468,99.99159,99.93461,99.91496,42.96023,69.06779,81.34967,82.52957,74.00643,10.67398,10.31168,11.10534,47.56951,39.04274,39.87608,16.37415,3.768883,7.496705,4.480919,6.511964,6.252509,3.630934,50.68916,2.418751,12.58087,20.36795,21.43507,23.2197,11.96134,14.1586,3.5538,3.943469,4.844347,4.18107,1.449837,1.645047,2.180927,1.092572,1.690699,3.505159,2.525643,4.408599,0.5073515,1.436793,1.205628,1.32302,0.06516676,0.112151,0.1493184,0.1518794,0.1199021,0.2264703,0.2625963,0.02035074
1/20/23 12:44,236,99.98766,99.9892,99.9951,99.99431,99.99657,99.99506,13.95704,9.274509,12.69331,10.57793,6.650168,94.71954,100,100,100,99.99226,99.98933,99.98363,99.90541,99.12579,99.95898,99.98306,99.93688,99.99774,99.98537,99.9593,99.96764,96.82716,99.93107,99.94156,99.98766,99.99167,99.99348,99.97256,99.97403,44.52707,70.40852,82.52759,85.21281,74.53583,11.25213,11.31279,10.50634,49.25053,42.84688,41.68267,16.26909,3.676194,7.136333,4.674303,6.850398,6.50377,4.019904,51.62468,2.391502,13.16072,20.03326,23.11901,23.38213,14.17134,14.24214,3.538178,3.766373,4.853038,4.424443,1.164021,1.606684,2.768759,1.036983,1.66311,3.566382,2.779772,4.329364,0.5012395,1.364319,1.090489,1.277402,0.05096222,0.1293945,0.1479526,0.1294799,0.153672,0.2208704,0.4338532,0.05364265
1/20/23 16:44,240,100,99.9897,99.99404,100,99.98767,99.99505,13.93177,9.274834,12.73122,10.56832,6.671253,96.79407,99.99695,100,100,100,100,99.99724,99.92581,99.28735,99.94818,99.99493,99.98673,99.99629,99.98752,100,99.96037,98.50954,99.98508,99.99382,99.98113,99.99197,99.99658,99.96732,99.98666,44.74501,72.56919,83.57577,84.59488,75.25333,11.01453,12.37402,10.50706,52.12527,44.24776,42.55099,16.86786,3.539305,7.353789,4.73025,7.01655,6.515754,4.008943,45.12142,2.613534,13.31219,21.17379,22.14828,23.91945,15.41608,14.99973,3.602047,3.54248,4.88312,4.207755,1.792078,1.853915,2.549835,1.040841,1.480465,3.523717,2.299156,4.44464,0.5731158,1.592804,1.339239,1.261148,0.05939617,0.1654352,0.1308969,0.105117,0.152972,0.2198802,0.385469,0.03646744
1/20/23 20:44,244,99.97797,99.98915,99.99753,99.99151,99.98289,99.99263,13.86331,9.519061,13.29228,11.37117,6.999835,98.02743,100,100,100,99.99747,100,99.99042,99.93498,99.70696,99.98798,99.99738,99.98791,100,100,99.99197,99.97549,99.36652,99.99534,99.99773,99.97733,99.99481,100,99.98975,99.99421,44.91887,73.62248,85.96089,85.24359,73.15853,11.44159,13.96997,10.14647,52.31495,45.07461,43.70745,17.1552,3.733712,7.170632,5.045567,6.433327,6.227481,3.437346,50.27768,2.47463,14.03397,23.28856,26.1871,26.09503,15.50148,16.38773,3.51542,3.830139,4.994366,4.207038,1.371234,1.656946,2.333387,1.113298,1.560161,3.754251,2.4888,4.368803,0.562377,1.704187,1.247729,1.367734,0.09475388,0.1537744,0.1840274,0.1284897,0.1840786,0.2799081,0.3869202,0.03081635
1/21/23 0:44,248,99.99239,99.99353,100,99.99249,99.99594,99.97389,14.13724,9.83617,13.06856,11.52554,6.183041,98.42673,100,100,100,100,100,100,99.94611,99.77546,99.98683,99.98556,99.9953,99.99375,100,100,99.97673,99.54132,99.97956,100,99.99443,99.99664,100,99.9977,99.99307,46.97513,75.70048,85.27697,87.87341,72.93205,11.81251,17.25067,10.83023,54.46016,48.77428,45.498,17.17401,3.582482,7.162062,4.668737,6.910579,5.966045,3.332724,51.90278,2.83828,14.68931,22.79625,25.58752,26.21157,17.56363,16.13852,3.834766,3.326561,5.286703,4.21863,1.53701,1.438039,2.438845,1.132505,1.600948,3.905294,2.528238,4.23391,0.7399168,1.486646,1.241925,1.289421,0.05273779,0.1181948,0.1183484,0.1739886,0.1070292,0.1537744,0.3812179,0.0329163
1/21/23 4:44,252,100,100,99.99776,100,99.98795,99.97328,14.26189,9.454559,13.82259,12.00101,6.632976,98.96754,100,100,100,100,100,100,99.97825,99.73571,100,99.99778,99.99094,99.99428,100,100,99.96447,99.53379,99.98834,99.99672,99.98482,100,99.99218,100,99.98513,45.52635,76.95361,86.58139,88.79697,72.95435,12.12892,19.93411,11.28797,59.07426,53.82041,48.00349,18.51516,3.547158,7.140379,4.706792,7.458035,6.354655,3.635988,56.76399,2.765226,14.87361,26.17896,29.07824,27.61396,17.95203,17.83003,3.652087,3.56406,5.369489,4.34951,1.992836,1.626642,2.835701,1.295089,1.589509,3.900053,2.665162,4.164305,0.5964031,1.474046,1.239347,1.369936,0.06762525,0.1178192,0.1157875,0.1659302,0.1066024,0.186981,0.3153341,0.05099637
1/21/23 8:44,256,100,100,99.99739,99.97668,99.99701,99.97971,14.42591,9.886175,14.06228,11.91492,6.536173,99.80957,100,100,100,100,100,99.99747,99.99633,99.89206,100,100,100,99.98822,100,100,99.99036,99.57244,99.99385,100,100,100,100,99.98935,99.99696,46.11183,78.15972,86.80943,89.37737,72.84994,12.63306,21.4516,11.38115,57.99514,53.4807,50.0728,18.69047,3.701172,7.019111,4.847762,6.914523,6.754995,3.691406,53.77079,3.081618,15.69005,28.69199,30.95111,29.05616,18.77208,18.08308,4.141171,3.651831,5.704798,4.180575,1.533357,1.528474,2.700042,0.9495875,1.605728,3.657602,2.547923,4.245076,0.6830815,1.489428,1.393992,1.255344,0.06574724,0.1292238,0.1484136,0.1520842,0.1276019,0.2044464,0.3139853,0.08567116
1/21/23 12:44,260,100,100,100,99.98644,99.9929,99.96908,14.87592,9.856127,13.6561,12.34138,6.470375,99.84276,100,100,100,100,100,100,100,99.90347,100,100,100,99.99683,99.99204,100,100,99.85933,100,100,100,100,100,99.99483,99.99177,46.4328,79.52903,87.15786,89.66423,72.7625,12.92064,18.78437,10.67398,60.64245,51.56039,51.69323,18.91711,3.684492,7.054349,4.627387,6.593384,6.631884,3.664432,50.50885,3.098282,16.59019,30.8803,33.2308,31.66577,19.04983,18.98914,3.786706,3.358658,5.865299,4.534716,2.222636,1.784514,2.980223,0.7717917,1.511623,3.522437,2.74018,4.322297,0.7396436,1.419481,1.326657,1.3642,0.09765625,0.1328261,0.1486697,0.1390236,0.1195777,0.2271532,0.3101439,0.03865275
1/21/23 16:44,264,100,100,100,99.99265,99.99099,99.99387,14.92035,10.16948,13.82997,13.0809,7.482449,99.83904,100,100,100,100,100,100,99.98898,99.9599,100,100,100,100,99.99607,100,99.99679,99.90302,100,100,100,100,100,99.99742,99.99119,47.48936,81.24104,89.97186,92.23479,75.49108,13.11902,19.23683,11.25213,61.43156,53.18533,56.24252,18.68948,3.588406,7.437718,4.840933,7.107651,7.067052,3.44129,49.40843,3.108507,16.07502,32.13066,32.3779,31.23325,20.45055,20.04408,4.268704,3.888699,5.578101,3.993099,1.567997,1.916931,2.784364,0.8766015,1.424262,3.577684,2.525114,4.38707,0.5702818,1.406643,1.169178,1.262053,0.04529406,0.1506672,0.1626181,0.1552598,0.1308628,0.2287068,0.4283729,0.03643329
1/21/23 20:44,268,100,100,100,100,100,99.99273,15.09334,10.62072,13.5531,12.83258,7.553369,99.77276,100,100,100,100,100,100,99.99204,99.95633,100,100,99.99768,99.99447,99.97284,100,99.99316,99.96076,99.99739,100,100,100,100,100,99.98949,48.72675,82.03915,91.22435,91.29691,74.72592,13.58101,21.71916,11.01453,61.50824,54.23785,53.9574,18.61029,3.70182,7.329443,4.84235,6.471894,6.973185,3.188186,49.35899,3.439924,16.76068,33.44838,34.88409,32.59385,21.43732,21.49658,3.326459,3.913335,5.75687,4.359054,1.984061,1.581929,3.318196,0.9495704,1.505067,3.580109,2.401558,4.300289,0.6332291,1.482463,1.354349,1.278853,0.02974076,0.1204996,0.1413967,0.1472356,0.1407308,0.2389846,0.2808983,0.0229458
1/22/23 0:44,272,100,100,100,100,100,99.98592,15.01893,10.999,14.48797,13.47953,7.766881,99.92846,100,100,100,100,100,100,100,99.97675,100,100,100,100,100,100,99.97156,99.96715,99.99757,100,100,100,100,100,100,48.88196,83.19644,92.11018,91.64216,73.09789,14.01031,24.06524,11.44159,64.07865,55.44464,59.72615,19.14752,3.638242,7.369837,5.057877,6.874846,6.826684,3.193035,47.47173,3.341431,17.76968,36.02596,36.11942,33.83943,23.23034,22.39818,4.617774,3.785375,5.616395,4.367249,1.507867,2.003285,2.866775,1.231886,1.530198,3.651098,2.438043,4.41927,0.6561578,1.395272,1.16788,1.341288,0.03137975,0.1580768,0.1316994,0.09932937,0.1368383,0.2122145,0.3831471,0.06557651
1/22/23 4:44,276,100,100,100,100,100,100,14.70848,10.20047,15.34212,13.0493,8.100534,99.96806,100,100,100,100,100,100,99.99751,99.96877,100,100,100,100,99.99734,100,99.98067,99.95334,100,100,100,100,100,100,99.99551,47.72639,84.10056,92.98372,93.43178,75.20334,14.16668,25.29053,11.81251,63.22316,54.3898,61.09462,20.2636,3.533142,7.307675,4.661549,6.993928,6.613275,3.633854,48.78976,2.971038,17.88118,37.76477,37.93752,37.57763,22.10282,23.76383,3.85078,4.091131,5.297066,4.526521,2.066369,1.640745,2.99808,1.313784,1.63564,3.647119,2.453084,4.38859,0.5779303,1.434027,1.399114,1.308064,0.02922858,0.118485,0.1014806,0.1587426,0.1084974,0.2569281,0.3261753,0.08604676
1/22/23 8:44,280,100,100,100,99.99742,99.99754,100,15.00451,10.56507,15.02233,13.275,7.836743,99.86048,100,100,100,100,100,100,100,99.89377,99.99703,100,100,99.99689,100,100,99.99286,99.94081,100,100,100,100,100,100,100,48.7249,84.69071,93.47572,92.86893,75.41024,14.61728,27.60329,11.10534,64.94759,56.56708,61.19814,20.57105,3.724152,7.45981,4.765949,6.341168,7.159176,4.011606,44.23577,3.134715,18.24039,38.75321,41.97631,37.33204,23.74995,24.30575,4.093794,3.729256,5.466581,4.642035,1.760254,1.648325,3.680001,1.011476,1.534262,3.498638,2.572866,4.384629,0.6627479,1.430374,1.362731,1.387504,0.06769353,0.1331676,0.1096755,0.1017366,0.1347042,0.217951,0.3364189,0.0359894
1/22/23 12:44,284,100,100,100,100,100,99.99228,15.18053,11.09011,14.8437,12.96832,7.010302,99.89174,100,100,100,100,100,100,100,99.94007,100,100,100,100,100,100,100,99.97555,100,100,100,100,100,100,100,49.56635,85.15918,93.40755,94.01343,76.09957,14.24067,17.1748,10.50634,65.88884,57.08184,61.76959,20.84413,3.706823,7.156615,5.111741,7.385066,7.446835,3.763709,41.21289,3.812571,20.12338,41.70041,45.32928,39.09098,25.23629,24.6622,4.405235,3.549429,5.273693,4.610929,2.501076,1.805872,3.227334,0.9353317,1.510769,3.650261,2.455133,4.588187,0.564938,1.367717,1.288636,1.259031,0.07937132,0.1697033,0.07679332,0.1425918,0.1335091,0.1956539,0.3368799,0.07706648
1/22/23 16:44,288,100,100,100,100,99.99715,99.99185,15.26179,10.83691,15.2606,12.75636,7.982664,99.90265,100,100,100,100,100,100,100,99.93201,99.99509,100,100,100,100,100,99.98187,99.99361,100,100,100,100,100,100,99.99718,49.03667,85.68056,94.71244,94.70592,75.36456,14.89232,12.45727,10.50706,65.07752,58.45792,61.60407,20.06721,3.692123,7.485847,5.37811,6.711408,7.269176,3.310308,40.70671,4.173626,20.501,43.63786,46.50793,40.82512,25.96304,26.75793,4.749184,3.936537,5.496476,4.765676,1.89617,1.552325,3.140553,0.7790647,1.417535,3.63148,2.368386,4.635838,0.5634356,1.309721,1.252919,1.254763,0.09830501,0.1455283,0.1176655,0.1162997,0.1245629,0.2041391,0.3188169,0.03643329
1/22/23 20:44,292,100,100,100,100,99.99271,99.98883,15.5856,11.24017,14.90862,13.36583,7.047622,99.95848,100,100,100,100,100,100,99.99088,99.94395,100,100,100,100,100,100,99.97823,99.97913,100,100,100,100,100,100,100,50.60337,86.39338,95.55882,93.92726,75.0252,15.30307,15.17908,10.14647,66.63267,59.99576,61.59677,20.6315,3.738254,6.912577,5.655441,7.168361,6.460576,3.155082,38.98436,3.972697,21.16863,45.39931,44.62129,43.7233,27.53698,26.20908,4.762449,3.390533,5.46245,4.709473,1.370978,1.786887,3.41971,1.119154,1.612369,3.697672,2.316314,4.477419,0.6085589,1.424501,1.070872,1.255617,0.04382581,0.1447771,0.1056292,0.09470266,0.1290531,0.1407479,0.3567697,0.0507232
1/23/23 0:44,296,100,100,100,99.99643,99.99561,99.99384,15.7155,11.21138,14.94467,14.22845,7.112568,99.972,100,100,100,100,100,100,99.97483,99.92571,99.9958,100,100,100,100,100,99.99232,100,100,100,100,100,100,100,100,51.86681,88.72218,96.32266,93.96959,75.85621,15.54168,13.07491,10.83023,67.8623,61.2787,63.04763,21.52837,3.687258,6.895368,5.940181,7.960333,7.048118,3.546151,38.27562,4.964096,23.37301,47.62666,49.75827,45.48848,28.73151,29.42685,5.08463,3.241641,5.604376,4.527579,1.616706,1.496377,3.139,1.205423,1.582219,3.825871,2.345747,4.358661,0.6986519,1.423545,1.059536,1.148263,0.1146436,0.1044512,0.06467166,0.1084975,0.129497,0.1775056,0.3554721,0.03653573
1/23/23 4:44,300,100,100,100,99.99486,100,99.98342,15.71339,10.77539,15.90544,13.29307,8.434546,99.96107,100,100,100,100,100,100,99.95723,99.90372,99.99123,100,100,100,100,100,99.99753,100,100,100,100,100,100,100,99.97285,49.11687,88.8353,96.92113,94.85725,74.94407,15.80454,12.56057,11.28797,69.71394,62.64627,65.03454,21.72733,3.573519,7.210018,5.618222,6.91804,7.401353,3.653658,37.59077,3.828808,24.22626,48.99402,51.67168,47.05122,27.96583,31.28735,4.970959,4.205655,5.364657,4.700833,1.501465,1.868102,3.787782,1.048644,1.500867,3.631344,2.436318,4.253066,0.6215854,1.378302,1.255941,1.352454,0.07006665,0.1264751,0.095488,0.1377773,0.1122023,0.2762545,0.3416432,0.07365193
1/23/23 8:44,304,100,100,100,99.99677,99.99281,99.97565,15.75539,11.1342,16.00504,13.84013,8.404669,99.98113,100,100,100,100,100,100,99.93369,99.89474,99.98351,100,100,100,100,100,99.99363,100,100,100,100,100,100,100,99.98904,49.41158,90.90499,97.69534,95.41678,73.93568,16.43587,10.51391,11.38115,70.24989,64.70048,66.68703,22.03168,3.385326,6.945118,6.076557,7.27066,7.188182,3.767466,35.26772,4.314733,24.60589,51.3591,49.93552,49.74017,28.24864,31.57108,5.051133,4.612192,5.226351,4.355913,1.749447,1.595519,3.530154,1.183484,1.469539,3.685038,2.507324,4.213065,0.6574724,1.237298,1.259953,1.354366,0.06636186,0.1146778,0.1066536,0.1519818,0.1295823,0.2130511,0.3032124,0.02055562
1/23/23 12:44,308,100,100,100,99.99633,100,99.97825,15.73466,11.09049,15.67104,14.04942,8.483597,99.96329,100,100,100,100,100,100,99.93254,99.88551,99.99476,100,100,100,100,99.99208,99.9678,99.98894,100,100,100,100,100,100,99.94154,50.81818,93.35698,98.04082,95.19569,73.50768,16.63828,11.00948,10.67398,73.26132,67.65059,67.57016,22.54145,3.428878,7.17869,7.026316,7.292377,8.139375,3.649749,28.58088,4.697112,24.58515,53.39065,57.86716,52.03743,29.89275,31.76097,5.162396,5.059669,5.236031,4.447081,2.264703,1.522481,3.240309,1.097762,1.455983,3.670867,2.292617,4.160173,0.5127636,1.197228,0.9867037,1.378763,0.02924565,0.1457844,0.07954203,0.1116388,0.1487892,0.2436284,0.3508796,0.05628892
1/23/23 16:44,312,100,100,100,99.99677,99.99315,99.96019,16.2178,11.30666,15.32151,14.45345,7.250635,99.96722,100,100,100,100,100,100,99.91506,99.8157,100,100,100,100,100,100,99.99201,99.99469,100,100,100,100,100,100,99.936,53.14108,95.64702,97.79926,95.54499,74.11759,17.58627,10.91406,11.25213,75.1242,67.20942,68.4623,22.92456,3.400691,7.234519,7.286658,7.955399,7.479581,2.896054,36.18669,4.895378,27.4708,54.05136,52.68896,54.63725,33.53961,34.33011,5.337563,5.084305,5.369761,4.695848,2.492659,1.653566,3.41901,1.124293,1.459261,3.577275,2.28572,4.285043,0.6486116,1.279399,1.114442,1.252032,0.03679182,0.1383919,0.07969569,0.1255873,0.1082243,0.1681839,0.4205194,0.04981835
1/23/23 20:44,316,100,100,100,100,99.99669,99.96175,16.10942,11.29569,15.52943,14.93169,8.323795,99.98726,100,100,100,100,100,100,99.90961,99.87428,99.99124,100,100,100,100,100,100,99.9901,100,100,100,100,100,100,99.98009,53.31092,96.81219,98.57527,95.67925,73.96918,19.41698,11.06998,11.01453,76.18253,68.36267,68.50165,22.78042,3.386964,7.22296,8.287431,9.407097,8.129678,3.615722,35.19125,5.211719,27.87261,54.78928,61.15434,58.03276,31.90841,36.02078,5.771245,5.726088,5.260155,4.576476,1.328535,1.3565,3.761473,1.277538,1.409067,3.652258,2.293607,4.225716,0.616788,1.213345,1.051222,1.346785,0.03744059,0.164462,0.122463,0.1143022,0.1524257,0.2054196,0.3888153,0.05104758
1/24/23 0:44,320,100,100,100,99.99235,99.98061,99.96249,15.91539,11.46344,14.8157,15.35537,8.492764,99.98843,100,100,100,100,100,100,99.88797,99.81073,99.97767,100,100,100,100,100,99.98557,99.99068,100,100,100,100,100,100,99.91451,53.73731,97.20626,98.26222,96.34286,75.22821,21.05102,10.31168,11.44159,78.19347,69.51714,71.07177,23.55807,3.540671,7.032564,7.744276,7.996169,8.305527,3.205037,36.04195,4.830416,28.5441,55.52679,56.6297,58.15469,35.65664,36.58683,6.17855,5.963331,5.411316,4.444469,1.39085,1.830816,2.865698,1.101211,1.533647,3.459831,2.225862,4.212655,0.5957714,1.19144,1.139915,1.230878,0.03897713,0.1239654,0.09340513,0.1182631,0.1254678,0.1609109,0.2325653,0.07841524
1/24/23 4:44,324,100,100,100,99.98067,99.99083,99.97182,15.15823,10.60093,15.41082,15.33167,7.792729,99.98822,100,100,100,100,100,100,99.87398,99.82915,99.99062,100,99.99614,100,100,100,99.9756,99.99029,100,100,100,100,100,100,99.89172,52.37286,97.55763,98.74291,96.50343,71.43297,21.40014,11.81251,11.81251,78.6225,71.94981,71.43126,24.44814,3.36267,6.906157,8.342677,7.94553,8.76919,2.724729,29.13598,5.04753,29.39267,56.07627,59.53572,60.35122,35.10848,37.45655,5.336009,5.826305,5.573867,4.671964,1.587819,1.485826,1.684109,0.7540359,1.615647,3.699806,2.43106,4.13762,0.4333411,1.253568,1.213737,1.227515,0.02799934,0.1364114,0.1099145,0.1148998,0.1151558,0.2008441,0.3227095,0.01563866
1/24/23 8:44,328,99.9951,100,100,99.98152,99.97884,99.94073,15.2873,10.88959,15.60962,15.86209,8.547567,99.99614,100,100,100,100,100,100,99.82516,99.84639,99.98694,100,100,100,100,100,99.98813,99.99406,100,100,100,100,100,100,99.78454,51.74758,98.13695,99.49323,97.1413,70.27472,22.11665,16.43587,16.43587,81.07648,73.60855,72.74636,24.45485,3.373596,6.856852,9.265733,8.947719,8.748054,3.376413,35.99553,5.454767,31.15936,57.55021,66.28374,63.26283,36.06044,39.65694,5.58901,6.579625,5.129582,4.330576,1.344412,1.389382,3.274814,0.8060737,1.557054,3.575994,2.265335,4.099684,0.6209196,1.10693,1.215428,1.19045,0.03312118,0.2885469,0.1308457,0.1084975,0.1056634,0.1964905,0.2927297,0.04954518
1/24/23 12:44,332,99.99698,100,100,99.98074,99.98828,99.95371,15.89171,11.05057,15.42957,15.63827,7.324338,99.98898,100,100,100,100,100,100,99.79282,99.75125,99.99479,100,100,100,100,99.99698,99.98801,99.98521,100,100,100,100,100,100,99.83832,54.6617,98.85155,99.47157,96.79344,70.756,23.09625,16.63828,16.63828,83.28294,75.66609,74.19492,25.077,3.559553,6.845429,9.025656,8.621016,8.329736,3.362124,37.43908,6.774663,32.79186,57.53257,65.09145,64.66732,38.77489,39.83823,6.372855,5.814627,5.406844,4.276883,1.854427,1.706167,3.079535,1.001676,1.500031,3.440522,2.256218,3.939901,0.6117002,1.260209,1.075926,1.099742,0.04566966,0.1276872,0.07469337,0.1088389,0.1319725,0.2476576,0.3001564,0.05309632
1/24/23 16:44,336,100,100,100,100,100,100,13.39693,8.715274,14.23726,13.46698,6.722318,99.94538,100,100,99.99724,100,100,100,100,99.90698,99.50227,99.06178,99.26812,99.78423,99.63109,99.7719,99.82507,99.58656,99.98698,100,99.98969,100,100,100,100,49.82846,81.66243,87.26047,43.52991,45.20253,12.17777,17.58627,17.58627,71.54678,61.17982,69.51409,29.78882,3.264775,6.277402,4.030625,4.774724,4.863981,1.944213,11.304,7.309143,32.62963,47.25072,40.28633,60.08227,37.97988,38.95633,7.721263,3.230271,4.20994,3.829508,1.68836,1.156902,3.608074,0.643541,1.49764,2.763535,1.678407,2.66272,0.4693134,0.4996005,0.2777057,0.862909,0.01866054,0.07872254,0.01365822,0.1242898,0.0770494,0.1749276,0.1219508,0.1770446
1/24/23 20:44,340,100,100,100,100,100,100,14.707,9.542962,15.47088,15.72629,8.038527,99.97585,100,100,100,100,100,100,99.98636,99.89032,99.32575,98.58333,99.03918,99.60625,99.19124,99.32311,99.61478,99.94691,100,100,100,100,100,100,99.99472,52.98328,85.55177,90.02861,47.64524,44.09802,17.90747,23.54424,20.80302,86.06482,75.79166,83.86773,41.7324,3.797462,6.592752,3.450578,4.475593,5.443892,1.367085,15.27402,8.052134,32.59393,47.4803,37.98744,57.15023,37.42703,39.23401,9.638995,3.472601,4.519624,4.460381,1.635008,1.232637,2.177051,0.5842302,1.586794,2.906878,1.650493,2.81361,0.4338532,0.4895104,0.4697061,1.131276,0.04496967,0.1507184,0.1318872,0.1992563,0.1495575,0.205522,0.1286433,0.2008953
