Date Time,Elapsed,YAP Reporter-ECR,YAP Reporter-ECR,YAP Reporter-ECR,YAP Reporter-ECR,YAP KO-ECR,YAP KO-ECR,YAP KO-ECR,YAP KO-ECR,YAP Reporter-EXR,YAP Reporter-EXR,YAP Reporter-EXR,YAP Reporter-EXR,YAP KO-EXR,YAP KO-EXR,YAP KO-EXR,YAP KO-EXR,YAP Reporter-EDR,YAP Reporter-EDR,YAP Reporter-EDR,YAP Reporter-EDR,YAP KO-EDR,YAP KO-EDR,YAP KO-EDR,YAP KO-EDR,YAP Reporter-ETR,YAP Reporter-ETR,YAP Reporter-ETR,YAP Reporter-ETR,YAP KO-ETR,YAP KO-ETR,YAP KO-ETR,YAP KO-ETR,YAP Reporter-ETC,YAP Reporter-ETC,YAP Reporter-ETC,YAP Reporter-ETC,YAP KO-ETC,YAP KO-ETC,YAP KO-ETC,YAP KO-ETC,YAP Reporter-ETD,YAP Reporter-ETD,YAP Reporter-ETD,YAP Reporter-ETD,YAP KO-ETD,YAP KO-ETD,YAP KO-ETD,YAP KO-ETD,YAP Reporter-ETX,YAP Reporter-ETX,YAP Reporter-ETX,YAP Reporter-ETX,YAP KO-ETX,YAP KO-ETX,YAP KO-ETX,YAP KO-ETX,YAP Reporter-EA,YAP Reporter-EA,YAP Reporter-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA,YAP Reporter-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA
1/21/23 13:31,260,0.3807399,4.654755,4.362571,3.109276,1.873565,1.775995,0.602942,0.1708301,1.301065,0.7622992,1.995602,4.320504,0.3275411,0.2987564,0.4955201,0.2162096,0.1374358,0.2195558,0.2748204,0.369967,0.1606548,0.2448918,0.2228679,0.2189753,2.136299,1.771044,2.762938,2.419502,0.3739961,0.8221221,0.4762108,0.1294287,2.115077,1.361707,0.9564165,2.55185,0.6333144,0.4444554,0.5706915,0.1171704,0.05424019,0.4834838,0.388764,1.21623,0.9335732,0.3700352,0.3318947,0.5662355,0.279891,0.5965909,0.4177365,0.672633,0.6680917,0.9759308,1.345386,1.102543,15.83269,18.89633,23.51989,0.9656872,0.9807112,0.514505,0.08317854,10.147,1.394384,0.8816379,0.3335848
1/21/23 17:31,264,0.4028832,4.701055,4.180763,2.997091,1.854222,1.803892,0.543819,0.2014245,1.190279,0.6828254,1.996814,4.262797,0.3279167,0.2702961,0.4030027,0.1875273,0.1406967,0.1810226,0.2345799,0.3443919,0.1334749,0.305705,0.2011172,0.1457673,2.280871,1.739545,2.554752,2.319182,0.3745595,0.8102907,0.5236218,0.1299921,2.072327,1.356739,1.015232,2.328521,0.5976152,0.4489626,0.4945469,0.08915401,0.0660887,0.4559624,0.5903934,1.158268,0.996879,0.3933737,0.2798056,0.5501188,0.3390311,0.6837815,0.4616306,0.7880962,0.7168173,0.9871305,1.148605,1.044785,17.19846,18.83199,24.3947,0.8729649,0.9665579,0.5005736,0.07054469,9.970907,1.274107,0.8349609,0.32259
1/21/23 21:31,268,0.3681401,4.521501,4.291685,3.01739,1.746101,1.636442,0.4252144,0.176208,1.172848,0.7444752,2.138211,4.321699,0.4040442,0.2404529,0.4226023,0.1982149,0.1778641,0.2561086,0.2559038,0.3904713,0.1212679,0.2009465,0.1824396,0.1718545,2.181951,1.653583,2.749297,2.33745,0.4055125,0.8187418,0.347226,0.08249563,2.252991,1.321381,1.022642,2.488374,0.5376557,0.4357483,0.5387484,0.1043829,0.03967712,0.4097123,0.4609477,1.131686,0.9028764,0.3422237,0.3171779,0.5189269,0.1954661,0.6603065,0.4366702,0.7038591,0.6688429,0.8418242,1.042088,1.146198,15.83433,19.4359,24.74944,0.8515215,0.9101323,0.4267168,0.05067198,10.01591,1.298657,0.8157541,0.3474992
1/22/23 1:31,272,0.3719645,4.521587,4.074075,2.849257,1.562876,1.512665,0.551092,0.1879371,1.281175,0.7053957,2.130989,4.71287,0.2766642,0.236731,0.3921615,0.1611669,0.109334,0.1622255,0.2348872,0.3552843,0.08106151,0.2226289,0.2200339,0.1743642,2.241672,1.679961,2.731917,2.253794,0.419956,0.6445483,0.496681,0.107695,2.171435,1.29876,1.061056,2.373883,0.5371435,0.4466578,0.4672305,0.08997349,0.04005272,0.4714646,0.5228877,1.089414,1.066707,0.328224,0.2990466,0.539124,0.2139901,0.7211709,0.4932664,0.7454484,0.7301512,1.073433,1.027815,1.091821,17.68538,19.15322,24.9439,0.8337657,1.140563,0.5040223,0.07100566,10.61303,1.177236,0.7625895,0.3150268
1/22/23 5:31,276,0.4264437,4.274885,4.279187,2.91789,1.550447,1.550908,0.5162635,0.2372773,1.187411,0.8024202,1.998043,4.310806,0.2803349,0.2606671,0.4263583,0.1301116,0.1732545,0.169379,0.3142585,0.350282,0.1242215,0.2134267,0.223124,0.1681326,2.185468,1.692014,2.552687,2.260213,0.4296875,0.7684453,0.331741,0.08410046,2.034579,1.553025,1.052468,2.226153,0.5315949,0.5319875,0.5045857,0.08609799,0.08584189,0.4825107,0.4737182,1.038776,1.002906,0.3274387,0.3899933,0.4821692,0.2053684,0.6205269,0.5419922,0.7898205,0.6473141,0.8814501,1.055387,1.086153,18.11564,20.09426,25.72551,0.8579067,1.023086,0.4459578,0.04734279,10.1964,1.372634,0.7915107,0.3035709
1/22/23 9:31,280,0.3978297,4.237342,4.333291,2.886374,1.426276,1.533545,0.5326363,0.2608207,1.206328,0.7267367,2.241655,3.933822,0.3131658,0.2359628,0.35286,0.1453234,0.1336798,0.1754227,0.2680766,0.3434017,0.1596646,0.1671083,0.1249044,0.1645474,2.079822,1.614452,2.769272,2.453101,0.4867788,0.4974323,0.3225046,0.1345676,1.903255,1.525589,1.026449,2.36632,0.5742768,0.4805984,0.4174122,0.08818086,0.08864183,0.44857,0.3595184,1.112769,0.9718676,0.2367481,0.3631549,0.5047053,0.2004173,0.6065955,0.5748914,0.6560383,0.5975811,0.8025397,1.155895,1.118898,16.68874,19.70594,26.49368,0.8936229,0.7487264,0.494086,0.06800085,10.16984,1.254644,0.7314658,0.2994564
1/22/23 13:31,284,0.4158756,4.114059,4.399072,2.992737,1.299631,1.406677,0.6025322,0.2817519,1.289182,0.7457386,2.118526,3.797598,0.3095293,0.2259923,0.4120513,0.1144558,0.1355749,0.1820128,0.2539745,0.331741,0.09603433,0.1989319,0.2304141,0.1857859,2.236601,1.838686,2.499676,2.377349,0.3307166,0.6568236,0.5579553,0.1056975,1.926816,1.5723,0.9990302,2.378544,0.593552,0.4209462,0.4086367,0.08153955,0.06199123,0.4476822,0.4650794,1.063429,0.9967425,0.2532063,0.326107,0.5293754,0.2123511,0.7695722,0.5741402,0.9122664,0.6048371,1.163065,1.109764,1.059297,17.98533,20.1764,26.60875,0.9258393,1.051444,0.4971591,0.08901742,10.47964,1.358395,0.7472581,0.3408579
1/22/23 17:31,288,0.4543577,4.201046,4.150357,2.742519,1.174419,1.350098,0.4352874,0.2514819,1.148041,0.7381071,2.055015,3.832683,0.288564,0.1963881,0.2923883,0.1777446,0.1039902,0.1514867,0.2736424,0.3504186,0.1001489,0.1952101,0.2106097,0.1876297,2.054418,1.659798,2.462764,2.271395,0.2925932,0.4618697,0.375857,0.1584695,1.805087,1.451851,0.9990473,2.157896,0.571511,0.3726473,0.4547845,0.08968326,0.06173514,0.4633721,0.4898178,1.092265,0.907247,0.2386602,0.3054489,0.4437213,0.2034562,0.7436045,0.473667,0.8544238,0.5735427,1.093682,0.9254637,0.9860891,18.15218,20.66401,27.21647,0.6959203,0.9682139,0.5261145,0.087276,10.42038,1.211176,0.8313756,0.2828787
1/22/23 21:31,292,0.4460603,3.933242,3.939797,2.544321,1.027457,1.315781,0.4171731,0.1832933,1.253739,0.7176539,2.306173,3.920267,0.3151463,0.2864469,0.3119537,0.1651791,0.1482258,0.147099,0.2589256,0.3130122,0.1204484,0.1817226,0.2200339,0.1518111,2.034238,1.862554,2.367635,2.117245,0.3521771,0.5461067,0.4734621,0.1073194,1.764249,1.515601,0.9744455,2.347762,0.5388337,0.3825154,0.452787,0.0467111,0.07395924,0.4383093,0.3948932,1.138617,0.9527801,0.2806934,0.3730913,0.5058833,0.2051806,0.6947081,0.5940983,0.8066884,0.5725866,0.8717186,0.8774039,1.010793,18.13932,20.91078,27.56383,0.8684065,1.149373,0.4464529,0.07911521,10.49963,1.154444,0.8005422,0.2780984
1/23/23 1:31,296,0.4144927,3.944407,3.938415,2.716722,1.090421,1.337856,0.5113978,0.2259752,1.24732,0.7748306,2.277251,3.67966,0.3218558,0.261128,0.335258,0.09627334,0.1180241,0.1727252,0.263006,0.2994564,0.09772454,0.1537403,0.1702838,0.1745691,2.016823,1.805036,2.38382,2.265164,0.4695524,0.4200072,0.4549552,0.09803185,1.712689,1.511367,1.10623,2.023601,0.5055076,0.336436,0.4783961,0.04575502,0.1051512,0.4199048,0.4336996,1.132881,0.9223052,0.2522331,0.3531332,0.4923275,0.2173364,0.6589748,0.5801327,0.8362242,0.5909569,0.8488411,0.9719015,0.9506631,18.2869,21.08562,28.52441,0.8677919,1.094109,0.4718401,0.06933252,10.3287,1.151439,0.8169321,0.3115098
1/23/23 5:31,300,0.4113684,3.867819,3.948009,2.732548,1.044119,1.270539,0.5642892,0.1617986,1.201633,0.7085371,2.081461,3.598137,0.3042026,0.2054708,0.2747692,0.07983227,0.1305043,0.184864,0.2393261,0.2895883,0.09936353,0.2165169,0.1365992,0.1946808,2.215841,1.844491,2.504695,2.30397,0.4314801,0.6863083,0.5628551,0.1123388,1.695633,1.406899,1.001864,2.081529,0.5556846,0.3897884,0.4599234,0.05953275,0.07380559,0.3951663,0.3308873,0.9334024,0.9404877,0.2489722,0.2631768,0.4388897,0.2089366,0.748863,0.4790449,0.9479656,0.5833936,0.8734259,0.8501386,0.9425023,18.42586,20.94713,29.32591,0.7773916,0.9684187,0.436619,0.04491846,9.829511,1.340605,0.8302659,0.2084927
1/23/23 9:31,304,0.3864592,3.836371,3.877431,2.938753,1.079767,1.248822,0.5006248,0.1942028,1.051239,0.6140905,1.967808,3.758861,0.2266752,0.2494844,0.3151463,0.1022147,0.1023683,0.1551744,0.316734,0.299354,0.06680575,0.1870493,0.2134096,0.1671424,2.002926,1.855674,2.548811,2.190931,0.3316727,0.803308,0.361789,0.1242386,1.589372,1.417484,1.061243,2.253793,0.5701622,0.4205706,0.4352019,0.03534063,0.08172736,0.4151586,0.4202804,0.9029788,0.8023691,0.2570989,0.356855,0.4292094,0.1835152,0.6851473,0.4671451,0.9286221,0.590274,0.8323488,1.02942,0.9899304,18.61786,21.11835,30.91274,0.8416364,0.8070127,0.3572989,0.056306,10.16911,1.320289,0.763887,0.2535819
1/23/23 13:31,308,0.4175146,3.765143,3.846017,2.934348,1.034747,1.137917,0.4584209,0.2021075,1.015096,0.6949984,2.014211,3.731544,0.24776,0.2616402,0.2742229,0.1187753,0.1345164,0.158589,0.2525746,0.3188852,0.1318701,0.1861786,0.1592548,0.1403552,2.00979,1.776695,2.483047,2.14825,0.3502479,0.5107319,0.3725961,0.08782233,1.616501,1.397782,1.084206,2.165544,0.5562308,0.3682597,0.4125464,0.06421069,0.09898792,0.4817594,0.3502137,1.190638,0.9226467,0.2311824,0.3133366,0.4607599,0.172913,0.6650868,0.522939,0.8423876,0.6647966,0.8576336,0.8251269,0.99145,19.0983,21.14135,30.89173,0.7639894,0.7368779,0.4161317,0.08582482,9.760554,1.209128,0.7659016,0.287642
1/23/23 17:31,312,0.4389239,3.790531,3.626034,2.586166,1.090182,1.259987,0.4806156,0.1742447,1.20375,0.6924886,2.128718,3.554858,0.2612646,0.237431,0.3361287,0.1182972,0.1217289,0.1585377,0.268623,0.3122268,0.1115535,0.224524,0.2109853,0.1877834,2.029133,1.791992,2.640936,2.20587,0.4408872,0.6906789,0.3475162,0.07609333,1.625738,1.568202,1.101996,2.140465,0.626639,0.3627964,0.361772,0.08669553,0.07570066,0.4122903,0.4120513,1.003452,0.8436168,0.230397,0.2565696,0.4050515,0.1906175,0.654092,0.4557405,0.8942546,0.5996128,0.9209735,0.7882156,1.001386,19.0275,21.17843,32.00627,0.8678772,1.146778,0.4332727,0.08597847,10.49748,1.242539,0.739251,0.2258215
1/23/23 21:31,316,0.3946542,3.665336,3.919123,2.886118,0.91452,1.164107,0.4933177,0.1745861,1.055046,0.6604772,2.169164,3.58564,0.2523355,0.226624,0.3149585,0.1007464,0.1170168,0.1908394,0.3014198,0.3090342,0.09372951,0.2223045,0.1501379,0.1801348,1.888573,1.76961,2.722578,2.142838,0.3858958,0.7768793,0.5890447,0.08546629,1.545,1.446576,1.169451,2.050901,0.5819595,0.3170413,0.3395262,0.06533749,0.04787204,0.4558771,0.3933395,0.9319853,0.9107469,0.1861103,0.3119537,0.4775083,0.2222192,0.7211709,0.4328972,0.8064153,0.5824546,0.983494,0.9025007,0.8878524,19.46367,21.67438,33.45664,0.7845451,0.8770111,0.4252315,0.0734812,10.07077,1.214813,0.7088956,0.2522843
1/24/23 1:31,320,0.4056832,3.916476,3.936947,2.869113,0.9992521,1.134776,0.44787,0.1339017,1.163748,0.6148417,2.210053,3.700114,0.2082195,0.2716619,0.288103,0.1183997,0.1290019,0.18932,0.2713205,0.3309386,0.09244905,0.1924955,0.182525,0.1727252,2.036082,1.757847,2.586029,2.138774,0.3959858,0.7259513,0.3798009,0.08657601,1.55818,1.402647,0.9871988,2.089314,0.5443482,0.344648,0.3155219,0.08674674,0.06062541,0.4208779,0.4044881,1.000106,0.8962863,0.1859225,0.308505,0.4271437,0.2000929,0.7165271,0.5623429,0.9444485,0.526695,0.9131883,0.8587433,0.8461435,18.89384,21.84188,34.92739,0.6533749,0.8743649,0.4959981,0.06598626,9.973708,1.287475,0.7885742,0.2081
1/24/23 5:31,324,0.3923664,3.578948,3.830173,3.066833,0.9398561,1.023957,0.4339727,0.1197484,0.962153,0.5830181,2.100497,3.460412,0.2638597,0.2192827,0.2812227,0.09352463,0.1154973,0.2093292,0.2815983,0.3374091,0.1053561,0.1335773,0.136087,0.1537232,1.786375,1.759793,2.616778,2.231326,0.3973517,0.6540065,0.4664793,0.04295509,1.480448,1.546452,0.8703869,2.030294,0.5528675,0.3095293,0.3385189,0.0894784,0.07522263,0.4244632,0.289503,1.044939,0.8791452,0.1863493,0.3284459,0.4078685,0.1640352,0.8001496,0.4902787,0.8300269,0.4791644,0.7846987,0.8546289,0.8894231,17.02625,22.36147,36.10283,0.9679579,0.9278026,0.4792497,0.08295659,9.155478,1.002325,0.7493581,0.2282629
1/24/23 9:31,328,0.3661255,3.764751,3.697416,3.189893,0.9808818,1.009325,0.4662061,0.1213874,1.089021,0.6588212,2.143299,3.531263,0.1636766,0.2584134,0.3244168,0.1662205,0.133014,0.1787348,0.2931565,0.3501284,0.1070633,0.1533988,0.1519647,0.1223093,1.774151,1.784446,2.749638,2.146081,0.386391,0.7473947,0.4329996,0.08568823,1.407957,1.567434,0.8611847,2.064781,0.4914738,0.3243314,0.3157097,0.01502404,0.04686475,0.3637354,0.3551137,1.020918,0.8886035,0.24776,0.296315,0.411283,0.2016806,0.7419314,0.4589502,0.8551239,0.5448092,0.6980543,0.7920741,0.8193564,18.71183,23.2496,37.9987,0.5839229,0.9262149,0.4483139,0.05388166,9.655266,1.220771,0.7711087,0.2617597
1/24/23 13:31,332,0.3222144,3.597967,3.616132,2.935373,0.9674456,0.9263002,0.3994175,0.1565061,0.9024325,0.6303779,2.226853,3.336907,0.2574232,0.2739155,0.2438333,0.1659815,0.1011049,0.1690546,0.2898444,0.3106732,0.1265604,0.1834128,0.1703521,0.1907882,1.720372,1.843245,2.727085,2.202148,0.474384,0.4575844,0.5029638,0.06921301,1.506177,1.695633,0.9851329,1.724094,0.4917128,0.4379678,0.3037758,0.02806763,0.07457387,0.4514894,0.3777009,0.9349391,0.9541118,0.1700789,0.2860884,0.373262,0.1879029,0.670294,0.3230851,1.000208,0.5869107,0.872965,0.7872254,0.7414192,18.77088,22.72451,39.60188,0.769299,0.8537239,0.4479041,0.1067219,9.864083,1.234549,0.6500286,0.2579696
1/24/23 17:31,336,0.36295,2.555504,2.462781,2.423941,0.7270781,0.4519674,0.06897399,0.1894565,1.120093,0.5686598,0.9677187,1.624218,0.1248361,0.04367215,0.09864646,0.09553923,0.1094023,0.1564037,0,0.02849445,0,0.0729178,0.03013344,0.05292559,0.7126004,0.9822989,0.7112858,1.427796,0.1324335,0.1641888,0.3635817,0.04647208,0.8104957,0.2812568,0.4507723,1.268882,0.06692526,0.09857817,0.3087952,0.07855181,0.02810178,0.04314289,0.02968955,0.06335705,0.1169485,0.04158927,0.06975934,0.1495404,0.1263385,0.3656134,0.4018418,0.5422653,0.183242,0.7313292,0.1942028,0.3802447,18.25641,29.87524,44.95517,0.2980906,0.5354192,0.3485065,0,8.535891,0.6746476,1.262753,0.2667962
1/24/23 21:31,340,0.4348093,3.009212,2.512241,2.508263,0.7552482,0.5347875,0.05890106,0.2682986,1.103482,0.5255682,0.8872719,1.617303,0.2120097,0.01922394,0.2418528,0.06450093,0.1041268,0.106978,0,0.05564015,0.01693619,0.07194465,0.07844938,0.079064,0.8068591,1.043232,0.7717916,1.383185,0.1070463,0.1773007,0.2910737,0.04085514,0.7913058,0.2638767,0.4692963,1.337908,0.1009684,0.1077975,0.2446869,0.08888084,0,0.05543528,0.07114224,0.04234047,0.1144729,0.07450557,0.1139437,0.1305896,0.1205338,0.426512,0.4060246,0.6758939,0.1441283,0.9145713,0.1225654,0.3960712,18.57464,28.81739,45.40875,0.2936687,0.6195025,0.4547845,0.01826786,8.819553,0.5442629,0.9092615,0.393681
1/25/23 1:31,344,0.3844617,3.423893,2.520043,2.657684,0.7475312,0.5391752,0.1405601,0.4024906,1.013132,0.5173903,0.9170468,1.809526,0.1687814,0.09839038,0.3593135,0.08573945,0.1027269,0.1213191,0,0.05980592,0,0.08654188,0.04206731,0.01358993,0.7119516,1.125915,0.8568141,1.26569,0.2572696,0.130675,0.2628353,0.06530335,0.8356097,0.2734033,0.481896,1.581331,0.09079299,0.08140296,0.1672619,0.04143561,0.01343627,0.04083807,0.05785962,0,0.1279604,0.05789376,0.09058812,0.126219,0.09403682,0.4150049,0.4395043,0.6535969,0.1635571,0.7530288,0.1573768,0.3748156,18.14458,27.87062,42.55009,0.3711962,0.6979178,0.4509772,0.01347042,8.086637,0.6469555,0.7374071,0.3597233
1/25/23 5:31,348,0.316956,3.309795,2.534094,2.568496,0.9012203,0.5143001,0.2040367,0.2954102,1.057812,0.4571917,0.9196077,1.818745,0.157889,0.05190122,0.3598257,0.1089584,0.1165387,0.1857688,0,0.05661331,0.02820422,0.09786112,0.08650773,0.0365528,0.7437752,1.207762,0.9140761,1.428632,0.1960808,0.1154119,0.2264532,0.09258564,0.8630626,0.2538038,0.4975859,1.574434,0.0876516,0.09818551,0.1367529,0.04625013,0.01336798,0.02241655,0.07670796,0.03028709,0.09654652,0.05736451,0.08964912,0.09632458,0.08225661,0.4068953,0.4524626,0.8421997,0.247265,0.6071931,0.1343456,0.3611915,17.7173,27.31705,41.87691,0.3059441,0.4508919,0.3508967,0.03648451,7.89112,0.3898055,0.5536358,0.2862762
1/25/23 9:31,352,0.3054489,2.8847,2.923558,2.672964,0.8071322,0.5991006,0.1287799,0.2393602,1.037017,0.5807303,1.00405,1.777275,0.1937418,0.07776647,0.3690279,0.1300945,0.103,0.1571378,0.03030417,0.07107394,0,0.0836395,0.06989592,0.03967712,0.6981226,1.253022,0.8626018,1.478809,0.1905492,0.1425918,0.07995179,0.09946596,0.8895425,0.2644743,0.4766206,1.569175,0.09313196,0.1026586,0.1137559,0.06036931,0.01879712,0.02245069,0.02977491,0.02832373,0.1181265,0.03899421,0.01343627,0.1211996,0.1305043,0.4026101,0.5699744,0.8963034,0.2287922,0.5521846,0.1172387,0.3528601,19.06733,28.08554,42.74016,0.3689426,0.6741867,0.3963614,0.01685082,8.95086,0.521556,0.5174757,0.3999979
1/25/23 13:31,356,0.2228509,2.865067,3.009673,2.713512,0.8948522,0.5392947,0.1856834,0.3217363,0.8359683,0.5644087,1.090762,1.864159,0.1837201,0.09045154,0.2881371,0.1242044,0.08529557,0.1118266,0.0168679,0.04066734,0,0.06753988,0.03211388,0.03733815,0.637207,1.252083,0.9111226,1.598336,0.1932808,0.2703815,0.3152829,0.1081389,0.9681967,0.2958028,0.5212146,1.298811,0.09425877,0.0778689,0.2135292,0.05536699,0.01471673,0.06713013,0.04527699,0.06764232,0.1307774,0.04041125,0.01343627,0.1389894,0.158128,0.3779741,0.5350777,0.8863158,0.2112926,0.6637893,0.09646115,0.2567233,19.36759,27.40017,44.09481,0.3951151,0.754753,0.4153122,0.04507212,9.043549,0.6297804,0.5559406,0.3277459
1/25/23 17:31,360,0.2582598,2.825475,2.916832,2.895661,1.128698,0.4560137,0.1335944,0.2735229,0.9824526,0.5085637,1.117771,1.837713,0.222424,0.06455214,0.2303629,0.1180241,0.03061148,0.1661522,0.03703084,0.02878469,0,0.05461579,0.03819178,0.03964297,0.7118663,1.233388,0.9164663,1.679517,0.2652426,0.2246947,0.1983685,0.101583,0.9723625,0.344409,0.5692745,1.737872,0.05101344,0.13467,0.1890297,0.04314289,0,0.05294266,0.01659473,0.03552843,0.1494892,0.02504575,0.07698112,0.1375382,0.09176613,0.4022686,0.5174586,0.7872596,0.3373409,0.7949594,0.08913694,0.2973393,18.52496,28.27234,44.55516,0.4295168,0.8622944,0.42839,0.0348626,8.569899,0.4831765,0.6400922,0.2782179
1/25/23 21:31,364,0.2669328,1.68107,2.685854,2.857111,0.5234511,0.3969932,0.119424,0.177369,0.6095491,0.6129637,0.9860208,1.794092,0.1210972,0.07139832,0.09424169,0.1017196,0.01487038,0.1220874,0.0292798,0.06412532,0,0.03651866,0.1070121,0.02280922,0.6514115,1.235744,1.033995,1.571958,0.2933443,0.2255825,0.188637,0.0719788,0.9491606,0.3547039,1.183297,1.241686,0.07839815,0.08871012,0.2201534,0.02441406,0.01526306,0,0.03015051,0.02729936,0.120124,0.02975784,0.0732934,0.1411406,0.1134656,0.4264266,0.5279413,0.6942642,0.2203924,0.7112345,0.1450161,0.4051881,19.30859,27.72036,45.27673,0.4172585,0.860553,0.4425092,0.02787983,9.587897,0.3684133,0.4892715,0.2438333
1/26/23 1:31,368,0.2087658,2.027887,2.775145,2.833636,1.005296,0.6273218,0.08389559,0.1693448,0.7501605,0.6353802,1.006201,1.669717,0.14616,0.04466237,0.02152876,0.08273465,0.04411604,0.133031,0.03672353,0.02933102,0,0.03790155,0.04175999,0.02847738,0.6590089,1.249488,1.06826,1.553793,0.206222,0.1920857,0.2894005,0.04812814,0.9687091,0.3162048,0.9806258,1.686943,0.08283707,0.1363432,0.2672572,0.0386869,0,0,0.01644108,0.05150854,0.1056805,0.01497282,0.0855858,0.1318701,0.1225142,0.4660354,0.350282,0.724244,0.1887907,0.6826718,0.1494038,0.4497139,19.50164,29.53239,46.40811,0.4273826,0.8531946,0.3829423,0.03607477,9.056934,0.5565723,0.4945128,0.2295946
1/26/23 5:31,372,0.1796568,2.20739,2.838416,2.796229,0.7642283,0.4991907,0.1267653,0.1056634,0.7308853,0.6640967,0.9960425,1.5716,0.1110754,0.03668939,0.07442021,0.1253824,0.01763617,0.07203002,0.1231459,0.07337876,0.01434113,0.05821815,0.1033585,0.01656059,0.6718135,1.269104,0.9984327,1.761073,0.1498477,0.2562623,0.2655669,0.0686496,0.9795844,0.3055173,0.5767011,1.322183,0.03798691,0.1064146,0.2327189,0.0656448,0,0,0.0478379,0.04268193,0.0570572,0.03341141,0.08123224,0.09897086,0.1118437,0.5455092,0.3756692,0.6444458,0.184403,0.6804181,0.1580597,0.508171,20.74603,30.38709,46.46211,0.3840691,0.7547872,0.3830447,0.07397632,10.00353,0.56895,0.3516649,0.1519135
1/26/23 9:31,376,0.1118267,2.295007,2.788359,2.768538,1.105616,0.4501407,0.1282336,0.09878305,0.6407411,0.6067662,0.9901524,1.605592,0.08579066,0.03549429,0.05413776,0.07573481,0.01908736,0.1288141,0,0.07366901,0,0.05859375,0.03458943,0.01584353,0.7383803,1.284658,1.07678,1.629237,0.3186462,0.2626304,0.180408,0.04336484,0.8886548,0.293259,0.552287,1.468327,0.05120124,0.09813428,0.232497,0.08983692,0,0.02067512,0.0325407,0.04216974,0.06847889,0.01481916,0.05292559,0.1238459,0.08410047,0.6141246,0.3871421,0.7297243,0.1761739,0.7837597,0.1388358,0.4791985,21.54474,32.21484,49.78461,0.362233,0.8514191,0.3632403,0.04032588,10.61465,0.4885032,0.3760619,0.1964564
1/26/23 13:31,380,0.2057439,2.119414,2.756126,2.654047,1.277077,0.5395507,0.1762593,0.1049463,0.6289267,0.5667306,1.049361,1.688531,0.1134656,0.06624235,0.05190122,0.1002172,0.03182364,0.1399455,0,0.07110809,0,0.05690354,0.04092343,0.02089707,0.6141929,1.370414,0.9905621,1.618072,0.2018002,0.2201192,0.2967247,0.07435191,0.7667211,0.2641158,0.3999979,1.774988,0.06071077,0.09570994,0.2406236,0.08795892,0,0.02180193,0.01331676,0.04676232,0.07762989,0.01596304,0.05458165,0.1368383,0.09731479,0.5415312,0.4612038,0.5945763,0.2206143,0.8890134,0.1652986,0.4279461,21.98751,35.86108,53.3555,0.4319581,0.8556702,0.3912737,0.05205488,11.21563,0.6593333,0.3366238,0.1544061
1/26/23 17:31,384,0.2373969,2.169317,2.845041,2.822095,1.324215,0.8409535,0.1349602,0.1033756,0.5800815,0.5773499,1.195674,1.686875,0.08488581,0.06048883,0.0759909,0.06786426,0.03305288,0.1500867,0.03134561,0.0308505,0,0.07151783,0.07896157,0.01802885,0.5492993,1.367051,1.098752,1.483351,0.2118902,0.1071999,0.1626693,0.05697184,0.9291343,0.2295434,0.543375,1.745708,0.04908421,0.08985399,0.2058464,0.0884711,0,0.02117023,0.01650937,0.02953589,0.1019074,0.03455529,0.06349363,0.1117071,0.09442949,0.6014395,0.4670256,0.5694281,0.2611793,0.8722649,0.1183484,0.4223633,23.80887,39.27632,56.31455,0.4195463,0.9444315,0.4061271,0.08370779,12.06717,0.6131685,0.3818154,0.1737325
1/26/23 21:31,388,0.1580597,2.221031,2.976433,2.666852,1.083404,0.9299536,0.1206874,0.05608405,0.3303922,0.6412191,1.517821,1.766161,0.07074956,0.07068127,0.05263535,0.07867132,0.02009465,0.1629084,0.01700448,0.01625328,0,0.05734743,0.0365528,0.01376065,0.5612673,1.359505,1.043385,1.813965,0.2063586,0.1782568,0.2470771,0.05541821,0.9991327,0.2181217,0.9059324,1.476214,0.0494086,0.1153607,0.1826104,0.05125246,0,0.02108487,0.01340212,0.05811571,0.1285921,0,0.04758181,0.1372309,0.07604212,0.4845594,0.4789937,0.7732941,0.2706717,1.015608,0.1317506,0.5051491,24.11891,42.69823,57.31198,0.4305241,0.9495534,0.3984784,0.06791548,13.1175,0.7058225,0.4267851,0.1789226
1/27/23 1:31,392,0.2613671,2.207629,3.023383,2.918983,1.230178,0.8341585,0.06415947,0.0689057,0.5039541,0.8034446,1.431859,1.513484,0.04889641,0.07628115,0.05056955,0.0768104,0.02270678,0.1479356,0.01746544,0.0310383,0,0.05782548,0.07324219,0.0264628,0.6330754,1.422571,1.093767,1.705467,0.2703644,0.2145194,0.213495,0.07182515,1.042822,0.213956,1.003896,1.807562,0.08411754,0.1236922,0.1983344,0.05082564,0,0.0378674,0.0507232,0.01427284,0.1687302,0.01589475,0.04732572,0.1053731,0.08956376,0.5838205,0.4442676,0.7799866,0.3467992,0.8584872,0.1331676,0.4178048,24.59529,46.24089,59.66291,0.4489968,0.8646334,0.3616183,0.05389874,13.855,0.73879,0.4249071,0.204344
