Date Time,Elapsed,WT-UT,WT-UT,WT-UT,YAP KO-UT,YAP KO-UT,YAP KO-UT,WT-E,WT-E,WT-E,YAP KO-E,YAP KO-E,YAP KO-E,YAP KO-E,WT-R,WT-R,WT-R,WT-R,YAP KO-R,YAP KO-R,YAP KO-R,YAP KO-R,WT-C,WT-C,WT-C,WT-C,YAP KO-C,YAP KO-C,YAP KO-C,YAP KO-C,WT-X,WT-X,WT-X,YAP KO-X,YAP KO-X,YAP KO-X,YAP KO-X,WT-T,WT-T,WT-T,YAP KO-T,YAP KO-T,YAP KO-T,WT-D,WT-D,WT-D,YAP KO-D,YAP KO-D,YAP KO-D,YAP KO-D,WT-ER,WT-ER,WT-ER,YAP KO-ER,YAP KO-ER,YAP KO-ER,YAP KO-ER,WT-EC,WT-EC,WT-EC,YAP KO-EC,YAP KO-EC,YAP KO-EC,WT-EX,WT-EX,YAP KO-EX,YAP KO-EX,YAP KO-EX,YAP KO-EX,WT-ET,WT-ET,YAP KO-ET,YAP KO-ET,YAP KO-ET,YAP KO-ET,WT-ED,WT-ED,WT-ED,WT-ED,YAP KO-ED,YAP KO-ED,YAP KO-ED,YAP KO-ED
1/20/23 13:31,236,100,100,100,99.99699,99.98619,99.9908,13.82604,14.89198,13.97217,0.06074492,0.01621913,0,0.04754766,91.94233,99.99153,100,100,99.98697,99.99476,96.5109,89.11842,96.75372,99.94026,99.96737,99.96923,99.66884,99.88691,99.89126,98.34148,99.98204,100,100,99.69032,99.49382,98.57307,80.16861,74.55687,98.66832,99.55624,19.05949,19.7436,15.69689,8.662451,8.001495,8.810967,1.26277,0.4693475,0.3616866,0.2505429,6.054944,8.155389,3.902665,0.04329655,0.2153389,0.1041439,0.09540264,34.41735,63.19484,31.84357,0.2853884,0.07716893,0.02760667,3.218815,2.53908,0.4046417,0.7433484,0.223824,2.254988,2.843743,1.663741,0.3361287,0.4419287,0.2982613,0.6985837,0.01396553,0.04872569,0.05927666,0.04566966,0.1461941,0.06178635,0.05389874,0.08421998
1/20/23 17:31,240,100,100,99.99712,99.9892,99.99279,99.97128,14.37232,14.99093,14.77542,0.07978106,0.03185779,0,0.03137975,93.89293,99.99055,100,100,100,100,98.46847,94.01437,98.47047,99.93336,99.96676,99.97958,99.82159,99.8789,99.89263,99.3772,99.98984,99.9977,100,99.67244,99.57764,99.12551,84.96283,74.41975,99.27157,99.81631,19.04761,20.45417,14.43604,9.452357,8.305118,11.65797,1.206242,0.695869,0.4058369,0.2460869,5.641663,8.685925,3.939849,0.09434413,0.1509574,0.102061,0.09671725,35.571,63.00969,37.06158,0.2821446,0.04555015,0.02764082,3.310427,2.785474,0.3403115,0.7353413,0.1727252,1.720918,2.765208,1.611704,0.4335971,0.3662451,0.2922346,0.6817328,0.01413625,0.04020637,0.08783939,0.1136193,0.1444186,0.04655745,0.02728229,0.09448072
1/20/23 21:31,244,100,100,100,99.99249,100,100,14.61853,15.88072,15.29198,0.07809085,0,0,0.04609648,95.28091,100,100,100,100,100,99.38295,95.37069,99.24719,99.95869,99.99149,99.98301,99.88644,99.93418,99.92479,99.2737,99.98827,100,100,99.80829,99.45913,99.40242,88.23009,76.65488,99.60102,99.94444,19.4934,20.97685,13.35955,9.096714,8.758127,14.19018,1.333332,0.4147317,0.3717596,0.2116853,5.858539,9.290353,3.935666,0.1130217,0.1656912,0.1071316,0.1098804,37.98316,53.9729,40.30774,0.3115439,0.08748087,0.04254534,2.932999,2.905171,0.3276435,0.6722232,0.2053513,0.3107074,2.863752,1.65133,0.3329702,0.4019955,0.3379384,0.6084394,0.01329969,0.0383113,0.08512484,0.04415018,0.170557,0.01423869,0,0.08223954
1/21/23 1:31,248,100,100,100,100,100,100,14.74345,16.11256,16.85697,0.07619577,0.04961347,0,0.05949861,95.84807,100,100,100,100,100,99.68598,96.5881,99.222,99.98784,100,99.99641,99.8665,99.97079,99.96263,99.21931,99.99776,100,100,99.81763,99.72065,99.6315,90.25104,78.23792,99.74331,99.95455,19.54049,21.1764,13.52281,9.195121,10.06076,18.00854,1.464451,0.5211293,0.3573843,0.2095683,5.823573,8.06842,4.182095,0.1372309,0.223107,0.164701,0.08799306,39.89613,71.48106,42.94353,0.3064221,0.05101344,0.04227218,2.881901,3.005952,0.3688059,0.7147686,0.1946296,0.2972028,2.943994,1.591694,0.4841155,0.4220047,0.2859518,0.5465506,0.01345334,0.02499454,0.1422845,0.0763665,0.1757642,0,0.02653109,0.08072007
1/21/23 5:31,252,100,99.99745,100,100,100,99.99474,15.20482,16.30118,17.57927,0.0766226,0.05227682,0,0.03223339,96.86867,100,100,100,100,100,99.96196,96.95403,99.42797,99.97454,99.99728,99.99594,99.92112,99.91708,99.95593,99.24226,100,100,100,99.93821,99.88436,99.60044,93.10088,79.089,99.83916,99.97531,20.81272,22.04743,12.89006,9.587864,11.41414,22.06003,1.389553,0.333141,0.3317068,0.2127609,5.83986,9.759222,4.206918,0.1417211,0.09823672,0.1291214,0.0769299,41.87741,75.02872,45.18911,0.296537,0.06535457,0.07401046,2.942185,2.986608,0.3411822,0.7536434,0.1978734,0.3731937,2.949185,1.67728,0.4516601,0.418778,0.3110829,0.5626502,0.01712399,0.02772618,0.05167928,0.04034296,0.2265044,0.01570695,0.04095758,0.08034445
1/21/23 9:31,256,100,100,100,100,99.99767,99.99542,16.24295,16.63509,17.85011,0.07773232,0.01403382,0,0.03271143,97.55919,100,100,100,100,100,99.77617,98.25323,99.37853,99.97917,99.99749,99.99767,99.84604,99.86149,99.90187,99.10822,100,99.99658,100,99.96344,99.96169,99.80621,93.63866,80.67278,99.95416,99.99216,20.70217,22.06599,12.47842,9.394582,13.26691,22.92629,1.411901,0.4458725,0.4712085,0.2479991,5.889576,8.938347,4.146208,0.1025049,0.06803498,0.1437698,0.09181736,42.7143,78.92243,48.37236,0.3105195,0.06137661,0.8850865,3.090786,3.138505,0.3990419,0.7457899,0.252677,1.329337,2.80888,1.728755,0.4789253,0.3545331,0.4012101,0.5709817,0.01854103,0.06059127,0.06429605,0.1018903,0.1335261,0.01481916,0.03245534,0.07716893
1/21/23 13:31,260,100,100,100,100,100,100,16.53366,16.56947,18.37271,0.07920058,0.04957933,0,0.04575503,98.29322,100,100,100,100,100,99.94862,98.47017,99.57948,99.98622,99.99655,99.99585,99.86567,99.73634,99.87586,99.47031,100,100,100,99.94911,99.96513,99.86717,95.35215,83.575,99.98222,100,21.82641,22.29561,12.83446,10.30562,16.10092,25.77575,1.350866,0.4456505,0.3002417,0.2624085,5.727249,8.731971,3.99945,0.1411577,0.1150022,0.1567451,0.09311489,46.45262,82.34604,50.23091,0.2995247,0.0789957,0.548992,3.194606,3.176764,0.3689767,0.618444,0.2357067,0.7817792,2.937455,1.672688,0.4931811,0.4029857,0.205044,0.6211586,0.02704327,0.02306531,0.1495575,0.09350757,0.1574963,0.04225511,0.05412068,0.07909815
1/21/23 17:31,264,100,100,100,99.9967,99.99759,100,16.42983,16.93578,18.57497,0.0765543,0.02198973,0,0.03271142,98.77591,100,100,100,100,100,99.88728,98.68427,99.61434,99.98389,99.99464,99.99753,99.7957,99.46052,99.83377,99.45783,100,100,100,99.99429,99.99476,99.80029,95.16878,85.10373,99.99519,99.9976,22.54869,22.20863,12.01119,10.31747,20.98302,24.84834,1.469317,0.4182658,0.2849445,0.2468381,5.893981,8.59136,4.253186,0.11449,0.1120827,0.1573256,0.08980277,46.98336,84.08595,54.60049,0.2989101,0.03771375,0.8586238,3.057853,3.158548,0.3511527,0.5673282,0.3031612,0.4710036,3.010134,1.652918,0.4693987,0.391103,0.2880518,0.5415653,0.01572402,0.04309167,0.1882614,0.03207973,0.166579,0.01389723,0.04036003,0.07932009
1/21/23 21:31,268,100,100,100,100,100,100,16.91567,17.11506,19.49492,0.07640065,0,0,0.03344556,98.7449,100,100,100,100,100,99.8922,99.08009,99.7198,99.97922,100,100,99.82558,99.73117,99.84253,99.57224,100,100,100,99.98749,99.98537,99.94229,95.99997,87.41337,99.99689,100,23.86623,22.63209,11.66589,10.52717,26.2571,26.3087,1.411986,0.6359949,0.3089488,0.2746838,6.017896,8.31753,4.106155,0.08917107,0.1019074,0.159528,0.05611819,49.23161,83.93602,56.14036,0.2552379,0.09123688,1.461976,3.432959,3.381825,0.364111,0.7837767,0.2373115,0.3732108,2.823426,1.581399,0.6248634,0.3253216,0.3968565,0.6044614,0,0.0430746,0.07249098,0.08469801,0.1651449,0.0134192,0.05599868,0.0643302
1/22/23 1:31,272,100,100,100,100,100,100,17.35167,17.29236,20.53465,0.09378073,0.01376065,0.01755081,0.03250656,98.9865,100,100,100,100,100,99.80863,98.64382,99.74916,100,100,99.99768,99.82744,99.58475,99.70418,99.29218,100,100,100,99.9874,99.99471,99.93444,96.63994,90.00768,99.99696,100,22.65157,22.54066,11.60025,10.39025,27.96009,23.99392,1.455027,0.577623,0.2867031,0.2387627,5.900111,8.439121,3.98318,0.1044683,0.1293604,0.1458015,0.05437677,49.66368,86.66234,59.8066,0.2908005,0.05914008,0.4596843,3.341619,3.421741,0.3944322,0.7194124,0.2201363,0.8503265,2.937814,1.625823,0.5449116,0.3603038,0.3327312,0.5713744,0,0.02554086,0.08860768,0,0.1880566,0.01437527,0.03037246,0.0635107
1/22/23 5:31,276,100,100,100,100,100,99.99596,17.20416,17.67926,21.14206,0.07554701,0,0.01681668,0.0459599,98.75534,100,100,100,100,100,99.68968,98.3101,99.75061,99.98347,100,99.99691,99.74323,99.62808,99.75539,99.22517,100,100,100,100,100,99.94769,96.89928,91.59196,99.9959,100,22.0244,21.99219,11.3895,10.68522,30.66477,23.53746,1.630347,0.4438408,0.2903566,0.2264874,6.018459,8.515488,4.164663,0.09442949,0.1355066,0.1378797,0.07206416,52.36323,88.73407,63.22275,0.2953589,0.0647741,0.1745691,3.099954,3.272372,0.3552502,0.600603,0.2549135,0.6368656,2.839287,1.633215,0.5916057,0.4031735,0.2768008,0.6056736,0,0.02308239,0.1228044,0.01381187,0.1781544,0.01476795,0.05910593,0.06393752
1/22/23 9:31,280,100,100,100,100,100,99.99778,17.37837,17.67802,22.95794,0.07691284,0.03276265,0.0167996,0.04587453,98.9692,100,100,100,100,100,99.60015,98.70475,99.75992,99.99133,100,100,99.78462,99.6742,99.71902,99.11104,100,100,100,99.99759,100,99.95669,97.39945,92.76252,100,99.99534,25.63679,21.4381,11.01376,11.22055,34.60886,23.07405,1.469146,0.3348824,0.2960418,0.2884274,5.729109,8.320312,4.260049,0.1095389,0.1248702,0.120585,0.05656209,53.54979,90.32177,65.49791,0.3096488,0.04631843,0.1254166,3.28574,3.198071,0.4208779,0.6812547,0.2462406,0.8507191,2.908654,1.620479,0.6190757,0.4288509,0.2379261,0.6441044,0,0.02243362,0.07783476,0.06492774,0.1004391,0.01386309,0.07517141,0.07959326
1/22/23 13:31,284,100,100,100,100,100,100,17.04183,18.03709,23.71287,0.08649066,0.0515427,0.0168679,0.03182365,98.89643,100,100,100,100,100,99.67198,98.03365,99.75589,99.99213,100,100,99.73407,99.48521,99.28761,98.74717,100,100,100,100,100,99.96128,98.43993,92.50392,100,100,26.64511,21.94713,10.55661,11.37734,39.97017,26.03396,1.472646,0.498559,0.257833,0.2417163,5.897037,8.227043,4.539923,0.1388187,0.1468087,0.1084462,0.0712276,54.98767,92.13426,67.22353,0.3017783,0.0358016,0.08642235,3.262333,3.159709,0.4326411,0.7128394,0.3241095,0.3511698,2.850521,1.582441,0.6263146,0.3728522,0.2168242,0.6213635,0,0.01451185,0.1230093,0.08191516,0.1269873,0,0.05879862,0.07921766
1/22/23 17:31,288,100,100,100,100,100,100,17.75751,18.37643,25.66546,0.0742324,0.05973762,0,0.03115781,98.18425,100,100,100,100,100,99.62797,97.41026,99.72978,99.98158,100,100,99.52596,99.50029,99.3367,98.73132,100,100,100,99.99597,99.9976,99.97596,97.73135,93.76149,100,100,25.80774,21.16916,10.57411,12.36366,43.88033,27.71677,1.518042,0.3535771,0.3081294,0.2415626,5.846929,8.3163,4.579378,0.1179899,0.1294116,0.09487339,0.07395924,56.61213,93.68913,70.26304,0.2882396,0.0670277,0.07803964,3.626974,3.854536,0.4276729,0.7373559,0.2104219,0.1667668,2.895081,1.604448,0.5811059,0.6626284,0.1965417,0.5729793,0,0,0.1456819,0.06685697,0.0709715,0,0.05232804,0.06146197
1/22/23 21:31,292,100,100,100,100,100,100,17.59946,19.14764,27.15947,0.05533285,0.06243512,0,0.03108952,97.99937,100,100,100,100,100,99.66121,97.7048,99.56986,100,100,100,99.58478,99.59454,99.15783,98.13567,100,100,100,100,100,99.98345,97.62601,93.64382,99.99751,100,21.39484,21.76734,10.0602,12.32548,44.11577,30.65063,1.414325,0.4131269,0.2500819,0.2340848,5.971918,8.312799,4.886363,0.1185533,0.04831594,0.09318318,0.07011787,57.33355,95.00978,72.42284,0.3276777,0.04799156,0.0612571,3.415766,3.633871,0.4214243,0.6939398,0.1959613,1.20474,2.892657,1.601409,0.5591844,0.6157465,0.1513842,0.634151,0,0,0.09104908,0.05152562,0.118007,0,0.05731329,0.06250341
1/23/23 1:31,296,100,100,100,100,100,100,17.317,20.01391,29.27026,0.05442799,0.04870862,0,0.0452087,98.04359,100,100,100,100,100,99.82894,97.7789,99.65524,99.98079,100,99.99771,99.52192,99.35796,99.35625,97.90886,100,100,100,100,100,99.96794,97.61367,94.48404,100,100,20.90938,21.23645,9.750089,12.94169,45.95343,36.095,1.608511,0.4179755,0.2810178,0.2289459,5.839212,8.371257,5.312466,0.1152583,0.08123223,0.09429291,0.07018616,60.40625,95.31064,74.40137,0.3658695,0.06159855,0.04379166,3.142312,3.311178,0.4163707,0.6960568,0.1952613,0.4734962,2.824622,1.579317,0.7360413,0.6699184,0.2518404,0.6396484,0,0,0.1936564,0.04804278,0.116607,0,0.03935274,0.06158148
1/23/23 5:31,300,100,100,100,100,100,100,17.32116,20.25553,31.45031,0.04024052,0.0371845,0.01598011,0.031909,97.51778,100,100,100,100,100,99.88051,97.70332,99.54694,99.98096,100,100,99.44624,99.45071,98.96151,97.2287,100,100,100,100,100,99.97779,97.60016,94.86407,99.99767,100,21.9725,21.47741,9.883187,12.91325,45.11527,38.90736,1.706714,0.3305801,0.2709449,0.2131706,6.141076,8.174613,5.241375,0.1494038,0.1021464,0.1083097,0.07165442,61.6148,93.91002,74.91179,0.2853714,0.05980591,0.02866518,2.883762,3.501523,0.4429872,0.6898594,0.240948,0.2471966,2.960521,1.807904,0.6625601,0.4315484,0.2082878,0.5923569,0,0,0.04809399,0.07095443,0.07839816,0,0.05702306,0.06054004
1/23/23 9:31,304,100,100,100,100,100,100,18.02917,21.64347,33.61931,0.05430848,0.03697962,0.02555794,0.03097001,97.44183,100,100,100,100,100,99.96796,97.65616,99.56932,99.94136,100,100,99.18057,99.4297,98.9274,96.5879,100,100,100,100,100,99.99738,97.19615,94.90066,100,100,23.78983,22.09862,9.729276,13.1559,45.23784,41.51137,1.739852,0.4513187,0.301949,0.2163291,5.863182,8.047489,5.793269,0.1554134,0.135848,0.1200899,0.07131296,63.64037,96.62553,77.87407,0.3331922,0.06450093,0.0434502,3.095413,3.924142,0.424651,0.6389655,0.2535989,0.3351897,2.878743,1.700209,0.7047299,0.4198023,0.2850982,0.573867,0.02798227,0,0.1267995,0.08585897,0.07377145,0.01449478,0.02569452,0.08377609
1/23/23 13:31,308,100,100,100,100,100,99.99586,17.55956,22.17077,36.44765,0.05505969,0.01388016,0.01524598,0.03095293,97.25999,100,100,100,100,100,99.91723,98.13717,99.46931,99.97203,99.99251,99.99138,99.36412,99.35394,98.54669,96.65627,100,100,100,100,100,100,97.25314,95.25266,99.99719,100,26.01765,22.25543,9.696634,13.42295,47.02949,45.09596,1.761654,0.3182706,0.2940955,0.206222,5.726549,8.249853,5.855038,0.1748252,0.1226337,0.09417341,0.07092029,64.90668,96.85928,80.44823,0.354038,0.07353242,0.05731329,3.111239,3.910347,0.4403238,0.6606308,0.1686107,0.4503285,2.979557,1.614777,0.8714625,0.3564282,0.2006051,0.5582966,0,0,0.1912321,0.06456922,0.1287287,0.01468258,0,0.03312117
1/23/23 17:31,312,100,100,100,100,100,100,18.32868,23.49875,37.73692,0.05343777,0.01439234,0.01505818,0.04544771,96.72124,100,100,100,100,100,99.97723,98.29781,99.3808,99.99138,99.99022,99.99612,99.14987,99.10606,98.03035,95.77146,100,100,100,100,100,100,97.92837,95.2607,100,100,27.09997,21.5234,9.759666,14.34359,47.78016,46.29517,1.775517,0.4169171,0.2469405,0.2517209,5.694367,8.242955,5.718183,0.1157192,0.08918815,0.1419601,0.07228611,64.78684,96.6771,82.64493,0.3205242,0.04725743,0.01350456,2.893442,4.327657,0.4530089,0.6983787,0.2333848,0.8731016,2.903361,1.704255,0.8139785,0.3695914,0.2857128,0.6061346,0.013607,0,0.1237264,0.03988199,0.09005886,0,0,0.04625013
1/23/23 21:31,316,100,100,100,100,99.99628,99.99643,20.80927,26.09467,40.06486,0.05598161,0.01406796,0.01539964,0.03079928,96.31967,100,100,100,100,100,99.99712,98.55379,99.18672,99.961,100,100,99.24234,98.93213,97.38136,95.32605,100,100,100,100,99.99691,100,97.08348,96.22929,100,100,29.38268,21.43642,9.50243,14.0844,47.77728,48.78914,1.710248,0.4809912,0.2720888,0.2456089,5.659196,8.074738,6.985495,0.1708984,0.04945981,0.1212508,0.07011787,66.6068,98.03033,84.3344,0.3079074,0.04703548,0.03996736,3.112708,4.414728,0.4969884,0.6479629,0.2670352,0.6874692,3.010305,1.502899,0.7434679,0.3684646,0.3274387,0.6521628,0,0,0.139126,0.01449478,0.08456144,0,0.01469965,0.03305288
1/24/23 1:31,320,100,100,100,100,99.99621,99.98798,18.82714,27.82342,41.76022,0.05623771,0.04833301,0,0.04406482,96.19759,100,100,100,100,100,99.99258,98.16556,99.33298,99.97407,100,100,99.27283,98.6476,97.2379,94.90303,100,100,100,100,100,100,96.68768,96.37869,100,100,32.38745,21.6608,9.328271,13.7198,47.5511,49.13797,1.721482,0.3005149,0.2649865,0.2249508,5.770989,7.797117,7.426655,0.163745,0.116846,0.08992228,0.06994714,66.89182,98.16314,84.98949,0.3053465,0.04537943,0.01358993,3.11479,4.02972,0.4650281,0.7106541,0.2315067,2.071661,2.901039,1.678578,0.8332025,0.3748668,0.3625744,0.6659917,0.01324847,0,0.1599548,0.01802885,0.1060048,0,0,0.03332605
1/24/23 5:31,324,100,100,100,100,99.99722,99.89503,18.47045,29.2475,43.33267,0.05354021,0.03769667,0,0.04556723,96.22478,100,100,100,100,100,100,98.41536,98.94472,99.96245,100,100,99.05315,98.81422,96.69749,94.13307,100,100,100,100,100,100,96.17035,97.29706,100,100,30.19766,20.65512,9.225545,14.24521,47.774,52.17017,1.677485,0.3673548,0.2856274,0.2137852,5.574259,7.294699,6.631354,0.1210289,0.06736915,0.08688332,0.06670331,69.23572,98.13081,86.72131,0.311561,0.04555015,0.03715035,3.08534,4.899714,0.4033613,0.7730209,0.2578501,0.2116682,2.809359,1.705245,0.6570284,0.3527747,0.260411,0.632529,0,0.0149216,0.1296677,0.01526306,0.1233337,0,0.01328262,0.03390652
1/24/23 9:31,328,100,100,100,100,100,99.65253,18.36277,29.94284,44.46228,0.05331826,0.07151783,0,0.03093586,95.33664,99.99704,100,100,100,100,100,98.49889,98.9231,99.92974,99.9967,99.99619,99.10917,98.52127,96.51299,94.37384,100,100,100,100,100,100,94.46416,97.01115,100,100,36.52839,20.65303,9.621769,15.11208,48.9296,53.73616,1.912406,0.3441529,0.3427871,0.2268971,5.707803,7.551543,7.947205,0.1424893,0.09774162,0.1230093,0.06902521,70.14286,99.12958,87.93284,0.2784057,0.06574725,0.05215731,3.289923,4.428506,0.4759035,0.6386753,0.2278873,0.4452749,2.769306,1.678373,0.8982326,0.3221461,0.2743253,0.6175904,0.02760667,0,0.06337412,0,0.06957154,0,0.02019709,0.0331724
1/24/23 13:31,332,100,100,100,100,100,99.63399,17.55953,31.60872,45.27046,0.08999057,0.04292094,0,0.0444575,95.38068,100,100,100,100,100,100,98.03625,98.62473,99.97127,99.99773,100,98.93098,98.84178,96.65189,93.54092,100,100,100,99.99765,99.99612,100,93.24183,97.79237,100,100,35.38318,20.36557,9.018862,14.71973,47.48014,54.2106,2.12358,0.3540039,0.362933,0.211395,5.769709,8.00503,8.606759,0.1200386,0.1091974,0.1565573,0.06926423,70.403,99.16057,90.03584,0.3049538,0.03112366,0.03687719,3.126793,4.133557,0.4453773,0.6464775,0.1863834,0.3470211,2.830392,1.591558,0.8913693,0.4719085,0.2106268,0.6023786,0.01355578,0,0.176191,0,0.08237612,0,0,0.03365043
1/24/23 17:31,336,99.95605,100,99.99614,99.66487,99.09109,98.14217,16.67852,19.85859,28.71799,0,0.05330119,0,0.02835787,98.39461,99.94948,99.97924,99.99431,99.76062,99.66772,99.84392,97.78726,99.78315,99.79752,99.77535,99.61929,98.03663,97.85953,98.40245,96.12243,99.94568,99.91847,99.96657,99.89713,99.5818,99.67332,99.44339,90.9539,98.76854,99.36067,15.162,8.824285,6.777173,11.2348,10.06669,10.81637,1.186933,0.2990808,0.2107292,0.06386924,4.942618,6.666934,3.357343,0.08041275,0.1284726,0.123163,0.1007464,62.44706,91.18729,66.81686,0.08157369,0.04302339,0.0629473,3.074635,3.882826,0.1981295,0.2737106,0.1455112,1.412601,2.785815,1.517035,0.03049197,0.01507526,0.0168679,0.08024202,0.02690669,0,0.1219167,0,0.01543378,0.02688961,0.04319411,0.04362093
1/24/23 21:31,340,99.991,100,99.9948,99.40077,97.92917,97.03532,16.39797,19.84028,29.50651,0,0.02767496,0,0.01442649,97.99902,99.91262,99.99131,99.97774,99.66415,99.44629,99.86201,97.91746,98.36463,99.42735,99.40373,99.04057,94.07043,94.2726,96.26563,95.69144,99.93876,99.95392,99.90981,98.86959,98.13498,97.59496,98.25393,94.15983,99.60608,99.65673,13.45223,9.313622,6.70574,14.92275,12.97643,13.53171,1.282882,0.2103365,0.1516574,0.2314897,5.451046,6.978854,3.541763,0.1193216,0.1307603,0.189559,0.09999521,63.62346,87.66534,67.12924,0.09564166,0,0.1031366,3.063162,3.746381,0.2131365,0.4155683,0.1934857,1.326759,2.77873,1.54792,0.05027931,0.03108951,0,0.08468094,0.03353092,0.03020173,0.06322047,0.02089707,0.02987735,0.01365822,0.1101194,0.0156728
1/25/23 1:31,344,99.99564,99.9953,99.99116,97.98245,95.59158,92.96118,15.17933,18.17686,29.0948,0,0.03585282,0,0.02784569,94.7505,99.92233,99.97559,99.99171,99.57647,99.20433,99.53349,95.80206,97.40697,98.20401,99.11271,98.63522,94.75077,92.67863,94.18633,93.16184,99.65356,99.74005,99.69299,96.23668,96.19899,95.02608,94.79311,92.99989,99.0239,99.6347,14.81116,9.764122,6.686209,16.63474,14.52512,14.84448,1.483521,0.1598353,0.1474917,0.1438893,5.318185,7.229567,3.414452,0.1194582,0.1328261,0.2180705,0.3052099,60.87484,86.88719,66.53175,0.08444193,0,0.2000758,3.117266,3.902853,0.2637572,0.3680548,0.1206362,1.316635,2.857589,1.659473,0.04691597,0.01365822,0.04362093,0.1140632,0.04553308,0,0.1763105,0,0,0.04696719,0.04703549,0.03761131
1/25/23 5:31,348,99.99496,99.99416,99.99706,97.56955,94.72446,92.15586,15.68899,19.09562,30.08172,0,0.0139826,0,0.02982613,92.09134,99.7606,99.94164,99.99368,99.14369,98.10747,98.7633,92.07984,96.76653,99.21652,99.61314,99.32299,96.05495,95.00066,95.38489,91.5778,99.53555,99.51958,99.73317,96.72257,96.41614,96.38392,93.06326,91.18471,99.08245,99.40125,14.7535,9.874464,7.079531,15.81615,15.45859,15.05351,1.356449,0.2301068,0.1409357,0.1820982,5.60062,7.166312,3.345939,0.113312,0.1307433,0.2659425,0.2631767,55.60453,78.32828,58.55641,0.1289336,0.01336798,0.1777446,3.334687,4.057002,0.2061366,0.4265461,0.1592889,0.9325488,2.98123,1.544881,0.07045932,0.02962126,0.1165729,0.1518964,0.01587768,0.01399967,0.1544232,0.03856738,0,0.01388016,0.07807378,0.02787983
1/25/23 9:31,352,99.99751,100,100,98.49375,96.11659,93.97315,16.72157,20.10167,31.56001,0.01656059,0,0,0.01352163,90.98013,99.87982,99.94649,99.98048,99.08926,98.18586,99.07549,92.04457,97.24728,99.74701,99.79427,99.7262,98.42554,98.70064,97.50785,91.22617,99.97102,99.97799,99.99049,97.66226,97.34327,97.28944,90.53883,90.97952,98.90246,99.2007,15.56533,10.01591,6.761245,16.37635,16.38323,15.28264,1.494123,0.2045147,0.1030512,0.190515,5.547438,7.607882,3.693711,0.07972984,0.1006952,0.268862,0.138426,57.15121,78.66707,59.98706,0.200605,0,0.2399236,3.721164,3.90222,0.1310164,0.585579,0.1577695,1.266765,3.049589,1.48306,0.05943032,0.04963055,0.06945203,0.3466797,0.04626721,0.01364114,0.1127144,0,0,0.0137948,0.03050904,0.02904078
1/25/23 13:31,356,100,100,100,99.48757,98.03765,96.13474,17.49734,20.46136,33.34319,0,0.04712085,0,0.0139826,91.2324,99.93043,99.98138,99.98846,99.51482,99.07493,99.06682,91.4334,98.55605,99.72363,99.84793,99.5864,99.41264,99.47161,99.02464,96.43935,99.99346,99.99527,99.99704,99.47103,99.36654,98.87871,92.54443,89.32208,98.42902,99.2363,14.36863,9.528227,7.173022,17.77741,17.73731,16.52596,1.534688,0.2533941,0.1737496,0.1932296,5.572415,8.080183,3.61504,0.09897085,0.0746763,0.2638426,0.06904228,60.41056,81.50247,64.28154,0.1918979,0.02738472,0.06723257,3.38816,3.970768,0.2303287,0.3924347,0.1964734,1.725613,3.149448,1.519408,0.07482995,0.03303581,0.06963983,0.2642011,0.0167996,0.01415333,0.1129022,0.01381187,0.04493553,0.01388016,0.0334797,0.01539964
1/25/23 17:31,360,99.99754,100,100,99.86604,99.11061,98.39014,17.40199,20.98377,34.88459,0,0.0139826,0,0.0139826,93.15576,99.95974,99.98984,99.98758,99.87309,99.77935,99.57669,91.10276,99.51636,99.69269,99.84105,99.78445,99.90936,99.92696,99.87959,98.31773,100,99.99727,99.9964,99.8118,99.7588,99.36923,94.63867,90.52096,98.63663,99.70102,14.64787,8.967165,7.338491,18.12829,18.73609,17.94119,1.577131,0.1758325,0.1122705,0.1237776,5.675416,8.072364,3.907069,0.07030567,0.1787348,0.2395822,0.02747009,63.47212,83.13379,66.64902,0.2113268,0,0.1338505,3.809464,4.071156,0.1840615,0.4100367,0.1706253,0.9556485,3.187196,1.501209,0.08020787,0.06033517,0.132092,0.5991859,0.08659309,0,0.159067,0.01413625,0.01478502,0.01393138,0.03180657,0.03177243
1/25/23 21:31,364,99.99223,100,99.99675,99.98443,99.81219,99.34328,17.01377,21.17845,35.3342,0,0.01789226,0,0.01333383,93.49287,99.98795,99.98793,99.99281,99.98219,99.966,99.91747,93.49802,99.73216,99.80548,99.86538,99.8609,99.98743,99.94279,99.96837,98.75606,99.991,100,99.99356,99.81039,99.77815,99.78757,96.79701,92.60981,98.90882,99.52382,13.79026,8.974575,7.165203,18.41845,19.52326,18.44779,1.559068,0.3845471,0.08792476,0.1689692,5.773942,7.819414,4.050463,0.08153955,0.2375164,0.1534501,0.07539336,67.16558,87.50475,71.40609,0.1080194,0,0.2363384,3.584257,4.141222,0.1975149,0.4444725,0.1745179,0.1985051,3.296445,1.630006,0.1265434,0.0564255,0.06866668,0.348165,0.0672155,0.01336798,0.08580775,0.02460186,0.0147338,0.01425576,0.05842302,0.0317895
