Date Time,Elapsed,WT-ECR,WT-ECR,WT-ECR,WT-ECR,AXL KO-ECR,AXL KO-ECR,AXL KO-ECR,WT-EXR,WT-EXR,WT-EXR,WT-EXR,AXL KO-EXR,AXL KO-EXR,AXL KO-EXR,AXL KO-EXR,WT-EDR,WT-EDR,WT-EDR,WT-EDR,AXL KO-EDR,AXL KO-EDR,AXL KO-EDR,AXL KO-EDR,WT-ETR,WT-ETR,WT-ETR,WT-ETR,AXL KO-ETR,AXL KO-ETR,AXL KO-ETR,AXL KO-ETR,WT-ETC,WT-ETC,WT-ETC,WT-ETC,AXL KO-ETC,AXL KO-ETC,AXL KO-ETC,AXL KO-ETC,WT-ETD,WT-ETD,WT-ETD,WT-ETD,AXL KO-ETD,AXL KO-ETD,AXL KO-ETD,AXL KO-ETD,WT-ETX,WT-ETX,WT-ETX,WT-ETX,AXL KO-ETX,AXL KO-ETX,AXL KO-ETX,AXL KO-ETX,WT-EA,WT-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,WT-EA,WT-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA
1/22/23 16:44,288,0.743263,0.6596065,1.183177,1.722472,4.544822,5.106449,7.623009,2.265249,1.600794,2.213246,2.008543,1.48079,0.8432071,0.7471386,0.6936495,0.05164513,0.09285879,0.1230947,0.3849227,0.4936592,0.1387163,0.4372166,0.8125786,0.9405048,0.7698112,1.805343,1.557071,0.8905157,0.7471386,0.5606015,0.3341483,0.5624795,0.8264928,1.228949,1.854017,1.56571,0.6760988,0.6625942,0.1790592,0.04672817,0.08993936,0.4843886,0.1708131,0.2608207,0.2775862,0.3496503,0.1078316,0.3347629,0.7907596,0.8447778,0.6596919,0.8852744,0.6184782,0.6654283,0.4962371,13.64539,11.62751,9.483155,4.38019,4.522611,2.254835,8.415203,10.56502,9.289038,7.797236,2.975049,3.681163
1/22/23 20:44,292,0.7717575,0.5637429,1.084172,1.598011,4.109724,4.956601,7.35046,2.180654,1.610031,2.231274,2.174132,1.355237,0.7173808,0.7533531,0.6700891,0.04100879,0.1054244,0.1214215,0.4159951,0.4769108,0.1598011,0.4537601,0.8252294,0.9016984,0.7175344,1.707704,1.397884,0.8908743,0.7432972,0.523417,0.3029392,0.5120295,0.7970593,1.172233,1.799555,1.437186,0.6530847,0.7007177,0.1685253,0.04578917,0.1001147,0.4455139,0.1931784,0.209739,0.2464796,0.3738424,0.1470136,0.3442041,0.7646211,0.7942765,0.6088491,0.9390536,0.5652111,0.5028614,0.4663428,13.64277,11.71556,9.700526,4.08297,4.871937,2.427577,8.437191,10.46872,9.909786,8.20712,2.883147,3.711723
1/23/23 0:44,296,0.7872254,0.596847,1.213259,1.631491,3.820852,4.437742,6.120845,1.900916,1.640249,2.163291,2.117092,1.326332,0.7351364,0.7468825,0.6975592,0.0612571,0.1222581,0.1359334,0.3689255,0.5361191,0.1381529,0.4595648,0.8132614,0.8848475,0.8181101,1.708558,1.689624,0.8509068,0.7516458,0.4411433,0.3417969,0.510288,0.8519654,1.143159,1.751222,1.751837,0.6680746,0.6119735,0.1426089,0.03148219,0.08674675,0.5319704,0.1590841,0.1814323,0.3604745,0.3752424,0.1159241,0.3852642,0.8015153,0.7717745,0.6074662,0.9014252,0.4637818,0.6678356,0.4924811,13.60703,11.99142,9.24721,4.64982,4.896282,2.341513,8.126604,10.50546,10.11708,8.725245,2.809905,3.505073
1/23/23 4:44,300,0.7368266,0.6096686,1.05969,1.618345,4.394088,4.87361,7.156598,1.993297,1.594665,2.123699,2.141779,1.43664,0.6960739,0.7666186,0.6520603,0.04616477,0.1030683,0.1492502,0.4316167,0.4493383,0.1073194,0.4604185,0.9578506,0.8815867,0.7853987,1.701746,1.665773,0.8911303,0.7101077,0.5587577,0.3293337,0.5288973,0.7180807,1.225859,1.714414,1.840274,0.630395,0.7114053,0.1579061,0.01376065,0.1359334,0.5504944,0.1653327,0.2077415,0.2689303,0.3545161,0.1706765,0.3926908,0.7663454,0.680145,0.6022932,1.026893,0.5041418,0.5629575,0.4555698,13.59076,11.459,10.80872,4.704778,4.810423,2.27061,8.65026,10.52692,9.849179,8.372128,2.949679,3.653829
1/23/23 8:44,304,0.7109443,0.6066638,0.9582263,1.856835,4.619585,5.060437,6.641888,1.731896,1.574468,2.099387,2.159006,1.492075,0.7211709,0.6622698,0.6683648,0.05656209,0.1227361,0.1558744,0.4316338,0.5106977,0.1244605,0.5275828,0.8912329,0.9136493,0.7808061,1.694302,1.595263,0.8962863,0.7262244,0.5053711,0.3425822,0.5433922,0.7312438,1.226832,1.824857,1.617116,0.6361827,0.6671697,0.1022317,0.05350606,0.134431,0.5477116,0.1863834,0.2430309,0.2696985,0.3793399,0.1307091,0.3829593,0.7889668,0.7223659,0.6385216,0.8344146,0.5228195,0.5627697,0.50112,13.40866,11.15031,10.93478,5.149353,4.790398,3.00923,8.639966,10.85632,10.13802,8.896911,2.813848,3.555524
1/23/23 12:44,308,0.7074103,0.6269463,1.065751,1.783558,4.416725,5.173288,7.183932,2.223711,1.487755,2.133345,2.267366,1.694831,0.6965008,0.8127834,0.7525336,0.05478652,0.1392284,0.1577524,0.4375751,0.5131392,0.1676888,0.4283729,0.8995643,0.9191297,0.7876011,1.646447,1.747859,0.8839769,0.739251,0.5764279,0.3426847,0.4785839,0.7945838,1.231493,1.896785,1.342483,0.5410873,0.6091223,0.1310676,0.05861082,0.1052878,0.49692,0.1495062,0.2161925,0.2979711,0.3543112,0.13677,0.4133147,0.739029,0.7909132,0.6459653,0.9880524,0.59123,0.5608405,0.4559454,13.52061,11.77285,10.47112,5.000836,4.662471,3.067977,8.625932,10.55725,10.30601,9.05842,2.949219,3.399786
1/23/23 16:44,312,0.7192417,0.6575919,1.082397,1.709667,4.717599,5.010192,6.596047,2.261801,1.459773,2.106336,2.327087,1.676888,0.780072,0.7123955,0.7824621,0.0521061,0.1141315,0.1723155,0.4726938,0.4459408,0.1276702,0.451626,0.7629309,0.891045,0.7524824,1.677041,1.670963,0.900691,0.7258659,0.5608576,0.3069684,0.4221072,0.749358,1.155639,1.896307,1.516489,0.5639478,0.6005689,0.1399284,0.02996271,0.1046219,0.5268999,0.1777958,0.2157657,0.2054708,0.3300849,0.1336115,0.4003223,0.7565286,0.704064,0.6461189,0.9929352,0.5380654,0.6098906,0.3529454,13.40568,11.69481,10.76728,5.087891,4.511292,2.617904,8.574474,10.35832,9.365559,9.555253,2.802598,3.293833
1/23/23 20:44,316,0.7083834,0.5880033,1.05858,1.820965,4.583304,5.333072,8.220248,2.496005,1.540493,2.032718,2.128992,1.476265,0.6287048,0.6717794,0.6928642,0.03907957,0.1169485,0.1731008,0.4411092,0.4523772,0.1572573,0.4710206,0.7081444,0.8879719,0.8298562,1.663161,1.808775,0.8650773,0.7603358,0.5489237,0.3052953,0.414561,0.7591749,1.253671,1.781629,1.336934,0.5499822,0.6678527,0.1528184,0.04351849,0.109334,0.4780205,0.1617816,0.2418699,0.2632109,0.3627622,0.08456143,0.3959005,0.7826329,0.7237659,0.7065225,1.075943,0.5653306,0.6492945,0.4220901,13.6289,11.92212,10.02602,5.33425,4.742252,2.668406,7.888525,10.75252,10.20892,9.623869,2.706153,3.450014
1/24/23 0:44,320,0.7392681,0.5988103,0.9644579,1.665619,4.591056,5.897617,7.614455,2.29709,1.475583,2.197368,2.215994,1.315133,0.7189856,0.7335486,0.5609259,0.05674989,0.1161631,0.169379,0.4485017,0.4674012,0.1416357,0.4243096,0.7745745,0.8499849,0.8204149,1.700653,1.881351,0.859136,0.6497555,0.4683231,0.278491,0.4178731,0.7282732,1.108074,1.945203,1.334408,0.5937909,0.5962153,0.1083609,0.03409432,0.1068414,0.5085637,0.2064269,0.2958882,0.2463942,0.3497869,0.1364968,0.362011,0.7330022,0.6974227,0.6034029,0.8859231,0.5320899,0.5996469,0.400032,13.423,12.20162,12.57039,5.281837,4.847421,2.376069,7.819329,10.79889,10.01516,9.305053,2.738643,3.458602
1/24/23 4:44,324,0.6463068,0.585835,0.9463949,1.743044,4.689754,5.863557,7.587378,2.080847,1.556166,2.020767,2.14941,1.349739,0.6617406,0.814098,0.6646771,0.03477723,0.09410511,0.1739374,0.4577551,0.5223243,0.1550549,0.4622794,0.7679503,0.8045031,0.829344,1.829381,1.859908,0.9175419,0.7021347,0.5485481,0.2963491,0.4205706,0.7300658,1.107681,1.725289,1.376373,0.5802181,0.6356022,0.1937247,0.02695791,0.1175631,0.4382068,0.1625498,0.1927174,0.2027733,0.3640427,0.1792299,0.3854519,0.7395241,0.6995909,0.6526408,0.8695675,0.6279365,0.5748231,0.3892933,14.34661,12.00989,13.22032,5.198437,4.447815,2.166927,8.590199,10.90423,10.45724,9.381043,2.9323,3.488223
1/24/23 8:44,328,0.6475019,0.6427215,1.021771,1.545291,4.706843,5.870626,7.477634,2.144579,1.446217,2.100753,2.079276,1.204057,0.6905936,0.7754452,0.6586674,0.03177243,0.1169656,0.1934003,0.4806668,0.5039881,0.1573085,0.526695,0.8196636,0.8311025,1.013115,1.724521,1.642793,0.7901278,0.6770207,0.4770815,0.2857128,0.4060246,0.6494482,1.151763,1.775756,1.521116,0.5968469,0.6131685,0.1554134,0.02774325,0.1040073,0.4008003,0.1180411,0.281069,0.2670864,0.2967248,0.1138754,0.3245875,0.7749501,0.7435362,0.6617577,0.8537751,0.546892,0.5491286,0.3719132,13.85816,12.15202,12.64903,5.413997,4.493041,2.513078,8.495222,10.53048,10.23396,9.500911,2.714929,3.285262
1/24/23 12:44,332,0.6927618,0.5762572,1.015608,1.451168,5.343606,5.194134,7.12643,1.986126,1.552649,2.144528,2.29429,1.4644,0.6146709,0.7246708,0.6736403,0.06504726,0.09801477,0.1733911,0.4864715,0.4438067,0.1382041,0.4128025,0.7880108,0.8236929,0.7434509,1.73362,1.778214,0.8828671,0.699847,0.5310997,0.2995247,0.4030028,0.6830303,1.281499,1.982644,1.243342,0.5524065,0.5374678,0.167979,0.02719692,0.1161631,0.3954395,0.1652303,0.2095853,0.2345286,0.2937541,0.1196118,0.3139,0.775394,0.626178,0.6450776,0.7885059,0.6646601,0.6189562,0.3925883,13.70925,12.53119,13.16512,5.863899,4.820138,2.319592,8.142226,10.51483,10.04649,9.703855,2.828361,3.352409
1/24/23 16:44,336,0.3513918,0.3297776,0.3630866,0.63439,3.795892,5.791596,6.708779,1.914182,0.7230831,0.6409118,1.309618,0.3932883,0.2025343,0.1019244,0.1280628,0.08529556,0,0.01726057,0.03460651,0.05287437,0.05224268,0.05676696,0.464533,0.5208561,0.4137586,1.469914,0.7557604,0.1985563,0.4178219,0.08754916,0.05838887,0.0894101,0.5550528,0.4902446,1.144558,0.286464,0.1246483,0.2772618,0.0719788,0.06562773,0.07185929,0.2714741,0.1273287,0.0639546,0.13467,0.0423234,0.1046219,0.06567895,0.3675426,0.3504357,0.2626475,0.645419,0.3643671,0.09833916,0.06675453,12.81503,12.86146,11.28416,4.767861,3.613844,2.471283,7.459401,10.41,8.801389,10.74808,2.55803,2.27831
1/24/23 20:44,340,0.4077148,0.3837105,0.5150684,0.5764792,3.987073,6.376441,6.174812,1.539674,0.971287,0.8212003,1.561971,0.423456,0.1435479,0.1574792,0.1907882,0.06829108,0,0.1600743,0.01498989,0.01352163,0.06940081,0.07228611,0.2245752,0.6182733,0.4682719,1.597687,0.9051983,0.2045659,0.5194902,0.193793,0.1546452,0.1059365,0.4706109,0.551553,1.180855,0.4964762,0.04910129,0.2948809,0.1871688,0.02130682,0.07290073,0.1534159,0.1020098,0.08251269,0.1255361,0.04640379,0.09600019,0.04587454,0.3992126,0.4361068,0.2719351,0.6526067,0.3785716,0.2659767,0.07650308,13.00199,12.96378,10.47968,5.184795,3.482742,2.416548,7.908483,10.64629,8.451585,11.83029,2.799457,2.371391
1/25/23 0:44,344,0.4345532,0.8045202,0.6288072,0.7557091,3.808645,6.366573,5.85217,1.706611,0.7708185,0.9014594,1.601358,0.5141464,0.163984,0.1899004,0.233914,0.05954982,0.03397481,0.1674668,0.03146512,0.01504111,0.08601262,0.06917886,0.4548186,0.6481336,0.5515188,1.562927,0.827944,0.1521525,0.4609818,0.1790763,0.08066884,0.07885913,0.4538113,0.6068175,1.28435,0.4419287,0.1169997,0.3093757,0.1458697,0.03276265,0.1157192,0.1466551,0.1085828,0.1193387,0.1003879,0.05466701,0.08510776,0.1108876,0.4056491,0.4469651,0.261367,0.6538187,0.4337167,0.3245704,0.04983542,13.03537,13.1756,10.44719,5.237585,3.381894,2.306429,7.295008,9.836373,8.627093,11.60199,2.302502,2.215158
1/25/23 4:44,348,0.399537,1.015642,0.579501,0.7400875,4.037232,5.912659,6.777923,1.585463,0.8658284,0.8526484,1.62596,0.4780546,0.2419724,0.1840274,0.3070709,0.04124781,0.03134561,0.03559672,0,0.02957004,0.0677789,0.05813278,0.5317144,0.6596577,0.4976372,1.491785,0.8570873,0.2389334,0.4263242,0.1284555,0.07069835,0.1181436,0.3923493,0.5578699,1.28867,0.3259875,0.01983856,0.28153,0.1303847,0.01941174,0.136787,0.141465,0.08900035,0.06603748,0.1294628,0.05222561,0.03679182,0.08640528,0.367167,0.5168098,0.3786399,0.6111026,0.4831423,0.3170243,0.0911003,12.98222,11.42232,10.9789,5.375515,3.447914,2.355564,7.483029,9.769005,8.879171,9.959862,2.117007,2.530697
1/25/23 8:44,352,0.4315825,1.324864,0.6639942,0.8106664,4.919262,5.844761,6.809423,1.312076,0.8610139,0.8519825,1.892004,0.5827961,0.200127,0.1883468,0.2001441,0.0716032,0.01959954,0.03487967,0,0.02067512,0.06960569,0.07252513,0.7647236,0.6295243,0.6150124,1.738264,0.90443,0.181586,0.3219925,0.1585548,0.07165441,0.08797599,0.3604745,0.5803718,1.43162,0.3370677,0.0515427,0.3331751,0.1234874,0.01997514,0.1922394,0.1767203,0.09017837,0.07634943,0.1324506,0.06989592,0.0912881,0.08167613,0.3920762,0.4145439,0.3513064,0.5917935,0.4857203,0.1841469,0.08976863,13.21928,12.56494,10.94721,6.127349,3.172086,2.123323,6.749787,9.868608,8.727703,10.62802,2.173654,2.277013
1/25/23 12:44,356,0.439658,0.9673944,0.7436728,0.8456485,4.786096,6.350285,7.276552,1.31346,0.7817792,0.9573044,1.809816,0.5768036,0.2150315,0.2697839,0.2268971,0.043638,0.0176191,0.03506747,0,0.03016759,0.08362243,0.07385681,0.3719132,0.5884472,0.6009445,1.815672,0.8293611,0.2209217,0.3277801,0.0689057,0.127397,0.1507867,0.3474479,0.4951104,1.607231,0.4087563,0.07406168,0.3163926,0.1296335,0.02002636,0.1612352,0.1082926,0.0956758,0.06941788,0.06603748,0.05376216,0.06841059,0.0851419,0.4197853,0.5207878,0.3429066,0.5443823,0.4744694,0.2094829,0.1232654,13.40986,13.34529,11.38602,6.602057,3.17446,2.495766,7.374788,9.334094,8.684116,10.82508,2.0873,2.506778
1/25/23 16:44,360,0.3298801,1.080809,0.6778572,0.8435826,4.388538,5.990835,8.101302,1.091616,0.7701697,0.9654651,1.76879,0.5489408,0.2204948,0.2548453,0.23108,0.0610693,0.03933566,0.05306217,0,0.03436749,0.0815054,0.07691283,0.629712,0.6034712,0.5111929,1.935216,0.7773574,0.2346652,0.3548917,0.07424948,0.03802106,0.1325359,0.428168,0.5129855,1.557685,0.4826472,0.08142004,0.3386213,0.1479868,0.02303117,0.1511111,0.1396723,0.08328097,0.1448625,0.09437828,0.08456143,0.07723721,0.1136193,0.4990371,0.48963,0.3458431,0.6444117,0.4823911,0.2468381,0.1293945,14.59612,13.17769,12.07065,6.71677,3.190798,2.859979,7.376479,9.129545,8.826519,10.73968,2.138535,2.370229
1/25/23 20:44,364,0.4112147,1.251758,0.8128858,0.566833,4.221498,6.554885,8.074567,1.368946,0.8308635,0.8079859,1.395921,0.3701547,0.2551526,0.2773984,0.2149974,0.06226439,0.06199123,0.0369284,0.03612598,0.07339583,0.1084633,0.07199587,0.2736424,0.6385216,0.5494188,1.946876,0.9189078,0.2286215,0.4142878,0.08807842,0.1329286,0.09726357,0.4269558,0.6110003,1.763959,0.5963006,0.07776647,0.4102928,0.1787348,0.03376994,0.1170168,0.09658066,0.07148369,0.1289165,0.1379651,0.07281536,0.08853939,0.07133003,0.4162,0.4821351,0.341114,0.6402801,0.6822621,0.1795543,0.0685301,14.67212,14.89763,12.65121,6.840769,3.46707,2.976484,8.353792,10.7779,9.838834,11.35712,2.401388,2.187449
1/26/23 0:44,368,0.4264436,0.6540749,0.8456485,0.9986888,4.887388,7.073112,8.527848,1.695941,1.012996,0.9284343,1.468617,0.4615111,0.180647,0.3019831,0.2532745,0.02991149,0.05319875,0.03419676,0.04121367,0.06216196,0.08560287,0.08910279,0.4846618,0.5710671,0.5725695,2.033162,0.8347732,0.2427406,0.4010393,0.142165,0.1430186,0.1330822,0.3926225,0.6267585,1.652695,0.434963,0.07078371,0.4116757,0.03889177,0.0134192,0.05695476,0.1246483,0.1200387,0.08070299,0.1934345,0.0719788,0.1672107,0.03117488,0.4012955,0.493625,0.3543454,0.5480189,0.4920714,0.2075878,0.08613212,14.98634,14.5705,11.44813,8.124914,3.617071,2.674842,7.844426,10.48106,10.3631,10.99671,2.67824,2.24273
1/26/23 4:44,372,0.5091783,0.5458335,0.6630552,0.8360195,4.294605,7.904846,8.661836,1.803755,0.8270733,1.008659,1.597789,0.5000103,0.2341872,0.2888883,0.2593183,0.05239633,0.06460336,0.0331041,0.05844009,0.04971591,0.05459872,0.1119291,0.3919396,0.6854035,0.5554114,2.043525,0.9157151,0.2087829,0.464533,0.160245,0.01734594,0.1257922,0.3908128,0.6450092,1.703914,0.5148294,0.1009171,0.2216046,0.03194315,0,0.1011391,0.1322115,0.07457386,0.07302024,0.1457673,0.09463437,0.1066365,0.03132853,0.4254022,0.5760865,0.3431968,0.4596673,0.6688428,0.278474,0.03388945,15.32616,15.76884,11.9347,9.07947,3.608244,2.712078,9.047783,10.63702,9.562459,11.45247,2.454279,1.880258
1/26/23 8:44,376,0.5859375,0.4954177,0.6210391,0.8590506,4.761288,8.138453,8.797257,1.976805,0.8293781,0.9569629,1.557737,0.5929202,0.1975319,0.2926956,0.3001393,0.04278437,0.05103051,0.07349827,0.03602355,0.04367214,0.07998593,0.1106828,0.5007101,0.6989592,0.6440362,2.165596,0.76696,0.1901394,0.4128196,0.08951253,0.04496968,0.1191509,0.4619209,0.6315559,1.826769,0.4712255,0.1197655,0.230397,0.06366436,0.0139826,0.09040032,0.0850224,0.09272221,0.1186558,0.1850347,0.09384902,0.1103755,0.08845402,0.4002882,0.5236048,0.3382116,0.7386705,0.6764914,0.2918419,0.03380409,14.09618,17.71182,12.64681,9.903367,3.983521,2.668867,8.530375,10.52004,10.51628,11.43758,2.588317,1.861461
1/26/23 12:44,380,0.5922886,0.4370459,0.6426191,0.8622432,4.598192,9.134461,9.960151,1.678492,0.7466605,0.9977839,1.704494,0.4752206,0.1985905,0.3296581,0.4145952,0.04771839,0.05200366,0.07402753,0.03754302,0.07428362,0.07471044,0.07663967,0.5929202,0.7590554,0.699625,2.149325,0.7498702,0.1766349,0.3619086,0.1693448,0.01736301,0.1010537,0.4973127,0.5652111,1.812753,0.4006808,0.178547,0.2059147,0.08230782,0,0.08758331,0.1113315,0.09395146,0.07800549,0.1927004,0.1187582,0.1801177,0.1310335,0.4467432,0.556726,0.3250826,0.5668672,0.6912423,0.2724131,0.06175221,14.90357,20.75325,13.64976,10.93054,4.181241,3.23249,8.65907,11.04786,10.42883,12.32693,2.774667,1.768859
1/26/23 16:44,384,0.4522235,0.4249071,0.6005176,0.71581,4.405253,9.565583,9.826542,1.63704,0.9548458,1.006918,1.768005,0.6352949,0.2968784,0.2963833,0.3081976,0.05970348,0.03723571,0.04047954,0.035426,0.08295659,0.09345634,0.1225483,0.6407241,0.7073761,0.6827913,2.193595,0.8178028,0.1781885,0.3800911,0.1518452,0.03105537,0.1124413,0.5261657,0.568011,1.523745,0.4637647,0.1626011,0.1831908,0.04590868,0,0.03390652,0.2179168,0.09215881,0.1319554,0.2201022,0.1195265,0.1780519,0.1024537,0.4613233,0.6135954,0.374201,0.5849643,0.6610918,0.2347335,0.04787205,17.60858,22.41151,15.07107,12.51023,4.062415,2.80509,9.036652,11.73172,9.817322,11.87829,2.086719,1.783165
1/26/23 20:44,388,0.5088027,0.468272,0.4402726,0.6813573,4.244513,10.0064,9.739162,1.951452,1.166002,0.998262,2.014109,0.5253462,0.2025343,0.3568038,0.3806716,0.05306217,0.0357333,0.04104294,0.03960883,0.1528013,0.05198659,0.07810792,0.6074151,0.8025739,0.7091175,2.478642,0.8763624,0.1481063,0.4613062,0.07527385,0.0317895,0.09434412,0.6376509,0.5385605,1.667532,0.4426628,0.1935028,0.209517,0.07341292,0.01353871,0.03417969,0.1791617,0.1174436,0.1411235,0.2320872,0.1180924,0.1188265,0.1512477,0.4511992,0.6913106,0.3107927,0.7569896,0.5976495,0.2733863,0.03305288,20.66217,25.93245,16.70385,12.44294,4.297643,3.458636,8.506832,12.24988,10.68079,12.79816,2.604878,1.877834
1/27/23 0:44,392,0.4410921,0.4279119,0.611871,0.738551,4.373139,11.09942,10.20701,1.736489,1.154785,1.045127,2.05674,0.5601234,0.2841763,0.3754473,0.289281,0.05927666,0.03469187,0.02490917,0.03629671,0.0608815,0.08288831,0.0909125,0.6325973,0.7829402,0.6701404,2.552311,0.845068,0.1875102,0.4371995,0.1359846,0.04664281,0.09642699,0.6613308,0.5622746,1.659405,0.4778327,0.1869127,0.2064781,0.08621749,0,0.02023123,0.128797,0.07653723,0.1326725,0.2027562,0.1228215,0.1405772,0.1715643,0.4027638,0.6757573,0.4576868,0.7835719,0.5724671,0.2396334,0.04548186,22.59462,28.39033,17.72524,12.89948,4.61588,3.187999,9.320793,12.77313,10.91879,13.66935,2.46512,1.636767
1/27/23 4:44,396,0.4181975,0.4408872,0.582779,0.6478946,4.462139,11.73038,9.356954,1.276565,1.1456,0.9266587,1.644859,0.5481554,0.2656181,0.3414896,0.2478113,0.06567895,0.05029638,0.02347506,0.03482845,0.06356192,0.07069834,0.1293433,0.4628087,0.7962058,0.6843279,2.530167,0.9836819,0.2036782,0.4190341,0.1462454,0.03156755,0.1036146,0.6495165,0.711798,1.756993,0.5698549,0.2013733,0.1914711,0.06209366,0.01408503,0.0325407,0.1237264,0.08591018,0.09308074,0.2328897,0.09422462,0.1561476,0.1572061,0.4149878,0.6588382,0.3938005,0.7883011,0.7410948,0.234853,0.03540893,22.03581,29.07771,19.41831,14.09934,4.385329,3.808303,9.858535,13.6553,11.28141,14.02822,2.586951,1.872217
1/27/23 8:44,400,0.4182999,0.4834667,0.6816133,0.6709427,4.708363,12.4201,10.70157,1.59289,1.221745,0.8799135,1.816338,0.5756938,0.2853714,0.2824519,0.2519258,0.05727915,0.05000614,0.0252677,0.01784105,0.03177243,0.06733501,0.1045878,0.4470846,0.8324683,0.7321146,2.378049,0.9737284,0.1741935,0.4888788,0.2045318,0.01678254,0.1169143,0.5976665,0.7358535,1.758427,0.5882764,0.1146266,0.2245411,0.03511869,0,0.01862639,0.1526306,0.07090322,0.1223947,0.2483917,0.09316611,0.1640693,0.125997,0.4677768,0.7130784,0.5115856,0.8677236,0.7535921,0.2051976,0.0371162,23.31336,31.80497,19.23802,15.925,5.047462,3.535941,9.374504,13.79704,11.11598,14.39987,2.487298,1.9605
1/27/23 12:44,404,0.4816741,0.4993444,0.6732135,0.5999371,4.701073,12.51386,10.51398,1.813555,0.9393609,0.7010421,1.785675,0.6595894,0.2416651,0.2728058,0.2563135,0.0413161,0.03457236,0.0495964,0.04230633,0.06856424,0.09137347,0.07788597,0.4055978,0.9026715,0.6702769,2.403197,1.088594,0.3389286,0.4687329,0.09004179,0.0312261,0.1382894,0.5916569,0.7705454,1.880241,0.5278388,0.05383044,0.2252069,0.02897249,0.02731643,0.04829887,0.2102341,0.09523192,0.08929059,0.2413407,0.103939,0.148277,0.1396894,0.4980128,0.6382996,0.5147099,0.7933034,0.7014347,0.1955345,0.05444507,24.44271,31.92275,22.85897,18.12012,4.948218,3.56488,10.97748,14.24164,11.4981,12.94727,2.136862,1.95852
1/27/23 16:44,408,0.4200584,0.4309167,0.5119441,0.4425091,8.885045,13.80077,10.26801,1.70808,1.397936,1.13201,2.124894,0.4761937,0.1960295,0.2088512,0.2071439,0.05123539,0.03148219,0.04186243,0.07006665,0.2906298,0.05319875,0.01498989,0.5742427,0.7987496,0.6101296,2.330297,0.5718354,0.1829347,0.06962276,0.1469624,0.01558744,0.1579061,0.8114175,0.5552918,1.548927,0.1244605,0.2145535,0.09714406,0.05365971,0.04435506,0.04205023,1.907762,0.1369748,0.2559038,0.2425016,0.3091879,0.1552768,0.09740016,0.2708766,0.574806,0.3305118,0.5315778,0.249399,0.3001564,0.01336798,26.19769,34.20627,23.04008,19.16838,4.665374,2.880023,11.03172,13.38491,7.974434,9.538625,0.5841619,1.714209
1/27/23 20:44,412,0.5445019,0.6143124,0.5353167,0.7286147,9.608793,15.11893,12.52921,1.785897,1.077155,2.187107,1.814101,0.6266732,0.4507723,0.4349459,0.2856616,0.05661331,0.01809714,0.05927666,0.06559359,0.3118,0.07337877,0.09523191,0.5200707,0.765065,0.686462,1.648342,0.6306852,0.1656742,0.1625328,0.1283702,0.1613889,0.1271068,0.4690402,0.6722574,1.291214,0.1082584,0.2394456,0.1622425,0.02799934,0.05121831,0.05338655,2.249081,0.1962686,0.2006563,0.2164827,0.1470307,0.1610474,0.1161461,0.2997979,0.7095956,0.2555965,0.9446193,0.4255559,0.472045,0.05842302,29.48377,36.91248,24.54679,20.27135,5.636029,3.100585,12.25811,15.37635,10.06677,11.50872,1.06056,2.136589
1/28/23 0:44,416,0.3105708,0.4667183,0.4738548,0.5643063,8.113031,12.87167,11.16037,1.680985,0.9082543,2.070176,1.3635,0.6626967,0.396481,0.4010735,0.3840178,0.09280758,0.03358214,0.04416726,0.0196849,0.3477553,0.09980741,0.1450503,0.9916378,0.7721673,0.6392216,1.232944,0.3792716,0.1740057,0.1253483,0.1764471,0.3037758,0.06176928,0.4760742,0.7219904,0.7817621,0.1125266,0.215151,0.1554817,0.03464065,0.01446064,0.0765543,2.357305,0.1503257,0.2172852,0.1561476,0.2783032,0.1362066,0.09992693,0.3360775,0.6797183,0.3092562,0.88355,0.4611014,0.4299265,3.472823,26.76266,34.47995,24.91602,18.31739,5.317792,2.393585,10.95188,13.48105,6.527415,7.599671,0.8918815,1.681924
1/28/23 4:44,420,0.2560915,0.2999344,0.8261172,0.4293801,7.55197,11.34926,9.990576,1.398721,1.103311,1.680507,1.184372,0.7950789,0.4321289,0.3802106,0.3373579,0.08550043,0.01847274,0.07773232,0.03884055,0.2807446,0.06318633,0.1233849,0.6522481,0.7123784,0.513088,1.105991,0.4044198,0.1647352,0.2167559,0.1701984,2.49481,0.05866204,0.3934933,0.7609334,0.8712406,0.1182289,0.2055562,0.1468087,1.164295,0.01374358,0.0394381,2.309109,0.1593402,0.244926,0.2790544,0.261367,0.1556695,0.4541698,0.2880176,0.6310949,0.3199096,0.8577872,0.4748108,0.4755108,0.03819179,25.60962,34.33263,22.37963,19.72119,4.414882,3.407179,10.31699,11.7525,6.212764,7.514768,0.7277268,6.860078
