Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,ESC J1 UP EARLY.V1 DN,-0.18407918824417674,-0.805155649358706,0.8636363636363636,1.0,1.0,19/179,19.18%,KRT8;ENST00000634790.2;RELB;JUNB;TMC6;TNFRSF12A;HIST1H2BC;ZFP36;CCDC59;ZNF48;ERF;ZFP36L1;BMP1;TREX1;MYC;CEBPD;BCL3;HYAL2;B3GALT6
gsea,KRAS.KIDNEY UP.V1 DN,-0.24000198245330737,-0.8020973320006888,0.7727272727272727,1.0,1.0,9/142,26.07%,PHLDA3;SLC9A3;EGFL7;FCHO1;IL23A;IL6;VILL;RASGRF1;LFNG
gsea,CYCLIN D1 UP.V1 DN,-0.19408065109131062,-0.7976081626612502,0.8571428571428571,1.0,1.0,21/191,17.53%,PBXIP1;TIA1;TPD52;HPS1;ASNA1;BBC3;PDCD2;CUL7;TARBP2;PBX2;NTF4;TOB2;LMAN2;VASP;BAG1;PEPD;MYO1C;TXLNA;GALK1;BTG1;VAMP2
gsea,CTIP DN.V1 UP,-0.2689298713946895,-0.7952253694844412,0.76,1.0,1.0,6/138,23.82%,IFI6;EGFL7;LGALS9;HIST1H2AE;DDIT3;SALL2
gsea,RELA DN.V1 DN,-0.26315417913825356,-0.7924744577258447,0.7924528301886793,1.0,1.0,11/141,26.31%,STAG3;PRRG2;HSD17B1;DNMT3A;TEF;HIST1H2AE;PRSS8;DNAJC15;PSCA;TAF13;SRPX2
gsea,IL2 UP.V1 UP,0.2016864650945697,0.7880756416787825,0.7755102040816326,1.0,1.0,21/192,28.01%,CDC25A;SLC7A5;ENST00000634826.1;RNF20;WDR62;FAM57A;TRMU;SH2D4A;PUS7;AP3M2;SLC1A5;RNA5SP498;DGKG;URB2;ESRP2;SLCO4A1;SPP1;USP36;KLF6;RHBDF2;RPP25
gsea,PTEN DN.V1 UP,0.22228494512950425,0.7880109800137644,0.8163265306122449,1.0,1.0,5/191,13.78%,UCHL1;ENST00000647028.2;SRA1;COPG2;LYPD1
gsea,P53 DN.V2 UP,-0.2549431701700364,-0.7807820593751262,0.8367346938775511,1.0,1.0,14/148,29.63%,RELB;BAX;EML3;PTK2B;BARX2;GALK1;SDC4;CLCF1;NFKBIA;P2RY11;TP53;PCDH1;ME3;PRDM11
gsea,TGFB UP.V1 DN,-0.21142256277227897,-0.7803230456899933,0.8076923076923077,1.0,1.0,14/192,11.81%,TRPM4;FOXO4;FANCF;GPRC5C;TP53BP1;FSTL3;PTCH1;CCDC51;SNAPC4;FRAT2;ZXDC;BET1L;SMAD7;PLEKHF1
gsea,PRC1 BMI UP.V1 DN,-0.2139792812420545,-0.7796554854757356,0.7916666666666666,1.0,1.0,12/192,21.98%,MAFK;S100P;GMIP;PLEKHF1;THNSL2;FCHO1;TRABD;ARL4C;TMEM187;KIAA0319L;SLPI;PELI1
gsea,GLI1 UP.V1 UP,0.28302926878725015,0.7677047224333127,0.7441860465116279,1.0,1.0,9/27,39.76%,STAU1;IFT74;TMOD3;M6PR;WEE1;ZC3H18;SGTA;YBX1;TXNDC12
gsea,WNT UP.V1 UP,-0.21423192181786005,-0.7591068764655358,0.8333333333333334,1.0,1.0,17/180,18.43%,LRG1;SNN;RAD9A;P2RY2;AP2S1;GDF15;CD74;C8G;DCC;IRX3;TEN1;AKR1B1;TEF;SDC4;IL6;LCN2;AP1G2
gsea,CRX DN.V1 DN,-0.175985439383951,-0.7567398245070014,0.9183673469387755,1.0,1.0,15/134,22.41%,C1QTNF6;JUNB;SPSB2;TNFRSF12A;CEBPB;WWC1;TRIM13;LDB1;GLIPR2;CEBPD;BCL3;RGL3;EFNA1;FRMD6;NAB1
gsea,AKT UP MTOR DN.V1 UP,-0.1863279543924668,-0.7566219129203823,0.8867924528301887,1.0,1.0,11/184,7.16%,VAT1;LRG1;CDKN2B;MAL2;MVP;JUNB;RNF41;BACE2;TNFRSF12A;GGA1;ST6GALNAC6
gsea,ATF2 UP.V1 DN,0.18906808081723278,0.7536496556243634,0.8571428571428571,1.0,1.0,26/187,33.47%,PC;HKDC1;CYBRD1;GOLGA8A;SLC39A8;MYO1D;PDE4DIP;PIGN;PPP4R2;ADORA2B;CDK5RAP2;SCD;ACACA;SLC25A28;POGZ;HMG20A;PLEK2;SLCO4A1;PISD;GALNT12;STXBP2;SP1;SOD2;GSR;RPS6KB1;DENND2D
gsea,RAF UP.V1 DN,0.19126714650053422,0.7521151718900752,0.825,1.0,1.0,32/194,30.46%,ALCAM;UGDH;EPB41L2;ID1;LPGAT1;THADA;SLC39A8;ENAH;CCDC6;RND3;KITLG;PALLD;ENST00000630362.2;ENST00000635371.2;GULP1;IFT57;GPD2;EIF2S3;RASGRP1;EFNB2;CTNNAL1;RRN3;STC2;ROBO1;CHST15;LIN7C;MYO1B;NEDD4L;BTG3;SPIN1;FTSJ1;MEGF9
gsea,KRAS.300 UP.V1 UP,0.27316764244959046,0.7494958537724877,0.75,1.0,1.0,6/146,25.50%,ANO1;ANPEP;NRCAM;DCBLD2;PDE2A;SPP1
gsea,DCA UP.V1 DN,0.19350501310276252,0.748691598603975,0.8837209302325582,1.0,1.0,8/193,9.87%,ASPM;NUP62;N4BP2L2;RBM14;TDRD7;DCAF13;SHMT1;PEX19
gsea,LEF1 UP.V1 UP,-0.21307336802608398,-0.7393429382140843,0.8297872340425532,1.0,1.0,13/195,12.97%,CRIP1;DKK1;PHLDA3;OBSL1;WNT5A;IGFBP6;DENND1C;DBN1;CDKN2A;PLTP;PLEKHF1;ERVMER34-1;ISYNA1
gsea,CRX NRL DN.V1 UP,-0.18034119140041854,-0.7344705749692626,0.9375,1.0,1.0,9/140,13.13%,GADD45A;TNNT1;RNF123;DHRS3;SSBP4;AHRR;LLGL2;EPS8L1;SLC24A1
gsea,P53 DN.V1 DN,-0.19330872135708946,-0.7291648212731039,0.9761904761904762,1.0,1.0,11/192,17.58%,SOX4;BAX;GPRC5B;IFI16;GAMT;CBX4;MAL;CTSZ;AKR1B1;STAT6;PTPRM
gsea,CAHOY ASTROGLIAL,-0.2001573509769715,-0.7232794304817973,0.9361702127659575,1.0,1.0,15/100,27.76%,CCNG1;LGALS3;TNFRSF12A;KLHL21;PTRH1;GLIPR2;ANXA4;LCN2;MYOF;TSPO;SEMA3B;COL4A6;LPIN3;C3;TAGLN
gsea,IL21 UP.V1 DN,0.2083456196109834,0.7215956056155456,0.92,1.0,1.0,6/187,18.10%,HKDC1;GPX2;ZNF358;RIN2;RALGPS2;ITGA6
gsea,MEK UP.V1 UP,-0.19454526421126012,-0.7079613774407851,0.8636363636363636,1.0,1.0,34/196,22.55%,AGAP1;S100P;CCNJL;BACE2;OPN3;BCAM;CUEDC1;GDF15;MXRA7;NUMB;PTOV1;TNS3;VASP;SH3GLB2;CLDN4;EHBP1L1;ALDH4A1;NPC2;CHKA;PTMS;PTK7;ALDH1A3;ARRB1;ARL4C;MICAL2;TNFRSF21;NEDD9;BCL3;ALDH3A1;ADM;STRN4;EGLN3;PACSIN3;UPK2
gsea,STK33 UP,-0.17986180584655523,-0.6933809549405476,0.8596491228070176,1.0,1.0,21/293,12.55%,OTUD1;PPP1R15A;CSRNP1;RNF121;HIST1H2AC;JUNB;RNF149;BMF;FOXQ1;HIST1H2BC;ZFP36;WNT5A;GDF15;ST20;DUSP1;ZFP36L1;RHOB;ABHD2;IFI16;CC2D1B;CYTH2
gsea,PKCA DN.V1 UP,-0.18838314039321288,-0.6896234829864564,0.94,1.0,1.0,5/170,11.85%,CASP6;RETSAT;KLF15;PLEKHF1;DHRS1
gsea,HOXA9 DN.V1 UP,-0.1810925598877336,-0.6890784729627832,0.8596491228070176,1.0,1.0,23/194,21.26%,GADD45A;TRPM4;RABAC1;TICAM1;HIST1H2AC;XPC;HIST1H2BD;TAX1BP3;GDF15;BAX;CHPF2;IFI16;HLA-DMA;USP15;ARL4C;NAGK;ERLIN2;MYOF;MAP4K4;TP53I3;SCPEP1;IER5;TNFRSF10B
gsea,BRCA1 DN.V1 UP,-0.2376612642125297,-0.6789331914043053,0.8541666666666666,1.0,1.0,5/141,20.81%,DENND1C;ISYNA1;ETNK2;LGALS9;HIST1H3E
gsea,ESC V6.5 UP EARLY.V1 DN,-0.17712345971337726,-0.6702540868978186,0.9183673469387755,1.0,1.0,17/172,18.52%,GSN;KRT8;ESRRA;SERPINF2;JUNB;APP;TNFRSF12A;YES1;CALD1;ZFP36L1;ZADH2;FHL2;MAPK13;KRT16;PBX1;B4GALT7;BCL3
gsea,KRAS.600 UP.V1 UP,0.2011188256193741,0.6654398635145372,0.8636363636363636,1.0,1.0,24/287,41.76%,DNMBP;ANO1;ANPEP;NRCAM;MMD;DCBLD2;PDE2A;SLCO4A1;SPP1;LAPTM5;CALB1;SH2D2A;VEGFC;ZDHHC11;IL1R2;PLAU;EXOC6B;TGM2;TRIB2;GABRA3;EMP1;FMNL2;SATB1;DDX6
gsea,NRL DN.V1 UP,0.1760110014592374,0.66528451408874,0.98,1.0,1.0,19/136,30.17%,TAOK3;GPSM2;GALNT7;NGDN;CALU;NUF2;ARMC1;ARG2;ZDHHC6;FAIM;STYX;PLEKHA2;PDIA5;SPEN;TNFAIP3;CNOT3;ARHGAP10;PPARA;GALNT10
gsea,ATM DN.V1 DN,0.20195627224149165,0.6510801046862611,0.8431372549019608,1.0,1.0,5/149,13.84%,GPSM2;LSM5;WASL;PTPN11;FGFBP1
gsea,KRAS.BREAST UP.V1 UP,-0.1932048141442046,-0.6460307715089253,0.9423076923076923,1.0,1.0,23/146,80.74%,PPP1R15A;HDLBP;MKRN3;GLRX;PSCA;ALPP;MGLL;IGFBP3;AKAP12;TFPI;SCEL;KLK6;LIF;OSGIN1;GABRA3;S100A5;BIRC3;IL1R2;CALB1;HIST1H2AI;TNFAIP3;PDE2A;GULP1
gsea,BMI1 DN.V1 UP,0.19078944507710044,0.6410752845663027,0.9795918367346939,1.0,1.0,21/147,28.16%,CLSPN;SLC7A5;TMEM62;VANGL1;FAM57A;ANPEP;ADAM12;SLC1A5;PODXL;ITGA3;CHST11;ASPH;BMP4;F3;CRISPLD2;GAL;SLCO4A1;STC2;SLC2A1;FLNB;ITGA5
gsea,BRCA1 DN.V1 DN,-0.17578696727652576,-0.639663271851108,1.0,1.0,1.0,6/143,17.84%,HTATIP2;RAB40C;IFI35;CDC42EP2;RAPGEF1;GRIP1
gsea,PRC2 EZH2 UP.V1 DN,0.15253005404892828,0.627141543595191,1.0,1.0,1.0,13/194,24.48%,MAN2A1;MALL;AMMECR1;ANPEP;PPP2R1B;PIK3CB;TUBA4A;POPDC3;DCBLD2;F2RL1;PIR;NES;IDS
gsea,STK33 NOMO UP,-0.17629316780372414,-0.6251094336700996,0.9454545454545454,1.0,1.0,28/294,19.07%,ENST00000638266.2;OTUD1;PPP1R15A;CSRNP1;JUNB;RNF149;FOXQ1;ENST00000638934.1;HIST1H2BC;ZFP36;WNT5A;GDF15;YES1;DUSP1;ZFP36L1;RHOB;ABHD2;IFI16;CC2D1B;FBXO32;ST3GAL1;ARL4C;SDC4;ATG14;BCL3;SGPL1;WBP2;UPP1
gsea,MTOR UP.N4.V1 DN,-0.18034929495424362,-0.6243278248009373,0.9411764705882353,0.9916981331827646,1.0,21/193,20.96%,PBXIP1;SRGAP2;ING4;HIST1H2AC;MXD4;ENST00000627852.1;FRAT2;ZXDC;TXNIP;MNT;ZBTB20;HIST1H2AM;SYF2;IFT140;WDR45;BCKDHA;RNF44;CRBN;HIST1H3H;BBS1;H1F0
gsea,ESC V6.5 UP LATE.V1 DN,0.1542650548420104,0.6235455023572379,0.9622641509433962,1.0,1.0,25/186,30.51%,E2F8;KIF18A;PRADC1;WDR75;GPX2;ZMYM3;PDSS1;NEFH;POLA1;TRMT1L;DBR1;BID;DIMT1;UFM1;GGCT;SPP1;SFN;TIMP1;NOL12;RPP25;TRIB3;MDN1;CRCP;ZC3H8;SEMA4B
gsea,KRAS.KIDNEY UP.V1 UP,0.21320706786236476,0.6009472546928346,0.9230769230769231,1.0,1.0,8/145,41.76%,NRCAM;COPG2;SFRP1;CALB1;TRIB2;EMP1;SATB1;DDX6
gsea,PTEN DN.V1 DN,0.20983279583581305,0.5946385490264282,0.8666666666666667,1.0,1.0,15/187,46.67%,NOL10;HMGCS1;EMP3;FARP2;GALNT14;SGCE;SERPINE2;ARL17A;PRKX;INPP4B;TGFA;SETD1A;VIM;SH3BGRL;ETV5
gsea,KRAS.LUNG.BREAST UP.V1 UP,-0.19345206355977987,-0.5872776971612613,0.9803921568627451,0.9980402709982533,1.0,35/145,80.74%,AKT2;IL23A;PTGS2;MKRN3;TSPAN1;GLRX;FAM174B;SEMA3B;ADAM8;NAV3;MGLL;INHBA;TTC22;IGFBP3;NDOR1;RNASE1;HBEGF;PTPRR;ADAM19;G0S2;LIF;ITGA2;ZNF639;OSGIN1;ETS1;GABRA3;BIRC3;IL1R2;SH2D2A;CALB1;TNFAIP3;SLCO4A1;PDE2A;POLM;GULP1
gsea,CYCLIN D1 KE .V1 UP,0.14728120831876884,0.5838664323980642,0.98,1.0,1.0,30/190,27.99%,KIF22;THOC1;TTLL12;PTPN3;KIFC1;MALL;CDK6;ID1;ETS2;GOT1;CHRNA5;MPHOSPH6;CDS1;RNA5SP498;RUNX1;POLD1;STAM;THOP1;APOC1;IFRD2;HSPH1;PPP5C;REEP5;ARCN1;FOXK2;SNRPB2;STT3A;INPP5A;HSD17B10;POLR2C
gsea,TBK1.DN.48HRS UP,0.1639009384704698,0.5786921599691033,0.9782608695652174,1.0,1.0,7/50,20.00%,TEX10;UGDH;LBR;MTFR1;MYCBP;UBQLN2;MLEC
gsea,KRAS.PROSTATE UP.V1 UP,0.20249179574769222,0.5634908590517044,0.9387755102040817,1.0,1.0,8/143,32.48%,HKDC1;STRN;ENG;DNM1;NES;LAPTM5;TIMP4;VEGFC
gsea,JAK2 DN.V1 UP,0.18407296436458923,0.5425329738182787,0.9821428571428571,1.0,1.0,6/188,23.46%,SUV39H2;FOXD1;KITLG;VOPP1;PHF14;PTN
gsea,KRAS.LUNG UP.V1 UP,0.16968963444402455,0.49406107467893234,1.0,1.0,1.0,6/141,25.32%,B3GNTL1;ANO1;DCBLD2;POLM;NES;SLCO4A1
gsea,MEL18 DN.V1 UP,0.1404145513767249,0.4929252078771547,0.9807692307692307,1.0,1.0,18/141,28.16%,CLSPN;SLC7A11;SLC7A5;ADAM12;SLC1A5;ITGA3;CHST11;ASPH;VEGFA;F3;CRISPLD2;GAL;DDX11;SLCO4A1;SPP1;STC2;CD83;ITGA5
gsea,KRAS.600.LUNG.BREAST UP.V1 UP,-0.13021225169908163,-0.48543502193670024,1.0,1.0,1.0,13/288,21.79%,PPP1R15A;MMP15;LHB;NACC1;AKT2;IL23A;PTGS2;MKRN3;TSPAN1;GLRX;DDIT3;FAM174B;SEMA3B
gsea,RAF UP.V1 UP,-0.12296048955451269,-0.4614805410079394,1.0,0.9970734879687839,1.0,8/196,6.07%,SLC31A2;TNNT1;ACYP1;S100P;PHYH;BACE2;OPN3;EGFR
gsea,BMI1 DN MEL18 DN.V1 UP,0.12472911232614628,0.41238436524257205,1.0,0.9988731124633762,1.0,12/145,21.61%,PSAT1;SLC7A11;SLC7A5;ADAM12;PODXL;ITGA3;CHST11;ASPH;VEGFA;F3;CRISPLD2;GAL
