Gene_ID,PC9_CTRL_NOTX_1,PC9_CTRL_NOTX_2,PC9_CTRL_NOTX_3,PC9_CTRL_OT_1,PC9_CTRL_OT_2,PC9_CTRL_OT_3,PC9_YAP14_NOTX_1,PC9_YAP14_NOTX_2,PC9_YAP14_NOTX_3,PC9_YAP14_OT_1,PC9_YAP14_OT_2,PC9_YAP14_OT_3,s4006_CTRL_NOTX_1,s4006_CTRL_NOTX_2,s4006_CTRL_NOTX_3,s4006_CTRL_OT_1,s4006_CTRL_OT_2,s4006_CTRL_OT_3,s4006_YAP30_NOTX_1,s4006_YAP30_NOTX_2,s4006_YAP30_NOTX_3,s4006_YAP30_OT_1,s4006_YAP30_OT_2,s4006_YAP30_OT_3
CHST3,4.58598,5.16111,4.75276,7.58029,6.29765,6.42164,5.45116,5.45333,5.5636,8.3896,7.67566,7.65187,10.5912,10.9302,10.942,19.0419,15.5956,14.279,11.5193,10.9499,12.2791,12.6499,11.94,11.5709
CCDC183,0.421199,0.466706,0.377873,1.35951,1.47689,1.71094,0.239621,0.380858,0.261552,1.7965,1.70561,2.00134,0.48252,0.27535,0.35612,1.18768,0.921046,0.972501,0.479118,0.546586,0.505146,1.18925,1.48182,1.18162
LOC285074,7.91085,8.32452,7.73509,7.39141,8.11644,8.26934,8.96117,8.79082,8.67205,8.8509,10.2544,9.35182,6.78586,5.78974,6.72238,11.2555,12.4488,11.6987,5.45084,5.23135,5.36452,12.4223,11.7028,11.5271
TUBGCP3,10.3841,10.7788,9.95071,5.71821,4.96829,5.1836,12.1565,10.9791,10.6642,4.92499,4.88061,4.47161,11.4135,11.4022,11.9986,6.14428,6.13246,5.52369,12.0498,11.2573,11.5104,6.38845,6.70848,6.15756
MB21D1,11.0128,10.3395,11.4399,3.89247,3.36008,3.23736,10.8439,9.51253,10.7331,3.64208,2.79698,2.67485,2.70098,3.57259,2.73277,1.73654,1.46393,1.8018,4.62351,4.01525,3.60023,1.60245,1.83328,1.64193
TNRC6B,1.12267,1.09342,1.15611,1.40404,1.25746,1.09529,1.1571,1.16701,1.16167,1.62366,1.55451,1.51698,0.904621,0.883215,1.03646,1.69067,1.0982,1.07168,1.022,0.959993,1.07097,1.51889,1.39446,1.42862
MATN3,0.462055,0.518713,0.743932,0.795266,0.558323,0.676549,1.75012,1.18524,1.41196,1.49024,1.29989,1.53334,1.17473,1.02423,1.0303,0.720017,0.701953,0.77205,0.994015,0.653439,0.641613,0.320416,0.120655,0.211066
NOMO2,19.6827,20.0306,18.6774,17.9376,17.1693,16.7945,18.9897,19.1749,18.6991,17.1179,18.1364,18.2066,21.754,20.8647,21.0895,26.2785,21.9082,20.6774,23.947,22.4111,24.1986,21.2466,20.8232,20.384
MIR3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFR,27.6218,28.0557,28.7615,17.6645,16.7441,17.9151,33.4682,33.5424,33.2316,20.9925,19.1138,19.46,24.6116,23.1067,25.4688,18.9071,19.1956,18.2029,28.8632,28.3166,25.0746,22.8402,22.2068,22.7064
RYR2,0,0,0,0,0,0,0,0,0,0,0,0,0.0150211,0.00734644,0.018475,0.05546,0.0275258,0.0567647,0.0149152,0.012011,0.00314475,0.0336527,0.0283876,0.0344856
LPIN2,3.03205,2.8945,3.00137,2.42057,2.15884,1.73905,3.63275,3.40711,3.07223,2.80211,2.99179,2.76226,2.39809,2.28659,2.63724,1.88715,1.83717,1.68555,2.63331,2.6507,2.45546,1.59826,1.6281,1.71181
CELF5,0.0601891,0.134523,0.198878,0.168727,0.0552754,0.168617,0.100443,0.158902,0.123346,0.149843,0.119157,0.211194,0.20989,0.320897,0.153785,0.525524,0.587442,0.445862,0.242611,0.327047,0.243486,0.555187,0.916986,0.69281
GPR132,0,0.0219018,0,0.0201473,0.0396095,0.0547613,0.0224901,0.0214477,0.0138024,0.0206466,0,0.0715707,0,0.0106256,0,0.0303936,0.0207472,0.0513337,0,0.0362167,0.0426598,0,0.0205277,0.0207944
SLC46A1,2.86478,2.55942,2.4774,2.32862,2.26071,1.87057,3.11763,2.85842,3.14877,1.92847,2.42146,1.86176,1.99646,1.50204,1.60932,2.20424,1.71684,1.69745,1.63403,1.40544,1.46697,1.45695,1.62751,1.52547
ZNF571-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181501,0.0247708,0.0544927,0,0,0,0,0,0
NCKAP5,0,0,0,0,0,0,0,0,0,0,0,0,0.636693,0.38064,0.313296,0.41536,0.469508,0.534712,0.772525,0.905017,0.858684,0.461096,0.668452,0.698303
BIN3,10.006,10.7357,9.31798,10.0403,10.1919,8.13863,11.5018,10.2678,11.1305,12.3132,9.62546,11.312,8.80556,8.614,8.33741,7.64971,7.38999,8.12795,8.17037,8.75684,9.48176,7.75922,7.4116,7.61067
KERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYRM5,12.6394,14.3557,15.9768,15.6199,13.5514,16.9301,15.7804,15.916,15.8158,16.7224,14.052,14.6702,9.48065,9.21125,9.33022,11.4119,11.3224,14.7922,11.6601,12.1031,11.1171,16.1455,18.1332,16.1517
GNPTG,18.7035,18.0361,18.1289,30.0618,27.5024,27.69,21.6556,21.0395,19.6769,37.7357,36.8622,37.0838,25.6618,27.2783,28.2454,35.3166,42.9005,42.2952,32.1326,29.2131,34.1738,49.6685,53.6337,50.084
C19orf44,2.28455,2.05246,1.53468,2.07538,2.21035,2.08745,2.55106,2.03254,1.73,2.75067,2.41051,2.34264,0.762641,0.810486,0.801099,0.968032,0.650648,0.791834,0.846903,0.836739,0.807493,0.842562,1.02785,0.919945
RPL36A-HNRNPH2,51.1045,39.9367,43.7779,48.0726,47.0556,57.4501,51.5209,56.0884,59.9032,57.9602,55.8507,52.3254,45.829,50.5426,58.2653,58.8221,64.392,64.8028,59.442,59.7497,53.9636,79.5567,70.3012,87.2004
FSD1L,0.638196,0.911317,1.04572,0.927611,0.572539,0.553885,1.2968,1.31977,1.17444,0.66801,0.482766,0.710658,0.584325,0.402384,0.361876,0.399564,0.481333,0.197654,0.413377,0.39341,0.317469,0.350831,0.278012,0.274054
UBN1,8.4753,9.25908,8.8872,8.06069,7.65241,6.9777,8.17173,7.44034,8.03596,7.20518,7.54352,7.406,6.68923,6.04067,7.02419,9.62756,8.64683,6.94256,8.34139,8.0442,8.7342,10.5702,10.1897,9.60156
NOD1,2.77524,3.4209,2.76511,2.2028,1.84342,1.91933,2.72593,3.06858,2.73768,2.1929,2.227,2.38067,2.56065,2.58781,2.3665,4.04572,3.8109,3.69247,2.20265,2.17195,2.45245,4.70368,4.4783,4.49514
LOC101927100,0,0.104424,0.202958,0.086654,0.0944146,0.173385,0.0967306,0.306778,0,0.196879,0,0.153886,0.107963,0,0,0.562849,0.567334,0.652782,0.0857612,0.0863275,0.0815815,0.483905,0.612098,0.0991445
RNF121,8.73173,7.60563,7.88256,9.60294,9.687,9.92996,7.86946,9.20947,8.679,9.06738,10.1466,9.60645,21.5909,21.6935,18.6321,23.0318,21.6132,21.1985,19.7765,20.1203,20.1766,18.7086,17.6243,18.9067
LOC285762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941053,0,0,0,0,0,0,0,0,0
SNTN,0,0,0,0,0,0,0,0,0,0,0,0,0.0881289,0.269418,0.303537,1.03531,1.61494,1.50977,0.140012,0.0704684,0.14762,1.57972,0.9993,2.1042
PPP2R5E,13.5482,13.8689,13.9027,11.0242,9.93385,11.1636,14.1873,14.8947,13.7734,12.7063,12.1928,11.4653,11.0673,10.3457,11.6714,12.5965,10.9989,11.5293,11.3948,12.0963,10.7314,13.4481,13.8326,12.5941
FAM47C,0,0,0,0,0.0171116,0,0,0,0,0.0356822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF878,0.502873,0.529642,0.278076,0.166069,0.210431,0.13836,0.364025,0.267954,0.222088,0.0456593,0.0367812,0.0960793,0.0130068,0.0181771,0.0127994,0.00654858,0.00595867,0.0262148,0.0103321,0.0130004,0.0174294,0.0186516,0.039944,0.00895835
SNAPC2,25.1049,23.6058,22.6223,23.7781,22.5926,21.7156,23.8414,21.8314,21.2608,21.5919,23.2309,24.421,15.9261,15.884,15.2634,15.7173,15.1567,14.7384,13.9143,13.3196,13.1505,17.6574,16.1483,16.1862
PTAR1,3.97381,4.20912,3.91535,2.48988,2.22625,2.53342,4.56707,4.20359,4.36526,2.98154,2.6204,2.92184,4.12367,3.6658,4.20306,4.79988,3.86297,3.87603,5.34685,4.81043,4.16561,5.66744,5.01485,5.50199
ZNF107,3.99472,3.02555,3.4728,2.02942,2.0536,1.90848,3.09383,2.82708,2.86959,1.59113,1.38842,1.76236,1.82575,1.25168,1.99299,1.50604,1.05219,1.0862,2.27734,1.97774,1.77344,1.45517,1.47904,1.45077
SLC4A8,0.296509,0.467798,0.381226,0.525906,0.523066,0.531188,0.444187,0.536841,0.492594,0.578756,0.691631,0.657335,0.458084,0.651343,0.753639,0.663112,0.587018,0.675607,0.304481,0.471079,0.429481,0.471613,0.483601,0.497676
PHF3,9.54535,9.83845,10.2012,10.6576,10.5732,10.8734,9.62144,10.1458,9.6781,13.9424,13.4994,14.2353,5.75915,4.42302,5.88364,9.80735,9.06926,9.1715,6.63086,6.57451,6.58484,12.6404,11.3556,11.7153
NBPF9,1.90164,2.49582,2.1027,2.9705,2.64287,2.52423,1.60616,2.29565,2.30925,2.56107,2.46418,2.49838,4.41169,4.34409,2.3145,6.12053,7.29001,4.98742,4.63456,4.58412,3.7369,5.92618,5.68434,5.57045
BEND4,0,0,0,0,0,0,0,0,0,0,0,0,0.0070682,0,0,0.00474486,0,0,0,0,0,0,0.0133687,0
RGL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB3B,0.717871,0.794165,0.757983,0.380225,0.327526,0.393155,1.02533,0.991453,1.07363,0.490344,0.475234,0.443832,0.921907,1.01448,1.11027,0.180505,0.246366,0.251614,0.772375,0.848504,0.816257,0.0659784,0.0816686,0.0617319
EIF1AX-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP2K7,20.5567,19.7855,20.0328,22.1749,20.1858,21.4389,20.7358,20.4648,21.0592,23.0916,22.8962,23.5976,9.29812,8.58902,8.90405,8.97017,9.23946,9.23477,8.17796,8.75317,9.02306,9.29499,9.3657,9.33092
ID4,6.74038,6.22241,7.16409,15.2001,14.5927,13.7276,5.04265,3.97872,4.90803,7.04196,6.60965,6.58502,2.54683,2.60452,3.17324,2.28698,2.40927,2.34987,2.60113,2.61831,2.2575,2.19349,1.65646,2.18694
OR2A20P,0.453924,0.701112,0.263366,0.605177,0.154099,0.259731,0.190986,0.326479,0.442501,0.495551,0.45349,0.829623,3.97E-06,0.246314,0.0712555,0.599958,0.662792,0.739917,9.33E-07,2.93E-05,0.215314,0.877067,0.800536,0.478832
BAIAP2L2,11.1805,10.7808,9.67981,2.89714,3.28563,2.96597,3.79377,4.59655,4.17493,1.19899,0.944395,1.13783,0.970583,1.28636,1.29398,0.252212,0.258179,0.157756,1.46737,1.22671,1.38972,0.477018,0.266262,0.488782
BOLA2B,68.977,68.2013,66.3063,47.8162,47.1953,49.7467,68.3489,68.3579,64.8702,38.7955,45.1156,44.8396,90.2601,97.6355,84.5282,30.7384,36.8781,36.9908,105.228,104.447,110.231,34.1519,35.9317,33.1898
LRRD1,0,0,0,0,0,0.0198498,0,0.0234197,0.0201041,0,0,0,0,0,0,0.0331968,0,0.024917,0,0.0197709,0.0207073,0,0.0467281,0
GTF2IRD2B,3.60065,3.74407,3.19859,5.88939,5.78071,6.15731,2.70284,3.08798,2.78956,5.56038,5.4774,5.5487,2.72132,2.59169,2.65124,8.9522,9.86159,9.24681,2.73722,2.53506,2.80048,11.6507,10.8544,10.931
ZNF235,0.716698,0.609908,0.70723,0.506753,1.04952,0.783815,0.828319,0.635795,0.479629,0.927343,0.958686,0.626736,0.549209,0.477541,0.660513,1.16066,1.06232,1.31189,0.436269,0.585534,0.425872,1.34898,1.76831,1.56909
NLRP7,0.769023,0.723238,0.833808,1.56646,1.76474,1.47816,0.613935,0.710242,0.648511,1.86864,2.38771,2.1818,0.508467,0.429108,0.59843,0.455107,0.812998,0.401876,0.388063,0.454402,0.40077,0.509289,0.471037,0.338754
TENM1,0.246332,0.148251,0.193545,0.213106,0.213648,0.184577,0.00475358,0.00453325,0.0155659,0.0174557,0.00902283,0.0113435,0,0,0,0,0,0,0,0,0,0,0,0
SLC15A1,0.138517,0.0200989,0.0585802,0,0,0.0166818,0.144472,0.0590466,0.152062,0.018947,0.0391748,0.0656675,0.0415599,0.0406538,0.0408948,0.0697474,0.057118,0.188465,0,0.0166157,0,0.0186228,0.0196354,0.0381654
PDCD7,9.65935,9.44111,10.2291,9.10678,9.49275,9.87488,9.82387,9.12943,9.98281,9.29062,8.48697,8.06811,16.1389,15.9462,16.101,12.8329,13.6884,11.6789,17.6343,18.7906,17.7393,16.9265,17.0662,16.3855
LINC00588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIVM,3.11877,3.42991,3.12494,2.73948,3.05372,2.94776,2.90139,3.42974,4.30755,3.54366,3.30595,3.10786,3.4084,3.46898,3.5972,3.72984,3.71468,4.57841,3.67119,4.85549,3.83758,5.45091,6.18381,5.12643
ZNF398,2.52897,2.55468,2.48259,2.71663,2.5126,2.65911,2.30813,2.45137,2.18556,2.97138,3.01143,2.89776,2.38202,1.63967,2.2295,2.31424,2.44865,2.806,2.04668,2.24845,2.33862,2.84277,2.94922,2.99958
CCDC37,0,0,0,0,0,0,0,0,0.0262562,0,0,0,0,0.0315893,0,0,0,0,0,0,0,0,0,0
SEMA6C,0.248589,0.284049,0.293164,0.740355,0.699143,0.566839,0.291679,0.32661,0.225515,1.27937,1.01502,1.08275,0.212096,0.112417,0.129243,1.2705,1.18097,0.920735,0.194406,0.131287,0.151253,1.41455,1.34127,1.1387
SIRT3,6.02479,6.46373,5.95542,7.80917,7.00306,6.95574,6.58466,6.42932,6.31049,7.94391,8.65966,8.96728,4.76043,4.72757,4.66985,7.37371,7.99935,7.317,4.89703,4.80326,5.58572,9.15324,8.82676,8.05377
SUV420H2,8.27408,8.06899,8.08361,9.19476,8.33052,8.053,10.0633,9.03636,10.3036,10.686,10.7479,10.6958,6.35061,6.5794,6.0503,6.91791,8.4635,7.97054,7.70458,8.65565,7.85693,8.2268,9.11036,8.8804
ZNF721,3.91339,3.78093,3.6916,2.58376,2.8233,3.16668,3.38961,3.76383,3.73663,2.9761,2.41877,3.09215,6.74306,5.4332,7.16162,6.14798,6.54658,6.56018,8.18325,8.61555,7.08413,9.53945,8.55459,9.33248
SNORA76A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC400685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434942,0,0,0,0,0,0,0,0
HMGCLL1,0.422869,0.159707,0.174775,0.89077,0.52695,1.00619,0.334338,0.303112,0.18877,0.691245,0.720783,0.847299,0,0,0.0251823,0,0.0703434,0.22896,0,0,0,0.0814347,0.0324632,0.0805026
CMSS1,94.2284,88.4632,95.6995,40.2975,43.603,47.1306,110.056,122.955,116.568,36.0672,35.3862,34.2619,70.3771,74.114,72.8673,8.65136,10.1886,10.3072,66.6239,70.2622,64.7566,10.2043,9.52799,10.6497
RANBP2,8.38219,7.80185,8.41992,7.31464,7.28627,7.7788,8.11307,8.59173,9.04724,8.53273,7.92204,7.83329,10.1794,7.64325,10.8377,8.97207,9.84825,9.69813,10.1073,10.0686,9.63157,9.59928,9.37016,9.64414
HMGN2P46,5.62076,5.34736,5.79982,3.55728,4.18023,3.55952,4.11226,4.10074,4.28481,2.78876,3.20779,2.54781,5.19752,5.52788,4.9844,4.75565,4.91785,5.46227,6.29254,5.60304,5.74252,8.01271,7.33245,8.66646
CCDC36,0,0.0235774,0,0,0,0,0.0484233,0,0.0396413,0.0222261,0.0459564,0.0385177,0,0,0,0,0,0,0,0,0,0,0,0
SCN4B,0,0.0147801,0.0548867,0.0407937,0.0668274,0.04689,0.0455374,0.0289503,0.0621331,0.0385096,0.0432176,0.0120725,0.0152809,0.0448484,0.0300753,0.103006,0.0774035,0.015399,0.0364204,0.0122187,0.0383976,0.0392585,0.11039,0.0140343
ARPC4,85.6846,85.3123,85.988,85.145,87.416,83.797,82.9511,86.0813,88.5546,91.0387,95.4468,91.5043,103.095,102.987,103.369,90.4532,99.1647,99.4012,98.982,96.9369,99.7185,85.5704,92.2411,90.4334
POLR2G,170.77,163.951,165.657,118.254,124.315,122.111,125.979,131.634,125.88,76.8381,80.706,76.3166,149.232,173.387,143.703,61.4199,72.9768,71.7234,158.021,153.789,159.414,75.5406,76.8997,74.2927
OR10AG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRB10,6.23842,6.37609,5.37455,4.56879,4.26691,4.05457,9.88767,9.57105,9.32257,5.1858,5.06083,5.44736,20.9982,21.6495,22.4458,19.5748,18.8968,16.5964,18.698,18.9914,18.5992,16.0147,15.6511,15.8458
KCNK1,37.6139,38.6251,38.8107,61.7094,66.0434,61.6008,31.3045,30.2065,31.4595,51.9274,49.4967,47.5936,16.5822,18.1956,18.7008,13.0493,14.9371,16.1158,20.2517,22.1732,21.1172,29.0824,28.8436,27.4328
GALNT7,32.2731,32.78,33.8209,39.7927,39.9916,40.3463,33.9838,34.1188,33.7649,48.3895,44.445,48.0485,23.0279,21.5844,25.6151,24.3203,24.7398,24.8464,28.4967,27.324,24.8495,32.0563,31.2269,32.1826
LPAR5,5.10927,4.48088,4.55184,6.1605,6.56358,6.08892,4.86869,4.49895,4.57949,7.60113,7.95397,8.09229,0,0.0477093,0.0239943,0.114598,0.146967,0.0983025,0.0774884,0.0194977,0,0.196705,0.11522,0.134373
REPIN1,48.4813,50.4317,45.6098,68.0226,66.2787,62.3036,40.8195,40.5116,41.6981,70.4871,70.1528,73.9344,19.6209,18.2242,19.9103,29.207,27.036,27.0723,17.9209,19.3269,18.5239,35.6682,39.4688,36.4809
MAP4K5,9.22156,10.4837,9.24141,7.91434,8.09278,8.22499,10.9569,10.7382,11.732,9.73781,8.26878,8.42716,23.0052,20.1153,24.9224,28.4353,28.0204,29.2568,27.4339,26.968,24.2451,33.6325,29.8363,30.5909
FAM173A,53.1821,54.4147,49.2509,43.1759,47.398,48.2547,49.4766,52.9707,54.9732,38.6712,44.4488,39.9822,33.6934,42.2536,45.2426,25.0372,32.4367,31.9965,42.3605,44.7375,44.1834,29.6971,31.6324,30.3392
ANGEL1,7.24488,6.99036,7.5361,5.65596,5.1106,4.84108,9.07686,8.71504,8.35321,6.34173,6.43154,6.54473,3.12402,3.39034,3.39514,4.25689,2.62025,2.13011,3.61745,2.93296,3.29305,3.23147,3.21632,2.99732
TMC4,19.3828,20.1785,18.1217,52.8558,49.7936,51.5736,23.8549,22.6474,23.8149,64.0492,70.1545,71.8909,19.3036,20.2587,19.7966,131.921,142.037,133.045,20.1216,20.0594,21.9106,160.882,164.147,160.471
FAM71A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPP10,0,0,0,0,0,0,0,0,0,0,0,0,0.0131083,0,0,0.00879954,0.0240374,0.0132096,0.0208399,0.0209776,0.0109775,0,0.0123415,0.0120376
LOC100996634,0.163964,0.399695,0.258888,0.153198,0.421611,0.22117,0.171013,0.35879,0.223997,0.31399,0.519363,0.353678,1.65295,1.24642,1.20298,2.9821,2.68191,2.32508,1.14891,1.40431,1.45644,1.85178,2.31032,2.10298
PRDM7,0,0.0389313,0,0.0179062,0,0.00807808,0,0.019062,0.0163634,0,0,0.0158996,0,0,0,0,0,0,0,0,0,0,0.0190167,0
DENND3,2.9906,2.72373,2.87479,7.12479,6.71906,6.62363,2.38254,2.56847,2.69482,5.16696,5.03573,5.81366,2.36406,2.07441,2.09811,6.06789,5.48943,5.07999,2.05282,1.82545,1.97006,4.62144,4.82908,4.09718
LRCOL1,0,0,0,0,0,0,0,0.0861622,0,0,0,0,0.0909677,0.0890036,0.179063,0.427464,0.250044,0.825039,0.0722611,0.218215,0.152397,0.326168,0.34383,0.250613
ZNF527,0.751783,0.572693,0.906427,0.539985,0.442284,0.425803,0.649334,0.59587,0.651927,0.562365,0.49998,0.487269,0.394731,0.349917,0.521919,0.662454,0.440782,0.497229,0.372351,0.394537,0.361555,0.596946,0.734326,0.702326
MIR30C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD81-AS1,0.239008,0.121381,0.353822,0.111657,0.713348,0.352651,0.436245,0.118864,0.459165,0.286061,0.236584,0.347006,0,0,0,0,0.057491,0,0,0.0501728,0,0.112481,0.118582,0.0576219
COL6A3,0.0878239,0.0823459,0.0601039,0.0496845,0.0186118,0.0298835,0.260694,0.174705,0.267988,0.0544342,0.0267483,0.0449359,0,0.0416357,0.0279216,0.0571484,0.0910008,0.0500437,0.0338123,0.00567231,0.0178226,0.0762908,0.0335175,0.117265
PIGL,9.6606,9.56392,8.87048,5.88422,7.41184,4.89742,10.9049,11.7374,11.0677,7.0253,7.44431,7.35531,5.00819,5.40219,5.30784,3.44819,3.58859,3.88224,7.19155,6.6743,6.56101,2.58975,3.5796,5.01188
HHLA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP4S1,0.709147,0.728702,0.597671,0.733147,0.579612,0.772527,0.465618,0.456996,0.815496,0.793848,0.541646,0.663453,11.8988,12.6616,13.2286,12.3209,14.0493,14.111,11.5853,12.3845,11.3281,14.9267,14.5575,14.899
ELAVL2,0,0,0.0160699,0,0.0149554,0,0,0,0.0139048,0,0.01612,0,2.48397,2.05465,2.96016,1.49074,1.19289,1.62247,3.22511,3.83542,2.69205,2.73976,2.50325,3.15735
TREX1,13.5553,11.9351,12.1124,10.7858,13.2068,10.1175,12.7193,11.9615,12.9631,11.086,11.185,11.9866,7.78495,9.70597,8.13604,7.49526,9.72589,8.92359,9.58619,10.6163,10.9463,11.5138,11.8495,11.4468
RGPD8,0.000223451,0.30184,0.000269054,0.142644,0.000205651,0.139727,0.000441302,0.000477992,0.129651,0.000468348,0.000269791,0.000277205,0.160475,0.00064158,0.3549,0.000235006,0.000239439,0.168944,0.000203311,0.000191438,0.000205557,0.194971,0.180048,0.000258361
OR2W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA12A,0.806742,0.670429,0.713354,0.900608,0.635028,1.0157,0.917916,1.04211,0.849847,0.902865,0.829671,0.712761,0.121025,0.118383,0.194866,0.812438,0.735891,0.510019,0.183535,0.123165,0.165848,0.966266,1.1436,1.1013
MIR610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVL,0.67146,1.00506,0.802123,0.264156,0.259634,0.566084,2.35899,2.1442,2.44413,1.18432,1.11941,1.26073,12.6549,13.8681,13.7678,17.389,16.2703,16.0438,13.1332,12.7006,14.0797,15.965,16.692,17.4831
PDE7B,0.0780832,0.101969,0.143092,0.27098,0.194634,0.103438,0.302491,0.321756,0.238107,0.384502,0.287081,0.397937,0.0117138,0,0.0230521,0.110088,0.107326,0.0708264,0.03722,0.0280993,0.00980964,0.251941,0.309923,0.25817
PWRN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR5C1,0,0,0,0,0,0.0644424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSP,17.4663,17.9303,18.0501,22.1869,20.3681,20.7788,12.9171,13.0399,13.2434,18.7614,18.0888,19.0719,4.62684,3.8634,4.86087,14.9593,14.0409,13.3387,5.23872,4.96264,4.78814,19.4715,19.4058,18.3063
PPP2R2A,15.0882,15.8387,16.0742,9.68992,10.6422,10.8654,15.0388,15.2003,15.4037,9.0532,9.04364,8.73356,12.001,12.1419,12.1519,8.73664,9.71654,10.0565,11.5282,10.6824,10.3175,8.71805,8.82404,9.52394
LOC101928442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTUD6B,10.4939,10.5818,11.2403,5.63193,6.45478,5.89383,10.8668,10.8645,11.0754,4.95798,5.10704,5.93127,7.12658,6.18314,7.10834,2.35655,2.1501,2.67232,7.92153,7.2361,7.11406,2.89651,2.93008,2.60397
MIR4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXA,40.8614,41.7663,43.4163,58.6112,55.3949,58.7599,38.9426,40.488,38.7383,58.8729,60.0419,60.6631,26.5837,25.632,28.1401,58.1213,62.7995,60.077,31.0595,32.6353,32.9734,72.7538,72.6333,72.5626
ZNF558,7.06056,6.2515,6.56105,7.25088,7.56154,7.32314,7.5251,7.26846,6.34491,8.41606,7.90585,7.68499,3.43701,2.81231,3.60537,5.10789,5.68426,5.31519,3.27971,3.30136,3.07752,6.45105,6.45458,6.87833
STX3,9.73475,10.3558,9.91511,9.75016,9.55785,9.9626,5.317,5.63904,5.59635,5.55222,5.57538,5.91954,7.24105,7.2818,7.88698,9.43585,9.54377,8.77011,7.19,6.77305,7.28807,8.50182,8.63512,8.22313
UNC5B-AS1,0.393943,0.266753,0.388879,0.61346,0.964733,0.885924,0.547837,0.261223,0.448482,1.00586,1.03986,0.544713,0.275792,0.539751,0.950166,7.12781,8.46513,9.03253,0.109539,0.220525,0.693146,10.0137,11.5968,11.7769
ALDH1L1-AS2,0.0819203,0,0,0.0255138,0,0.0690623,0.0284807,0,0,0.0261461,0.0540595,0,0,0,0,0.0192497,0,0,0,0,0,0,0,0.0526666
PNPLA5,0.0580406,0.0589522,0.0286371,0,0,0,0,0.115462,0.049557,0,0,0,0.822475,1.40058,1.13958,0.0409153,0.0837673,0.0307097,1.79101,1.31561,1.76063,0.0819371,0.0863899,0.0559714
MIR5692C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCE1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF14,0,0,0,0,0,0,0,0,0,0,0,0,0.0482907,0,0.0237538,0.0810434,0.0442408,0.0243265,0,0.0193027,0,0.064917,0.0456309,0
ADK,107.449,110.532,113.943,102.935,112.503,111.091,91.6761,87.9737,89.3534,85.847,78.5829,74.7214,69.7629,66.9681,68.995,47.5419,59.6477,59.1406,76.1823,77.6054,75.0717,60.4061,57.7536,62.4808
BRD9,26.4641,24.4649,25.3487,22.5949,20.6243,21.2397,26.7584,26.7863,26.4225,21.1201,21.9748,21.388,33.7885,35.0496,33.5173,28.4072,28.3624,26.6749,33.5701,32.4825,33.1828,26.9699,25.9868,27.3227
SNORD116-22,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7117,0,0,172.797,0,0,0,0,0,0,0
URGCP,11.7768,11.9917,11.0131,11.5719,10.204,9.58565,10.484,9.7392,9.75052,9.02934,10.6344,9.82971,12.4523,11.2401,11.2675,14.5887,11.4871,10.3593,10.471,10.8572,11.1782,12.152,11.0822,10.49
MIR548AU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
