Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
BRCA1 DN.V1 DN,-0.32594166129400515,-1.3401570940075804,0.0425531914893617,0.37252672276552196,143,43,IFI35;MX2;CDC42EP2;RAPGEF1;NDOR1;CCDC106;GRIP1;HIST1H4E;TRAF3;CYTH3;WDR60;CDK11A;ZBTB44;GM2A;ZNF32;SPG21;GNA12;CHD2;SPHK2;EPB41L5;ENST00000633391.1;CARD10;HTATIP2;EXOC6B;ICMT;VAMP3;HSD11B2;TMEM143;ZNF668;GPR19;RAB40C;EXD3;EFNA5;PLBD1;SNAI1;CNIH4;NRGN;CTDSP1;KLHL11;GATAD2A;FAM57A;STX10;BRCA1,TMEM143;ZNF668;GPR19;RAB40C;EXD3;EFNA5;PLBD1;SNAI1;CNIH4;NRGN;CTDSP1;KLHL11;GATAD2A;FAM57A;STX10;BRCA1
AKT UP MTOR DN.V1 DN,-0.29494664595494585,-1.3094679570351073,0.13333333333333333,0.3934197558941703,183,101,MGAT4B;SERPINF2;SATB1;RTKN;MSRB2;HARS2;FRAT2;ERF;ISYNA1;C1R;TYMP;CHAD;SH3BGR;SASH1;PSAT1;PRKRIP1;DNAJA3;MSL2;TSPYL4;LANCL2;VPS33B;RGS19;RNF25;CHST12;IRS1;KCNN4;AMPD2;IL17RC;TP53I13;BCS1L;CAMKK2;GATAD2B;ASS1;MLPH;NDRG4;TNFRSF19;TM4SF1;LRRC1;LIMD1;COIL;RAMP1;ITGA6;FKBP11;IL13RA1;ABHD14A;ACY1;ZC3HC1;CBS;HAUS1;MTHFD1;EFEMP1;COL17A1;TYW1;PKP1;BDH1;FKBP10;POLD2;CAV2;CHRDL1;POLM;FAM20C;TSPAN4;TULP3;MAZ;SLCO3A1;PMPCB;ITSN1;WEE1;STEAP1;RPS6KB2;PLEK2;FEZ2;ENST00000634687.1;IFRD2;AP2B1;PDIA5;METTL5;S1PR3;CBY1;ITPKB;TBCE;PHLDA2;ASF1A;ZNF771;PUS7;SMARCD3;CDC42BPA;TIPIN;BLVRB;ENST00000646327.2;SHMT1;UTP20;PARP2;CENPQ;TMEM97;CAP2;DPYD;SLC7A5;MOCOS;MCM6;MRPS6,ITSN1;WEE1;STEAP1;RPS6KB2;PLEK2;FEZ2;ENST00000634687.1;IFRD2;AP2B1;PDIA5;METTL5;S1PR3;CBY1;ITPKB;TBCE;PHLDA2;ASF1A;ZNF771;PUS7;SMARCD3;CDC42BPA;TIPIN;BLVRB;ENST00000646327.2;SHMT1;UTP20;PARP2;CENPQ;TMEM97;CAP2;DPYD;SLC7A5;MOCOS;MCM6;MRPS6
TBK1.DF DN,-0.3299175734150317,-1.3187922448630338,0.0851063829787234,0.3970239448974951,287,239,CASP6;LSM14A;PLEKHA2;CBX6;DKK1;GOLGA2;HIST1H1C;MFSD6;ADCY6;SNX15;MRPS33;YES1;COL4A5;ZKSCAN1;UFL1;GNPDA1;HNRNPA0;NME6;THBS1;HMBOX1;ZCCHC10;TERF2;BPTF;RNF5;LMO4;ERLIN2;USP22;AGFG1;SPRY2;ATP2B1;KTN1;SEPHS2;ALDH3A1;MTA1;PPCS;ANKRD11;RCC1;PLEKHA1;CCNG2;RBBP5;CAMK2N1;PTGES;POLR3B;TBC1D10B;BNIP2;TTPAL;DNAJC16;C1D;BPHL;PMAIP1;BACH1;INSIG2;HIST1H1E;NFYB;PMEPA1;GALNT11;TRIM23;SLC26A2;TEAD1;RALA;RMND1;ATG2B;CXADR;TAF15;ZNF395;EXOC5;OSBPL1A;NCOA3;ENST00000429645.6;TTBK2;SLC39A8;KDM4A;RCBTB1;MPHOSPH9;PSMB9;NRIP1;CBFB;ODF2;MPDZ;RXRA;TLN1;SLC6A8;PNISR;SEMA3C;UBE2W;CLEC16A;MED13L;ATP6V1C1;MBP;SLC35A5;YTHDF2;HIST1H4C;ATP6AP2;HIPK2;RPS6KB1;ITGB6;MTR;ITCH;CCND1;IL1RL1;RFX7;ADAM10;KPNA6;PRKD3;THOC2;ITGA2;NIP7;NF1;KLF5;RBM4;RSF1;KLF7;UBL4A;LUC7L3;BRWD1;LETM1;COASY;BCL2L1;TTI1;DICER1;PDHX;PDGFA;PAFAH1B3;COL17A1;GOLT1B;SMG1;BMPR2;AKAP9;AP1AR;IGF2BP3;BDH1;TNRC6B;MTAP;SMARCA2;GTPBP8;UBXN4;USP46;DCP2;SMAD5;TCOF1;ETNK1;DDX60;LIMS1;RIF1;STOM;RAI14;NDUFA13;SERPINE2;SIKE1;FNBP1L;CLN5;SMURF2;ARFGEF2;SPIN1;AFF4;FOS;SCARB1;GTF2A1;MYO6;ERAP1;CDCA4;PRKRA;UBXN8;EXPH5;RLF;ENST00000616334.2;MTPAP;PPIG;SLC25A13;NLK;PANK3;HIPK3;IL1RN;GOLGA4;ESF1;GEMIN4;CUL5;DCAF16;ACAP2;TSPAN5;IMPACT;CD2AP;ZNHIT6;SMC5;PRRC2B;ALDH9A1;TFAM;GNAI3;KIF14;CRK;NEK7;TMOD3;GALNT3;TBK1;KCTD3;PCBD1;ARMC1;ANKFY1;ZWINT;DNAJC3;APPL1;CDC27;LIAS;HMGCS1;EHF;DNAJB14;IRF2;OSBPL3;RPAP3;SCAF11;AMMECR1;SEC63;CBX5;PKP4;CDK6;NSMAF;SLK;CLOCK;IDE;ROCK2;GALNT7;CCNE2;ELL2;RSRC1;SNTB2;DCK;MSH2;RFWD3;VRK1;NAA35;BLMH;DSN1;CHMP2B;COPS4;LMNB1;UGGT1;HOOK1;MIS18BP1;NAA15,ESF1;GEMIN4;CUL5;DCAF16;ACAP2;TSPAN5;IMPACT;CD2AP;ZNHIT6;SMC5;PRRC2B;ALDH9A1;TFAM;GNAI3;KIF14;CRK;NEK7;TMOD3;GALNT3;TBK1;KCTD3;PCBD1;ARMC1;ANKFY1;ZWINT;DNAJC3;APPL1;CDC27;LIAS;HMGCS1;EHF;DNAJB14;IRF2;OSBPL3;RPAP3;SCAF11;AMMECR1;SEC63;CBX5;PKP4;CDK6;NSMAF;SLK;CLOCK;IDE;ROCK2;GALNT7;CCNE2;ELL2;RSRC1;SNTB2;DCK;MSH2;RFWD3;VRK1;NAA35;BLMH;DSN1;CHMP2B;COPS4;LMNB1;UGGT1;HOOK1;MIS18BP1;NAA15
NRL DN.V1 DN,-0.30813966449151314,-1.312654851585588,0.07692307692307693,0.398014320108538,134,71,METRN;LAMTOR2;ZNF146;TMED9;HARS2;TNPO2;GGT7;RGS20;INPPL1;WWC1;ATP2A1;QSOX1;TOM1L2;ZNF316;SMPDL3A;NOXO1;BAX;RNF25;ADRB2;TTLL1;MFNG;CLIC1;GTF2I;TMEM158;PRKCQ;BBX;CASP7;ENST00000647385.2;ARHGDIB;CTBS;ATE1;ACBD6;ABHD3;SOCS3;PDIA3;TRAPPC3;EPM2AIP1;CLPB;DPP8;PLEC;ECE1;FKBP9;CDT1;TUFT1;RASA2;PECAM1;CLIC4;SLC25A13;ORAI1;AP2B1;NFKB1;ERMAP;RGL3;CRYBG3;USP25;ARPC3;BSPRY;IL17D;DYSF;PRMT1;LMNB2;MPP6;ALDH2;ELK3;RNF149;SUPT16H;PNP;RAB8A;U2AF1;DNAJC9;DYNC1LI1,SLC25A13;ORAI1;AP2B1;NFKB1;ERMAP;RGL3;CRYBG3;USP25;ARPC3;BSPRY;IL17D;DYSF;PRMT1;LMNB2;MPP6;ALDH2;ELK3;RNF149;SUPT16H;PNP;RAB8A;U2AF1;DNAJC9;DYNC1LI1
CSR EARLY UP.V1 UP,-0.3535996548693074,-1.320848099394135,0.13333333333333333,0.4055964083255418,164,124,REST;ENST00000634790.2;ITPRIPL2;GATA2;TNFRSF12A;REPS2;CCDC59;ELL;BCAR1;ENST00000441555.2;SMAD7;SMTN;ST3GAL1;PXN;PTGS2;SPRY2;SHB;MYO9B;NT5E;RNPS1;FRMD6;SRSF3;PTPN12;BCAR3;SRP72;PPIF;RRP9;HPCAL1;PHLDB1;RGMB;PTPN1;UTP3;DHX33;INHBA;SMARCA4;LRRC8A;FJX1;ADRM1;DOT1L;HBEGF;TIMM23;HMGA1;NRIP1;TIMM22;CBFB;EIF4A3;RFK;NMD3;CSRNP2;FAM107B;IL11;PCSK7;DCBLD1;PLAUR;MAP2K3;PANX1;TDG;SOX9;VGLL4;DSP;NIP7;SLC30A1;YWHAG;TXNDC12;AMMECR1L;BRPF1;EIF4A1;NRBF2;POLE3;TRNP1;POM121;IRAK1;NUP54;ZNF800;GTPBP4;CD274;CHUK;USP36;YOD1;UAP1;UBE2N;TBX2;UFM1;DNAJA1;TFG;GAL;RIPK2;CRISPLD2;GNL2;NCL;F3;EIF4H;DKC1;NOP16;KLF10;SLC16A1;SNAI1;SEC24A;TOP1;PHF20L1;MOB1B;ACTR3;SREK1IP1;MRPS35;MNAT1;ZBTB2;PDE4DIP;DDX21;PTP4A1;MAPRE1;ELK3;DIS3;EHD4;DNTTIP2;KPNA4;PNP;ILF2;VTA1;USP12;FOXD1;UGDH;AMD1;ETS1;NET1,USP36;YOD1;UAP1;UBE2N;TBX2;UFM1;DNAJA1;TFG;GAL;RIPK2;CRISPLD2;GNL2;NCL;F3;EIF4H;DKC1;NOP16;KLF10;SLC16A1;SNAI1;SEC24A;TOP1;PHF20L1;MOB1B;ACTR3;SREK1IP1;MRPS35;MNAT1;ZBTB2;PDE4DIP;DDX21;PTP4A1;MAPRE1;ELK3;DIS3;EHD4;DNTTIP2;KPNA4;PNP;ILF2;VTA1;USP12;FOXD1;UGDH;AMD1;ETS1;NET1
TBK1.DN.48HRS DN,-0.3906119200427046,-1.2778765813181745,0.14545454545454545,0.45550118482543084,50,42,ANKRD10;KIAA0100;ABCF1;GNA15;BPHL;DUSP22;BIRC2;RALB;RALA;STX1A;ITGB1BP1;PRKCQ;PPOX;PLEKHJ1;ENST00000429645.6;DUSP4;RAD51C;IL13RA1;AKAP8;H2AFV;COASY;INPP4B;PDHX;PDGFA;PAFAH1B3;GTF2A2;ATP6V1D;TOR1A;CPNE3;MAPK9;TRIB3;CRYZ;DLD;CTNNAL1;UFM1;TERF2IP;XBP1;BIRC5;GALE;DCK;CDK1;ATG3,H2AFV;COASY;INPP4B;PDHX;PDGFA;PAFAH1B3;GTF2A2;ATP6V1D;TOR1A;CPNE3;MAPK9;TRIB3;CRYZ;DLD;CTNNAL1;UFM1;TERF2IP;XBP1;BIRC5;GALE;DCK;CDK1;ATG3
AKT UP.V1 UP,-0.28256811396270115,-1.263950058511748,0.044444444444444446,0.4730498066863771,172,116,VAT1;LRG1;CDKN2B;HIST1H2BD;TNFRSF12A;PON2;MMP15;ST6GALNAC6;GPX2;PTRH1;GIPC1;PFKP;GTF2IRD1;FXR2;VILL;ATF3;SGPL1;PACSIN3;CCNG2;TRAF4;TFRC;ACOT9;SAA2;SYT17;SPRR1A;BPGM;METRNL;TMCC3;TACSTD2;TPRN;PTPRJ;RIMKLB;DLG4;CXCL16;CD55;SPECC1;PLAT;HIST1H4H;INSIG2;BACE2;AK4;VAMP5;RASSF1;SH3BGRL2;ENST00000229725.4;IFIT3;CAMKK1;GCH1;PLK2;EDN1;FDFT1;CIR1;SECTM1;SEC14L2;GUSB;PTPN14;SAA1;GDE1;TOM1L1;DUSP10;GAK;ADAM10;UGT8;MPZL2;PYGL;PAK1;TJP3;ALDOC;MAN2B2;SOCS6;PSCA;S100A14;IL1R1;POLE3;FBXO6;TMEM40;NFIL3;CRLF1;LSS;AKAP2;SPHK1;HIST1H4I;GPD2;KLF6;SLC2A1;SLC6A6;PLSCR1;MYO5B;ABCA7;BID;DHCR24;MICU1;PRKCH;ADORA2B;DHCR7;MSMO1;P2RX5;LGMN;LDLR;TOR3A;GOT1;SGSM3;MAL2;CYP51A1;FAM129A;PDK3;IDI1;PREP;FABP5;TMEM56;PDGFD;UBE2C;PDZD11;COMTD1;PDK1;GPX8,PRKCH;ADORA2B;DHCR7;MSMO1;P2RX5;LGMN;LDLR;TOR3A;GOT1;SGSM3;MAL2;CYP51A1;FAM129A;PDK3;IDI1;PREP;FABP5;TMEM56;PDGFD;UBE2C;PDZD11;COMTD1;PDK1;GPX8
ALK DN.V1 UP,-0.3400942482688285,-1.2594368299210466,0.16326530612244897,0.4744832909490631,145,48,VEGFA;GDF15;RRAS;GALK1;SLAMF7;PSAT1;PYGB;FBXL8;GNA15;SLC12A8;FLVCR2;CEBPG;IL6;THAP3;KYNU;FJX1;MRAS;CSTA;DDIT4;NNAT;PCK2;RBM17;SLC6A9;SAA1;CBS;CA2;CLSPN;CCNK;ARHGAP4;ZNF639;ASNS;IL1R2;VEGFC;TRIB3;STC2;SPP1;TBX2;CARD9;CFTR;EPAS1;XBP1;SLC1A5;ADAM12;MTHFD2;DECR2;SLC7A5;SLC7A11;GRPR,STC2;SPP1;TBX2;CARD9;CFTR;EPAS1;XBP1;SLC1A5;ADAM12;MTHFD2;DECR2;SLC7A5;SLC7A11;GRPR
ATF2 UP.V1 UP,-0.32508731577917577,-1.2416215416917484,0.23076923076923078,0.5036589118249073,192,82,PTDSS2;FANCF;EFHD1;DGKZ;TSC22D4;IL32;FAM102A;SH3BGR;NEDD9;NME3;DIP2A;ENST00000634647.1;WNT5B;DNAJC15;ANKRD11;ALX3;PCDH1;GNA15;TCIRG1;S100A4;PIN1;KRT7;SMARCAL1;RBP1;CST5;KISS1;STRA6;ENDOG;STEAP1B;CLDN15;SERPINB2;PLXNB3;ARHGAP22;CLDN1;NNAT;PELP1;G0S2;GALR2;CEP41;PRKCD;ATP13A2;PLAU;RAD51;CENPO;UPP1;ABLIM3;PACS1;LAS1L;ZNF639;PLCB3;PITX1;INPP4B;PAFAH1B3;GMPPB;BRAP;ALOX12;GALNT6;DCAF4;ICAM2;PLCB4;RNF2;NES;MAP2;CARD9;LIG1;PLBD1;TK1;POLD1;PODXL;GTF3C5;FGFBP1;LYPD1;MNAT1;CBX5;TRIM14;MELK;PLK4;GINS3;FOXM1;NCAPG;GINS2;DTL,DCAF4;ICAM2;PLCB4;RNF2;NES;MAP2;CARD9;LIG1;PLBD1;TK1;POLD1;PODXL;GTF3C5;FGFBP1;LYPD1;MNAT1;CBX5;TRIM14;MELK;PLK4;GINS3;FOXM1;NCAPG;GINS2;DTL
MTOR UP.V1 UP,-0.3464072390741417,-1.2249138923733678,0.2037037037037037,0.530153676207804,170,100,KIF9;CDKN2B;LGALS3;HIST1H2BD;TNFRSF12A;CPPED1;COQ4;PRAF2;IFI35;GPX2;ISYNA1;PCYT2;NSDHL;PFKP;HSPE1;ATF3;PSAT1;NIPSNAP3A;TFRC;TARS2;PPAN;GSS;SPRR1A;INTS3;DLG4;SCGB3A2;PLAT;ABCA2;CAPN12;H6PD;AK4;FAM131A;TMEM53;PAFAH2;GCH1;RRM2;IL27RA;FDFT1;SLC41A3;PTPN14;USP18;PYGL;GABRG2;STMN1;UHRF1;MTHFD1;CMBL;ADRA1B;ALDOC;PRKCA;S100A14;BDH1;TRMT5;TMEM40;IDH3A;LSS;EEF1E1;NQO2;LIPG;CCDC86;APOOL;IFI30;STEAP1;DBF4;HMOX1;SLC2A1;FDPS;AP2B1;RANBP9;BID;CDC20;DHCR24;SERPINB5;HELLS;SP100;ADORA2B;DHCR7;MSMO1;SQLE;FGFBP1;LDLR;TIPIN;CYP51A1;LTV1;HMGCS1;HIVEP3;ZNF518B;IDI1;HTT;PREP;FABP5;CDK1;TMEM97;MCM5;UBE2C;NEIL3;COMTD1;PDK1;PCNA;MCM6,STEAP1;DBF4;HMOX1;SLC2A1;FDPS;AP2B1;RANBP9;BID;CDC20;DHCR24;SERPINB5;HELLS;SP100;ADORA2B;DHCR7;MSMO1;SQLE;FGFBP1;LDLR;TIPIN;CYP51A1;LTV1;HMGCS1;HIVEP3;ZNF518B;IDI1;HTT;PREP;FABP5;CDK1;TMEM97;MCM5;UBE2C;NEIL3;COMTD1;PDK1;PCNA;MCM6
YAP1 UP,-0.3211923734080582,-1.2153706376708584,0.19047619047619047,0.5377656482955551,47,29,CDIPT;SNAP23;CNP;CDK14;GTPBP3;LLGL1;FAF2;TEAD1;FLOT1;FAM45A;COX8A;FAM167A;PTPMT1;SNX7;MYLK;DRAM2;SEMA3C;YWHAZ;MAML2;RHOQ;SHISA4;SIAE;RAB40C;NRAS;ZNHIT6;DDB2;RPN2;MSN;MOCS2,NRAS;ZNHIT6;DDB2;RPN2;MSN;MOCS2
ALK DN.V1 DN,0.4611554497386894,1.7017984873938183,0.0,0.5579845929627316,148,50,PTK2B;ENST00000646071.1;SERPINF2;DOK3;UNC93B1;LPAR2;EFHD1;IFI6;ZFYVE26;IGFBP6;ESRP1;MX1;ZBED2;GPX2;VPS37B;CTF1;PSORS1C1;ABHD8;SEMA7A;AP1G2;AQP3;PTPRF;ARID3B;THSD4;KCNN4;MTHFR;KAZN;MAEA;PROZ;NMNAT2;DOC2A;HDAC9;OAS1;ENST00000647385.2;DNASE1L2;TTC38;VAV2;CEP41;PPP2R1A;GABRG2;CIC;USP46;GRB7;FOS;DIO2;CEACAM6;VAV1;STUB1;FOXA1;TIAM1,PTK2B;ENST00000646071.1;SERPINF2;DOK3;UNC93B1;LPAR2;EFHD1;IFI6;ZFYVE26;IGFBP6;ESRP1;MX1;ZBED2;GPX2;VPS37B;CTF1;PSORS1C1;ABHD8;SEMA7A;AP1G2;AQP3;PTPRF;ARID3B;THSD4;KCNN4;MTHFR
EGFR UP.V1 DN,-0.2650516916848105,-1.175972401941334,0.15555555555555556,0.5919187324691078,196,128,CASP6;RUFY1;MEX3D;HIST1H1C;HIST1H2AC;PRR7;FAM50A;EFHD1;HIST1H2BD;IFI6;PCMTD2;HIST1H2BG;MDK;SMAD7;SH3GLB2;CYBA;ALG13;HSPA4L;PRPF6;H2BFS;PHF20;HEBP1;HIST1H2AE;TMEM187;NME3;HIST1H3H;ARL4A;ANXA9;SGK3;GRB10;PTBP2;CTSH;IRS1;NMU;BRCC3;GULP1;SATB2;PDCD4;RHOBTB3;IGF1R;TSC22D3;GALC;ZSCAN18;HIRA;HIST1H4H;LTBP1;DCAF6;GTF2I;CLK4;CDKN2AIP;BAZ2B;TAF12;DERA;TMEM106B;CSTA;CELSR2;EPS8;SLC39A8;SNX7;PEG10;GOLGA8A;SLC27A2;NRIP1;BTG3;MPDZ;MATN2;OVOL2;PRKD3;HIST1H2AG;STIL;OSR2;ANK3;ARMC9;APBB2;IFI44;CAV1;ATF7IP;FTO;BDH1;ADD3;ABLIM1;CBR4;PSPH;NDUFA5;DDX60;ARL3;PDZK1;SPTBN1;GPATCH1;HERC6;LTN1;RPP25;RCN1;METTL3;MFF;EFNB2;RASGRP1;LLGL2;EIF2S3;TRIM24;ZNF43;INPP5F;ENPP4;PRKACB;TSPAN5;TBL1XR1;AGL;ENST00000635371.2;POT1;SIGMAR1;KRIT1;ANGEL2;FANCL;ID1;EZH2;E2F8;EPB41L2;RFWD3;ELOVL5;BRIP1;NUP205;NCAPG2;MOCOS;NET1;DEPDC1;KIF11;DTL;CHN1,MFF;EFNB2;RASGRP1;LLGL2;EIF2S3;TRIM24;ZNF43;INPP5F;ENPP4;PRKACB;TSPAN5;TBL1XR1;AGL;ENST00000635371.2;POT1;SIGMAR1;KRIT1;ANGEL2;FANCL;ID1;EZH2;E2F8;EPB41L2;RFWD3;ELOVL5;BRIP1;NUP205;NCAPG2;MOCOS;NET1;DEPDC1;KIF11;DTL;CHN1
PKCA DN.V1 DN,-0.3013200383062215,-1.1808797181917146,0.2708333333333333,0.5919346923141376,167,80,SIK1;ANKS1A;TNFRSF12A;RWDD3;PDGFC;NR2C2;MAP3K6;ZBTB7A;CYGB;ADM;PSAT1;SUOX;ZSCAN2;EXT1;SYT12;SAA2;PTK6;PIGO;CLEC7A;DLG4;TXNRD2;ZNF319;CENPT;ALDH7A1;GATAD2B;ENST00000617994.2;PROCR;ZC3H12A;HES7;GABBR1;PSPC1;FERMT3;ETV3;HOXC8;ABCA4;GBP1;MC1R;MBOAT1;SAA1;PLAU;ITGB6;WDFY3;PRPF40A;BCKDHB;MAGT1;SLC30A1;GGNBP2;DDX6;PRKCA;TWF2;NFKBIZ;TRIB1;KANK2;CD44;LARP7;GJB3;NUCB2;HK2;NFIL3;CPT1B;MYO1B;RFX2;CABYR;PYCR1;TLR2;APOC1;BID;TIFA;ENPP4;CKAP4;ABI3BP;ZDHHC1;METTL1;SNTB2;WDR5;UGGT1;BARD1;FANCI;NOP58;CENPF,ABI3BP;ZDHHC1;METTL1;SNTB2;WDR5;UGGT1;BARD1;FANCI;NOP58;CENPF
JNK DN.V1 UP,-0.2768998628610147,-1.1846140560387879,0.1276595744680851,0.5986637080564758,192,74,KDM5C;EFHD1;ENST00000640416.2;RRAD;C8G;RASSF2;CBX4;MAP7;CTSZ;HIST1H2AM;TNNC1;C1S;GABRP;DGKQ;ARL4A;TNNT2;PAPSS2;SNAI2;MMP17;SHC3;RGL1;CD37;PROZ;HIST1H2AK;TET3;HIST1H1E;SLC25A20;IGFBP3;DDIT3;HR;MRAS;GCH1;ABL2;YAP1;AKR1C3;TSN;KLK7;PRRG2;RAD17;STARD13;ABCD1;RASSF8;SLC7A7;SPICE1;RNF8;MAN2A2;NLE1;BIRC3;AKR1B10;PPP1R8;PECAM1;AGTPBP1;CD83;RUNX2;STC2;KRT34;MED13;MVD;TBX2;TRIM24;MDM2;RAB35;EPHA4;UHRF2;ROCK1;PLAA;UNG;ADAM12;ZNF204P;PDK3;CLIP3;N4BP2L2;BAG2;PIP4K2A,PPP1R8;PECAM1;AGTPBP1;CD83;RUNX2;STC2;KRT34;MED13;MVD;TBX2;TRIM24;MDM2;RAB35;EPHA4;UHRF2;ROCK1;PLAA;UNG;ADAM12;ZNF204P;PDK3;CLIP3;N4BP2L2;BAG2;PIP4K2A
LTE2 UP.V1 DN,-0.2959110989317429,-1.1607776963244991,0.26666666666666666,0.618808278371617,196,143,GADD45A;ENST00000646071.1;ENST00000383235.4;HIST1H2AC;IFI6;ZNF84;HIST1H2BG;IFI35;MDK;FHL2;CNN2;ALG13;LGALS3BP;CHD1;IFITM1;JMJD1C;TSPO;HIST1H3H;ATF3;SVIL;ZNF140;PSAT1;UBE2L6;ARMCX5;GRB10;PTBP2;GCA;PCSK6;AMIGO2;PTGES;MGP;KAZN;NOTCH1;SATB2;RHOBTB3;IGF1R;PMAIP1;ISG15;NRP1;LGALS1;HIST1H4H;PTER;HERC5;GTF2I;CEBPG;CBLL1;TM4SF1;PSPC1;TAF12;ZNF268;OAS1;CSTA;ZMYM2;BCL2L11;IFIT3;PEG10;JAK2;NAV2;PSMB9;NRIP1;BTG3;CSTF2T;UGCG;KLF4;NUP160;MATN2;USP18;ANXA3;HIST1H2AG;BHLHE41;NCOR2;NIP7;PHF11;MYO10;DDX58;TFAP2A;SAMHD1;CASP8;FKTN;EFEMP1;TFPI2;IFI44;CAV1;RAB31;MPHOSPH8;JAG1;FTO;LAMP3;ADD3;LGR4;NFIL3;DUSP2;DDX60;RIF1;HES1;NMI;PDZK1;HERC6;LTN1;PARP12;UTP14A;STC2;ENST00000616334.2;LAMA3;PRSS23;SP110;IFRD1;PLSCR1;GAL;RPS6KA3;ZNF43;INPP5F;EIF2AK2;PTPRK;ENST00000635371.2;USP25;SLC16A1;ARHGAP12;SP100;POT1;RNF6;SAMD9;ELF4;HSPA13;DNAJB14;CDK8;LPGAT1;ID1;AMMECR1;MTMR6;IFIH1;TDRD7;CAP2;EPB41L2;TRIM14;RFWD3;N4BP2L2;GART;SLC7A11;MOCOS;NCBP1;OAS3;CHN1,STC2;ENST00000616334.2;LAMA3;PRSS23;SP110;IFRD1;PLSCR1;GAL;RPS6KA3;ZNF43;INPP5F;EIF2AK2;PTPRK;ENST00000635371.2;USP25;SLC16A1;ARHGAP12;SP100;POT1;RNF6;SAMD9;ELF4;HSPA13;DNAJB14;CDK8;LPGAT1;ID1;AMMECR1;MTMR6;IFIH1;TDRD7;CAP2;EPB41L2;TRIM14;RFWD3;N4BP2L2;GART;SLC7A11;MOCOS;NCBP1;OAS3;CHN1
SIRNA EIF4GI UP,-0.28338387557255923,-1.1508397901697356,0.2619047619047619,0.6189068304146766,95,80,SUN2;XPC;PSAP;FBXO46;ECI1;FRAT2;TXNIP;HTRA2;ASAH1;DAG1;CEBPD;MTO1;ATP1A1;ATF3;ZFP36L2;SETDB1;LETMD1;CTSH;NQO1;CPNE1;EIF3K;GSS;SPRR1A;CORO1B;EID1;MAGEF1;QARS;SLC25A3;PERP;TRAF3IP2;ALDH7A1;FXYD3;ASS1;RMND1;NDUFS8;TCF25;ZBED1;CAMLG;NONO;DDX54;MATR3;HSPB1;SAMM50;SAA1;CA2;LRPAP1;PYGL;ST13;LAP3;SPRR1B;HADHB;UBE2E1;TCTN1;TNNT1;S100A14;PAPSS1;GLUD1;ADSL;HLA-B;IGF2R;PMPCB;MIA3;CTSC;PDHA1;CSDE1;ESYT1;PSME1;DRG1;CCT4;DDX50;THADA;DTX4;AFG3L2;MRPS30;UQCRC2;KIF2A;HSPD1;NCAPD2;CSE1L;SLC25A5,DDX50;THADA;DTX4;AFG3L2;MRPS30;UQCRC2;KIF2A;HSPD1;NCAPD2;CSE1L;SLC25A5
EIF4E DN,-0.3064262956145914,-1.1547531565091729,0.2608695652173913,0.6218874287901397,100,75,ARID4B;TP53BP1;ESRP1;SH3YL1;EP400;KLHL21;MYH10;CCAR1;GATA6;DENND2D;CLDN23;C2CD2;PTGS2;ADAM9;SVIL;UBA7;C3;FXR1;NEDD4L;NCOA7;ITPRIP;CD55;SCAMP1;PTER;PRRC2C;COL4A3BP;TSPAN6;DOCK1;SAA1;TBCK;PLAU;MAP3K5;CLTC;WDFY3;LOXL1;CLINT1;MYO10;APPBP2;LRBA;CYP1B1;GALNT5;PLEKHA5;FUCA1;SORT1;LMO7;DCTN4;SEMA4D;SIK3;TPD52;FZD3;FAM160B1;VPS13C;ARHGAP32;DIP2B;CTSC;PHIP;EPDR1;NCOA6;ALPK1;USP47;TNIP1;SNAPC1;PARP8;CASP10;PRDX4;OFD1;CWC22;RANBP2;FNDC3B;STRBP;TP53BP2;KPNA4;IQGAP1;UPF2;NPEPPS,DCTN4;SEMA4D;SIK3;TPD52;FZD3;FAM160B1;VPS13C;ARHGAP32;DIP2B;CTSC;PHIP;EPDR1;NCOA6;ALPK1;USP47;TNIP1;SNAPC1;PARP8;CASP10;PRDX4;OFD1;CWC22;RANBP2;FNDC3B;STRBP;TP53BP2;KPNA4;IQGAP1;UPF2;NPEPPS
CAHOY ASTROCYTIC,-0.3174629468233733,-1.1359462188918885,0.22448979591836735,0.6361982343333265,100,46,PLD2;APP;VEGFA;SLC27A1;RGS20;AKT2;BTG1;ATP1A1;SPIRE1;TTYH3;PAPSS2;PPARA;COX10;MFGE8;FARS2;SLC46A1;RARRES1;TNFRSF19;RNF24;PPP1R3D;CYP4F11;KCTD14;NIPAL3;CBS;MYOM3;NMB;CHRDL1;ASNS;STK38L;RAN;RASA2;FGD6;DIO2;BCAT1;IMPA2;ADORA2B;NRARP;NCEH1;CKAP5;LPGAT1;TMEM51;GPAM;CORO1C;SLC7A11;LYRM4;GOT2,IMPA2;ADORA2B;NRARP;NCEH1;CKAP5;LPGAT1;TMEM51;GPAM;CORO1C;SLC7A11;LYRM4;GOT2
