Date Time,Elapsed,UT,UT,UT,UT,E,E,E,E,R,R,R,R,C,C,C,C,X,X,X,X,T,T,T,T,D,D,D,D,ER,ER,ER,ER,EC,EC,EC,EC,EX,EX,EX,EX,ET,ET,ET,ET,ED,ED,ED,ED
11/30/22 22:00,368,0.2537544,0.2437618,0.2276964,0.2791571,0.152104,0.2896888,0.3083272,0.2139368,0.2162341,0.2446356,0.2638296,0.1956446,0.04211453,0.03976363,0.03800647,0.04334891,0.09904795,0.1300556,0.1245549,0.1521169,0.2179023,0.118977,0.2284539,0.1908771,0.008009434,0.009674502,0.01910407,0.005338951,0.351673,0.2974079,0.36081,0.3164837,0.11968,0.0247206,0.1701351,0.1819017,0.2013365,0.2878555,0.192309,0.2268545,0.9913688,1.140687,0.548332,0.7706665,0.1549511,0.000257489,0.2894212,0.07010752
12/1/22 2:00,372,0.2502926,0.2468253,0.2365684,0.2832144,0.1469277,0.2956497,0.3048084,0.2250279,0.2018637,0.2463332,0.2578583,0.1955746,0.04832805,0.0442695,0.04327463,0.05300775,0.1061411,0.136634,0.1281076,0.1578127,0.2092528,0.1104603,0.2086249,0.1841518,0.01191024,0.0110159,0.02041902,0.00695231,0.2894276,0.2969134,0.3508497,0.3149381,0.1491468,0.01892691,0.210953,0.159849,0.1603578,0.317123,0.186241,0.216093,0.9714672,1.117645,0.5493334,0.6999093,0.1221267,0.000257168,0.233684,0.05527379
12/1/22 6:00,376,0.2550238,0.2468019,0.2369163,0.2827295,0.1499106,0.2929323,0.2975248,0.2211924,0.1861522,0.2481118,0.2565655,0.1875454,0.05616827,0.05033827,0.04858673,0.05977152,0.1102285,0.141356,0.1316311,0.1601871,0.2178084,0.1067267,0.1969111,0.2023144,0.009372765,0.009733129,0.01820058,0.004401207,0.3213896,0.2895498,0.3660085,0.342622,0.1235975,0.03262331,0.2053434,0.1710302,0.1441933,0.3174272,0.1983016,0.206105,0.9179035,1.129965,0.4854747,0.6667145,0.1701417,0.000248275,0.619552,0.05430624
12/1/22 10:00,380,0.2563425,0.2565732,0.2422509,0.2850536,0.1547738,0.2881984,0.3003165,0.2340424,0.1757859,0.252387,0.2575955,0.191727,0.06282061,0.05541551,0.05215774,0.06445667,0.1174651,0.1430131,0.132618,0.1641346,0.254805,0.1147713,0.1854905,0.215246,0.01271356,0.0111316,0.02155696,0.003935939,0.3746578,0.3032426,0.3357684,0.3874221,0.12083,0.03047287,0.2289977,0.1850523,0.1737915,0.3309374,0.1999728,0.2126095,0.8397135,1.061323,0.4909998,0.6601204,0.09407941,0.000260194,0.2711239,0.06737738
12/1/22 14:00,384,0.259151,0.2572128,0.2406001,0.2921574,0.2334341,0.2935562,0.2944338,0.226107,0.1784908,0.2637712,0.2704026,0.1987837,0.06757949,0.06097091,0.05658527,0.06980295,0.1232881,0.1475576,0.1401923,0.1673767,0.2638145,0.1001756,0.1878034,0.1662914,0.01036832,0.0101941,0.02070283,0.004531414,0.3268264,0.3043633,0.3358586,0.3688231,0.1308015,0.04554285,0.1899096,0.1891929,0.1820557,0.3343642,0.1974604,0.1930055,0.8357424,0.9898803,0.4042224,0.6261699,0.1030321,0.000255075,0.3974873,0.03452844
12/1/22 18:00,388,0.2667288,0.2632359,0.2475205,0.2976217,0.1982046,0.2824925,0.3211036,0.228939,0.1814158,0.2760597,0.2761752,0.2050554,0.07352591,0.06451673,0.06168748,0.07545508,0.1337135,0.1548109,0.1442624,0.1719732,0.1742938,0.1052656,0.1868378,0.1475566,0.01545043,0.009009507,0.02182925,0.00759859,0.5164142,0.2922416,0.2755286,0.3218885,0.1235707,0.04235035,0.2086204,0.194746,0.1909639,0.3160201,0.1980315,0.1206594,0.770448,1.066064,0.4886543,0.5776649,0.074678,0.000267955,0.4189245,0.03494512
12/1/22 22:00,392,0.272376,0.2695677,0.249915,0.3042046,0.1468848,0.2956021,0.2937599,0.2071166,0.1933163,0.2889108,0.2843002,0.2146466,0.08037432,0.06905073,0.06514803,0.08031526,0.1393363,0.1654987,0.1500392,0.1805709,0.1712745,0.1069822,0.1922328,0.1313174,0.01423173,0.009695213,0.02364742,0.005154401,0.2966918,0.3132715,0.2623036,0.2925345,0.1198544,0.04121298,0.1589256,0.195182,0.1530568,0.3151903,0.19958,0.1205181,0.781566,1.027289,0.4881704,0.5282497,0.06057525,0.000255439,0.2500277,0.028544
12/2/22 2:00,396,0.2818896,0.2804936,0.2565689,0.3167075,0.1467076,0.3056374,0.300007,0.2165821,0.203216,0.2976682,0.2961869,0.221177,0.08830949,0.07172895,0.07017719,0.0865517,0.1481921,0.1757306,0.1486989,0.1830395,0.1575577,0.08788224,0.155799,0.1207471,0.01688461,0.01043733,0.02840325,0.005323389,0.3146436,0.2654496,0.3639428,0.3146759,0.1347766,0.04703785,0.1568321,0.2073718,0.1310708,0.3345119,0.1891976,0.1143267,0.7352177,1.061185,0.4973536,0.5323638,0.07184722,0.000239719,0.3122979,0.03140533
12/2/22 6:00,400,0.2956276,0.2858501,0.2608992,0.3278618,0.1515988,0.2738172,0.2830814,0.2322555,0.2141744,0.3074846,0.3045444,0.2308371,0.09313055,0.07516593,0.07404192,0.08972017,0.1545626,0.1830083,0.1510026,0.1781759,0.1553029,0.09835504,0.151601,0.1292406,0.04514964,0.007987247,0.01932952,0.005141199,0.2954865,0.2693929,0.3443296,0.3176527,0.1572769,0.04467301,0.1279285,0.221523,0.1571557,0.3049059,0.1702361,0.1505073,0.7980553,1.091998,0.4701544,0.5403385,0.03994255,0.000236731,0.4108532,0.03273373
12/2/22 10:00,404,0.3002011,0.2908667,0.2655171,0.3356064,0.1650702,0.2630146,0.2758252,0.2321133,0.2234393,0.3138247,0.3176059,0.2392166,0.09930828,0.07816496,0.07614002,0.09257095,0.1562981,0.1876977,0.1524049,0.1821789,0.1541473,0.1072014,0.1707388,0.1185247,0.03885266,0.01034318,0.0206505,0.005727564,0.2428837,0.2660755,0.3449441,0.3362623,0.1109745,0.05733893,0.1620543,0.2342981,0.1636303,0.3005945,0.180709,0.1519594,0.8300012,1.047415,0.517794,0.4849502,0.03103694,0.000258599,0.4743198,0.0336942
12/2/22 14:00,408,0.3015901,0.2942042,0.2689203,0.3436606,0.1583898,0.2652425,0.2739662,0.2228041,0.2298775,0.3244319,0.3318627,0.2487486,0.1069138,0.08177625,0.08145736,0.09842812,0.1585141,0.1948003,0.1556779,0.1849397,0.1708358,0.09702726,0.1557743,0.1085481,0.04517988,0.01065726,0.01821881,0.004656131,0.2782086,0.2979021,0.3357851,0.3116225,0.1169832,0.06703562,0.1629977,0.2432023,0.1417018,0.2993194,0.1619326,0.1520938,0.8511963,1.037285,0.5118352,0.4953113,0.02061518,0.000238357,0.5021862,0.1047617
12/2/22 18:00,412,0.2723756,0.2820417,0.2638718,0.3104722,0.2162686,0.4134234,0.374401,0.2516709,0.2062175,0.3066803,0.3217319,0.2407604,0.1090434,0.08446263,0.0889442,0.1015657,0.1644996,0.1987823,0.2123778,0.2466969,0.2130533,0.08365624,0.1899171,0.1090717,0.0347903,0.003799014,0.02995316,0.003967162,0.2538596,0.2093761,0.3924679,0.3560004,0.6132008,0.01845949,0.1270252,0.214801,0.1117326,0.3042332,0.1581707,0.09631961,0.6386587,1.111829,0.6712646,0.866792,0.01467245,0.000126184,0.672507,0.672507
12/2/22 22:00,416,0.28576,0.2879944,0.2686556,0.3201308,0.2755858,0.3553315,0.3603773,0.2524943,0.2265272,0.3184799,0.341242,0.2566893,0.1226287,0.09748671,0.1016125,0.1213381,0.1678867,0.2042191,0.228644,0.2683385,0.1573187,0.09509458,0.1894503,0.09283611,0.01128407,0.005306918,0.02565235,0.004059383,0.197615,0.2424194,0.4120497,0.4286602,0.6928269,0.02934447,0.1299028,0.2038433,0.1240914,0.3046716,0.176201,0.1120556,0.7520593,0.9751808,0.809532,0.7563788,0.01130227,0.000131963,0.2067559,0.02114094
12/3/22 2:00,420,0.3259028,0.3142208,0.2860637,0.3508329,0.2400563,0.366519,0.3423118,0.2629992,0.2690754,0.3529592,0.3570896,0.2816409,0.1607889,0.1356242,0.1334103,0.161967,0.1838328,0.2121543,0.232999,0.2734989,0.1435231,0.1010604,0.1868796,0.1021057,0.01472569,0.009709181,0.02761578,0.002698057,0.2193494,0.2758825,0.4453582,0.4502166,0.1005856,0.03218667,0.2012188,0.2079765,0.1069367,0.3514262,0.1812885,0.1174221,0.9266899,1.081931,0.6855078,0.6929275,0.01078147,0.000137253,1.1019,0.07450835
12/3/22 6:00,424,0.348771,0.3155318,0.2900217,0.3782694,0.2299749,0.3360991,0.330185,0.2740038,0.2994449,0.3917906,0.385612,0.3068606,0.1831105,0.1617367,0.1596819,0.1873897,0.1888726,0.211741,0.2195054,0.2599898,0.1199145,0.09241188,0.1779196,0.10134,0.02710754,0.007320883,0.02091367,0.004636076,0.2385292,0.2974941,0.421119,0.3505532,0.6786264,0.05488909,0.1821654,0.2734219,0.1174678,0.2974048,0.1735349,0.1107091,0.9756309,0.9519719,0.6645516,0.6841795,0.006984981,0.000138027,0.4840252,0.4840252
12/3/22 10:00,428,0.3474677,0.3134947,0.2916185,0.3773533,0.2203388,0.3189787,0.3064282,0.2860571,0.3074824,0.403973,0.3949398,0.3148227,0.1912886,0.1704811,0.1721646,0.193877,0.1888748,0.2075446,0.2127128,0.2525253,0.1396755,0.09061223,0.1830969,0.0939867,0.03154218,0.01486548,0.02180985,0.002691694,0.2226285,0.3276401,0.4414201,0.3244238,0.7067519,0.03976224,0.1911706,0.2547948,0.1370825,0.2858095,0.1711395,0.09359137,0.8510944,0.90075,0.7872723,0.7307059,0.004280329,0.000136884,0.000136884,0.000136884
12/3/22 14:00,432,0.3429502,0.3185019,0.2992181,0.3790946,0.2308238,0.3037832,0.2972715,0.2679266,0.297923,0.4103709,0.3908071,0.3088904,0.193781,0.1756698,0.1771673,0.1892131,0.1968445,0.2126229,0.2153304,0.2540469,0.1277065,0.08004126,0.1580518,0.09034735,0.0584262,0.01510833,0.02516518,0.003110951,0.1896005,0.2893324,0.4208427,0.3826094,0.5887665,0.03374372,0.1850649,0.1622783,0.118063,0.2763405,0.172654,0.1032926,0.8193868,0.8712947,0.5714036,0.6841016,0.004053632,0.000134575,0.000134575,0.000134575
12/3/22 18:00,436,0.3447609,0.3256102,0.3027836,0.3968067,0.2982121,0.270841,0.3076127,0.2674104,0.2917861,0.4087239,0.3949139,0.3089355,0.1947922,0.1798093,0.1767359,0.1895486,0.1986589,0.2157387,0.2140858,0.2527625,0.1174073,0.07276396,0.1521742,0.08881008,0.0897368,0.01810259,0.02393155,0.0037925,0.2334019,0.2866072,0.4344057,0.3724456,0.1335806,0.03133523,0.1565597,0.2390022,0.1332507,0.2577575,0.1556909,0.1134639,0.7836425,0.9204471,0.534331,0.7147246,0.003449432,0.000124893,0.000124893,0.000124893
12/3/22 22:00,440,0.35748,0.3443417,0.3117592,0.4086927,0.2504002,0.2797286,0.2688115,0.2650291,0.292764,0.4088734,0.3881047,0.3115537,0.2062075,0.1876472,0.1848356,0.1936827,0.2111218,0.2267077,0.2100399,0.2456072,0.1209252,0.06515685,0.1565672,0.07910382,0.09536038,0.03842226,0.02699014,0.003328014,0.2323433,0.2929813,0.4488524,0.3485447,0.09467708,0.03610391,0.1814208,0.2685429,0.1237195,0.2591728,0.149299,0.1291632,0.809845,0.7989022,0.5336426,0.6406233,0.002359882,0.000136249,0.000136249,0.000136249
12/4/22 2:00,444,0.3766477,0.3462521,0.3107856,0.4191806,0.2176907,0.267483,0.256898,0.2550824,0.3027527,0.4095272,0.3923716,0.3155271,0.2187016,0.1972599,0.1960609,0.2035066,0.2232285,0.2291032,0.2055723,0.2451123,0.1291358,0.06034065,0.1581764,0.0684341,0.1074513,0.02825851,0.01910796,0.003185068,0.2333876,0.2813063,0.5520334,0.441967,0.08416165,0.04441929,0.1815185,0.1722431,0.1141466,0.2402911,0.1314591,0.1110976,0.67418,0.7749929,0.5145907,0.7092569,0.002426315,0.000121351,0.000121351,0.000121351
12/4/22 6:00,448,0.3810505,0.3391066,0.3029571,0.4149525,0.2179312,0.2530532,0.2402739,0.2542202,0.3109082,0.4081898,0.3982702,0.3174043,0.2280545,0.2133148,0.2097707,0.2094747,0.2225175,0.222439,0.2040162,0.2408923,0.1200517,0.06696896,0.1469946,0.06220736,0.06543098,0.02186227,0.0181375,0.002500439,0.2153479,0.2799431,0.3759463,0.3663111,0.08266906,0.03135557,0.160221,0.2382792,0.1256181,0.2331986,0.1238435,0.1077385,0.8034065,0.8065292,0.5084438,0.5894038,0.002124917,0.000138191,0.000138191,0.000138191
12/4/22 10:00,452,0.3816207,0.3315451,0.297597,0.4032776,0.1795453,0.2437674,0.2364225,0.2519733,0.3216766,0.4011313,0.4056979,0.3162343,0.2421697,0.2100815,0.2045402,0.2160114,0.2175207,0.217819,0.1984048,0.2349082,0.09449694,0.07525114,0.1324501,0.05534864,0.064321,0.03464546,0.02065101,0.002265932,0.1907294,0.2369132,0.3468139,0.4311955,0.1000757,0.04207183,0.1497016,0.2455959,0.1401302,0.1983573,0.1225575,0.08819148,1.00562,0.7825531,0.4392185,0.553547,0.001680959,0.000132492,0.000132492,0.000132492
12/4/22 14:00,456,0.3827438,0.324863,0.2969458,0.3926094,0.1468115,0.2355007,0.2270212,0.2491022,0.3267165,0.4010361,0.4055661,0.3178991,0.2501389,0.2076805,0.2022271,0.2244832,0.211814,0.2154164,0.1945392,0.2295451,0.08055156,0.06287643,0.1203946,0.0484879,0.08983309,0.02852162,0.01833328,0.003002339,0.1427841,0.1993981,0.2738917,0.4515096,0.1188683,0.06353919,0.1500322,0.1663528,0.1478404,0.1962731,0.1098207,0.08207574,1.022004,0.819908,0.5245805,0.5001492,0.001477924,0.000129106,0.000129106,0.000129106
12/4/22 18:00,460,0.389763,0.3145729,0.2938301,0.3873505,0.140487,0.253273,0.2259587,0.2554485,0.3311556,0.4046577,0.4029182,0.3171755,0.2465401,0.2026725,0.2017544,0.2292106,0.2121276,0.2146644,0.1925589,0.2223021,0.08724818,0.05405065,0.1133807,0.04107965,0.04208678,0.027372,0.01537919,0.004375517,0.1870615,0.1373582,0.2312986,0.3435243,0.1171704,0.05203836,0.1345418,0.1454669,0.1186785,0.1907305,0.1036327,0.08817845,0.7881382,0.7130399,0.5293526,0.4748076,0.001111934,0.000135078,0.000135078,0.000135078
12/4/22 22:00,464,0.4099171,0.3291019,0.2980361,0.3924561,0.1241338,0.2362042,0.2121372,0.2341516,0.342977,0.3988126,0.4000236,0.3142937,0.2462176,0.2132786,0.2034398,0.2303327,0.213626,0.2134697,0.1916261,0.2218055,0.08221316,0.03856886,0.112978,0.0377426,0.03956105,0.03329095,0.01415081,0.004102762,0.1741908,0.1310112,0.270215,0.3794504,0.1048234,0.05486652,0.1700101,0.156625,0.1092221,0.1666887,0.1054902,0.08731221,0.7240086,0.645483,0.4039072,0.4783558,0.00099803,0.000134848,0.000134848,0.000134848
12/5/22 2:00,468,0.431281,0.3396433,0.3135525,0.4192086,0.1332784,0.2226122,0.2198073,0.2327536,0.3460998,0.4066893,0.4006548,0.3105769,0.2481018,0.2334331,0.2064309,0.2343156,0.228597,0.2146394,0.191827,0.2141985,0.08046289,0.03581716,0.109545,0.03717707,0.07270014,0.02397282,0.01284485,0.002208613,0.2046424,0.1375586,0.2743383,0.3406012,0.08055283,0.04382208,0.1373239,0.1559808,0.1026699,0.1513515,0.1027276,0.09258668,0.8038064,0.6248577,0.3721591,0.4623145,0.000909951,0.000134591,0.000134591,0.000134591
12/5/22 6:00,472,0.4359692,0.3688126,0.3389514,0.4525446,0.1182164,0.2149638,0.2017513,0.2373358,0.3451259,0.4241757,0.4024391,0.310757,0.2520263,0.2608787,0.2185945,0.2408032,0.2436846,0.2253698,0.1885458,0.2095194,0.07880005,0.03449931,0.102532,0.03612412,0.05202924,0.02996495,0.01291571,0.006140092,0.1718,0.1312982,0.2473424,0.2798231,0.08361869,0.03733596,0.1011646,0.1574441,0.08888829,0.1456457,0.1030473,0.09392671,0.6583827,0.6602433,0.4067604,0.5353025,0.000697732,0.000157977,0.000157977,0.000157977
12/5/22 10:00,476,0.4333566,0.399659,0.3616434,0.4871838,0.112601,0.202991,0.1938075,0.248276,0.3452123,0.4233491,0.4063825,0.3057557,0.2541763,0.2823452,0.2429801,0.2412572,0.2553187,0.2493382,0.1865999,0.2077833,0.08707139,0.03442257,0.1010836,0.02917399,0.05642403,0.02945991,0.01476103,0.001975866,0.1997348,0.1319521,0.2061327,0.2684524,0.07745225,0.03551465,0.09629778,0.1215972,0.1048731,0.1256292,0.09701369,0.08532851,0.5549511,0.7080686,0.3776329,0.4575616,0.00065916,0.000138111,0.000138111,0.000138111
12/5/22 14:00,480,0.4341773,0.4296392,0.3849056,0.5050465,0.1049615,0.202734,0.1949232,0.2350737,0.3400664,0.4197632,0.407282,0.307425,0.2560243,0.2970699,0.2724906,0.2442674,0.2687468,0.2745095,0.1854713,0.2065789,0.07695629,0.0330242,0.09716259,0.02934323,0.03130824,0.03512197,0.01525422,0.001539035,0.1617377,0.1121996,0.1727906,0.2736884,0.07499242,0.03331542,0.08120033,0.1356715,0.1043234,0.108035,0.08711962,0.08610275,0.5521629,0.6684044,0.3299047,0.475068,0.000570838,0.000135898,0.000135898,0.000135898
12/5/22 18:00,484,0.4250441,0.4493928,0.405368,0.5223577,0.08915065,0.1872596,0.1985663,0.2328835,0.3352014,0.4167074,0.4062076,0.3080477,0.2549352,0.2990745,0.3049366,0.2458369,0.2834003,0.3021187,0.1899186,0.206754,0.1010065,0.0324421,0.09674646,0.0259889,0.04218614,0.04309337,0.01583985,0.003483779,0.1641607,0.1112064,0.1636115,0.3364998,0.06700213,0.03248562,0.1041926,0.118829,0.09156395,0.09861974,0.09092499,0.08017202,0.406709,0.5342401,0.308921,0.4240607,0.000553663,0.000133606,0.000133606,0.000133606
12/5/22 22:00,488,0.4198224,0.4593543,0.4140312,0.5286028,0.09080406,0.194114,0.1988103,0.2101627,0.3272061,0.4123924,0.4105446,0.3141529,0.2505107,0.2994114,0.3292418,0.2481609,0.2894997,0.3280445,0.1981215,0.2194002,0.07999906,0.03447753,0.104737,0.02562241,0.05228976,0.05087816,0.01650117,0.003446646,0.2494936,0.1041727,0.1724971,0.2739266,0.06168957,0.02749723,0.100772,0.1004336,0.09009632,0.09670271,0.1003866,0.08349525,0.4115584,0.526967,0.3314692,0.4312419,0.000504592,0.000137755,0.000137755,0.000137755
12/6/22 2:00,492,0.41023,0.4646814,0.4247466,0.5280788,0.06528369,0.1970391,0.1985504,0.2120773,0.3200852,0.4051272,0.4295419,0.33692,0.2484417,0.2957398,0.3416572,0.2467854,0.3005015,0.3451704,0.2152055,0.2382087,0.07014395,0.03317732,0.1097702,0.0254531,0.04660213,0.0411668,0.01478159,0.001708323,0.1098656,0.08257413,0.1667974,0.1902451,0.0669893,0.02140702,0.1162525,0.1121635,0.09553924,0.1037754,0.08690188,0.09101719,0.4620425,0.4977808,0.3337453,0.3885016,0.000533115,0.000140984,0.000140984,0.000140984
12/6/22 6:00,496,0.4012643,0.4603452,0.4275878,0.5206861,0.06736355,0.1973574,0.193896,0.2237095,0.3140031,0.3973762,0.4549162,0.3656744,0.2428358,0.294393,0.3468935,0.2403061,0.3023349,0.3590506,0.2296454,0.2581076,0.06761206,0.03579775,0.1139701,0.02672522,0.0501466,0.02834755,0.01354267,0.003435984,0.1158498,0.08387318,0.1490264,0.1725126,0.06190841,0.0225711,0.06885529,0.1163828,0.08659753,0.09047505,0.09083931,0.07868788,0.4357208,0.4672334,0.3255416,0.38956,0.000492631,0.000136212,0.000136212,0.000136212
12/6/22 10:00,500,0.3967895,0.4663174,0.4301933,0.5187697,0.05798955,0.2110551,0.2144773,0.202149,0.3046508,0.3892827,0.4677858,0.3804494,0.2426594,0.2861368,0.3461555,0.2366144,0.3039257,0.3609301,0.2471795,0.277671,0.06486279,0.03790298,0.1162443,0.02630804,0.08739527,0.03769822,0.01707744,0.005170691,0.0981421,0.08125734,0.1355686,0.159373,0.05623795,0.02220562,0.07956705,0.09651335,0.07189374,0.09152954,0.07358329,0.06697231,0.3903075,0.5091496,0.3168994,0.2694213,0.000483993,0.000127942,0.000127942,0.000127942
12/6/22 14:00,504,0.3827506,0.457375,0.4227199,0.5104259,0.05683442,0.1898058,0.2062839,0.2139182,0.2993846,0.3783672,0.4751609,0.3890277,0.235832,0.2808284,0.3419472,0.2349257,0.3007042,0.3593358,0.2690375,0.3084375,0.0759038,0.03840863,0.1208513,0.02920102,0.09484541,0.0399369,0.01786118,0.003873217,0.1128186,0.07030325,0.118459,0.16797,0.05321303,0.02667596,0.1074051,0.1172208,0.07669112,0.07972906,0.08801912,0.07073781,0.3222772,0.4434553,0.2704371,0.2882454,0.000463174,0.00013921,0.00013921,0.00013921
12/6/22 18:00,508,0.3193559,0.3777235,0.3743553,0.4030138,0.05163713,0.1833735,0.1616925,0.2101593,0.250433,0.3560044,0.4176949,0.3668085,0.2100478,0.2440983,0.312029,0.2180686,0.2715912,0.3124602,0.3286123,0.3289545,0.0392443,0.03515112,0.1120661,0.03002016,0.02907726,0.03938925,0.01505061,0.003061268,0.07141797,0.05865244,0.07067796,0.1330139,0.0697147,0.02848428,0.08435471,0.1307727,0.05945261,0.0546106,0.06941772,0.03765414,0.2509733,0.3434721,0.247256,0.2331988,0.000685287,8.03E-05,8.03E-05,8.03E-05
12/6/22 22:00,512,0.3354704,0.3909328,0.3837089,0.4201982,0.06973915,0.2152164,0.1781009,0.2108419,0.2679713,0.3647121,0.4236766,0.3760674,0.2220576,0.2548285,0.3264807,0.2258247,0.2811236,0.3301477,0.3486826,0.353147,0.05571892,0.04114641,0.1236602,0.03419624,0.100471,0.05598419,0.01974928,0.003921644,0.0948029,0.08855971,0.102567,0.15228,0.05910283,0.04058972,0.1501423,0.3038557,0.07160429,0.07734404,0.08952941,0.06139587,0.3634989,0.3661553,0.2526726,0.2881143,0.000662863,7.12E-05,7.12E-05,7.12E-05
12/7/22 2:00,516,0.3633283,0.4060214,0.3821402,0.4490468,0.07744524,0.2320319,0.2088169,0.2080222,0.2955804,0.3892332,0.4412536,0.3825864,0.2416254,0.2715491,0.3379838,0.2415714,0.2860851,0.3356331,0.3453954,0.3610561,0.06562407,0.05617239,0.1502357,0.05196756,0.1150402,0.06624337,0.02834049,0.005776751,0.09208693,0.08753964,0.1055537,0.1561605,0.03372469,0.0576088,0.09739234,0.2405782,0.08440014,0.09071137,0.09578846,0.07054259,0.317586,0.4060439,0.2604553,0.2360445,0.000605123,7.35E-05,7.35E-05,7.35E-05
12/7/22 6:00,520,0.3615972,0.3947947,0.3692892,0.4404502,0.07821895,0.2198741,0.2008886,0.2219039,0.3063643,0.3861976,0.4397839,0.3750468,0.2431639,0.2702724,0.3353308,0.2446051,0.2784236,0.3254846,0.3324803,0.3546144,0.07646348,0.06479546,0.1838528,0.06582343,0.1128066,0.06540227,0.03202261,0.005718112,0.07097089,0.09132214,0.09482244,0.1476936,0.05674598,0.06792173,0.07260083,0.2198993,0.09267353,0.09857191,0.09604076,0.07258261,0.2715106,0.4744699,0.2545699,0.2675228,0.000550821,8.40E-05,8.40E-05,8.40E-05
12/7/22 10:00,524,0.3556002,0.3843616,0.3627556,0.4295078,0.07599698,0.2157025,0.1872994,0.199875,0.2973022,0.3781143,0.4257675,0.3647449,0.2399198,0.2648718,0.3297468,0.2399724,0.2783999,0.3212538,0.3290627,0.3474763,0.07327574,0.06178996,0.1743305,0.06591067,0.08567935,0.06014436,0.03349846,0.006350316,0.07860877,0.08378053,0.08019134,0.1335533,0.0914445,0.06734459,0.07049406,0.131809,0.1007951,0.08074638,0.0722544,0.06539331,0.2396268,0.393686,0.2814249,0.2059852,0.000552901,7.07E-05,7.07E-05,7.07E-05
12/7/22 14:00,528,0.351956,0.381967,0.362779,0.4296563,0.07074606,0.2132885,0.2008407,0.2018014,0.2916932,0.3713918,0.4150581,0.3619943,0.2417581,0.2607278,0.3228819,0.2391098,0.2762375,0.3163063,0.3197738,0.3475001,0.06943619,0.05803205,0.1689236,0.06625775,0.1078803,0.06195357,0.0321967,0.006715019,0.08481634,0.0803366,0.07753014,0.1653093,0.124391,0.06521719,0.07032751,0.1443546,0.1003399,0.08501337,0.06770764,0.05766277,0.2147024,0.4234034,0.2273699,0.2057912,0.000569427,6.85E-05,6.85E-05,6.85E-05
12/7/22 18:00,532,0.3519365,0.3823572,0.3570672,0.4286639,0.07041541,0.1899012,0.1860493,0.1818113,0.2943355,0.3723389,0.4107464,0.3610874,0.2411398,0.265471,0.3259147,0.2385779,0.2715468,0.3094868,0.3208472,0.3467728,0.07910237,0.0534711,0.1650426,0.06762844,0.1145061,0.06111681,0.03442887,0.01321321,0.07893205,0.07376639,0.07634976,0.1434011,0.08255143,0.07224914,0.07329972,0.1642333,0.08470851,0.07946788,0.06882831,0.04856934,0.2099158,0.3807684,0.2171809,0.2120215,0.00053758,7.18E-05,7.18E-05,7.18E-05
12/7/22 22:00,536,0.3633472,0.3809802,0.3471316,0.4217583,0.06788012,0.184057,0.1797725,0.180556,0.3093194,0.3780698,0.4156112,0.3591813,0.2419687,0.2681563,0.3262603,0.2443626,0.2665669,0.3058974,0.3131309,0.3403814,0.08291864,0.05520692,0.1681766,0.06976662,0.1401208,0.06286151,0.03560292,0.0164507,0.07852144,0.08098758,0.07009872,0.1702463,0.06720839,0.07267459,0.06468748,0.1196686,0.07696114,0.0707278,0.07708488,0.04924379,0.2003622,0.5085282,0.1898338,0.2320451,0.000560869,7.09E-05,7.09E-05,7.09E-05
12/8/22 2:00,540,0.3707279,0.3668138,0.3436347,0.4137083,0.06740472,0.1802066,0.1666441,0.1853003,0.3311389,0.3829531,0.405773,0.3515054,0.2498842,0.2723595,0.3320633,0.2479342,0.2585708,0.2946099,0.2987468,0.3283052,0.09240936,0.05230657,0.1709134,0.07070195,0.1357508,0.05535989,0.03589018,0.01575314,0.07837255,0.06601174,0.06972355,0.1543726,0.07666159,0.06176675,0.05420336,0.08824822,0.07559351,0.0655944,0.07020888,0.04428625,0.2087119,0.4896264,0.2838173,0.2259517,0.000549139,7.82E-05,7.82E-05,7.82E-05
12/8/22 6:00,544,0.3640834,0.3742404,0.3339915,0.4127572,0.06209692,0.1559515,0.1665853,0.1763114,0.3373417,0.3736521,0.397415,0.3402565,0.2548908,0.2862337,0.3249691,0.253647,0.2627437,0.2936469,0.2942269,0.3225736,0.08404253,0.04941157,0.1637068,0.06993066,0.1510679,0.0470813,0.03712865,0.01394144,0.08386561,0.06230911,0.06085199,0.1336045,0.0683699,0.04679469,0.04592608,0.1044135,0.06737512,0.06241644,0.06257969,0.04701874,0.2229593,0.4795803,0.165606,0.176372,0.000527338,7.24E-05,7.24E-05,7.24E-05
12/8/22 10:00,548,0.3744032,0.3777173,0.3313395,0.4099708,0.05898283,0.132538,0.1505651,0.1852247,0.3357897,0.3634217,0.3906559,0.3287868,0.25457,0.2843992,0.3180092,0.2557038,0.2607499,0.2947946,0.2831135,0.3131282,0.07634034,0.04800458,0.1589127,0.06816614,0.1361153,0.0474697,0.03706659,0.01451615,0.07418063,0.06487741,0.05402317,0.1403777,0.0676197,0.04229634,0.03991443,0.0694823,0.06575905,0.05775712,0.05410907,0.04250928,0.1882196,0.4367366,0.1481689,0.1734502,0.00050803,7.14E-05,7.14E-05,7.14E-05
